Step,stellar-sweep-90,eager-sweep-89,eager-sweep-88,azure-sweep-87,lunar-sweep-86,volcanic-sweep-85,fast-sweep-84,magic-sweep-83,likely-sweep-82,effortless-sweep-81,snowy-sweep-80,fluent-sweep-79,ruby-sweep-78,firm-sweep-77,hardy-sweep-76,scarlet-sweep-75,hardy-sweep-74,decent-sweep-73,fine-sweep-71,dashing-sweep-72,true-sweep-70,smart-sweep-69,swept-sweep-68,scarlet-sweep-67,sage-sweep-66,legendary-sweep-65,playful-sweep-64,deft-sweep-63,chocolate-sweep-62,worthy-sweep-61,fluent-sweep-60,elated-sweep-59,northern-sweep-58,faithful-sweep-57,fine-sweep-56,sandy-sweep-55,woven-sweep-54,glamorous-sweep-53,tough-sweep-52,hopeful-sweep-51,light-sweep-50,glad-sweep-49,sweepy-sweep-48,brisk-sweep-47,solar-sweep-46,trim-sweep-45,classic-sweep-44,serene-sweep-43,avid-sweep-42,dry-sweep-41,eternal-sweep-40,likely-sweep-39,fancy-sweep-38,sweet-sweep-37,dazzling-sweep-36,lucky-sweep-35,sweet-sweep-34,honest-sweep-33,rich-sweep-32,usual-sweep-31,summer-sweep-30,breezy-sweep-29,earnest-sweep-27,radiant-sweep-28,deep-sweep-26,unique-sweep-25,absurd-sweep-24,absurd-sweep-23,playful-sweep-22,worthy-sweep-21,still-sweep-20,atomic-sweep-19,copper-sweep-18,young-sweep-17,dandy-sweep-16,fluent-sweep-15,earthy-sweep-14,fresh-sweep-13,likely-sweep-12,snowy-sweep-11,summer-sweep-9,ethereal-sweep-8,true-sweep-10,peachy-sweep-6,honest-sweep-7,misunderstood-sweep-5,golden-sweep-3,dauntless-sweep-4,vibrant-sweep-2,dry-sweep-1
251,0.08371855318546295,0.004705397412180901,0.001362380338832736,0.0008307721582241356,0.001749482937157154,0.0011053849011659622,0.002651527291163802,0.0008000036468729377,0.0020126118324697018,0.0012733580078929663,0.0008173937094397843,0.0019476843299344182,0.0014742161147296429,0.0011142659932374954,0.04476398229598999,0.001568693551234901,0.008301850408315659,0.24299687147140503,0.0024475050158798695,0.0045486693270504475,0.0016662264242768288,0.0011484520509839058,0.0008064256981015205,0.003566594095900655,0.0009721236419863999,0.0012435483513399959,0.3086157441139221,0.0038714020047336817,0.004275372717529535,0.002385720843449235,0.0008482147241011262,0.0008647848735563457,0.0018772106850519776,0.0005895612994208932,0.0023568482138216496,0.008039693348109722,0.0006027212948538363,0.0009686143021099269,0.0012835296802222729,0.0009136899025179446,0.0007871578563936055,0.0034647355787456036,0.0025723963044583797,0.0014139222912490368,0.0008607616764493287,0.0008530347258783877,0.005357131827622652,0.0037542893551290035,0.0009651173604652286,0.0009886129992082715,0.003465610556304455,0.0012965064961463213,0.0009567817905917764,0.005603273864835501,0.002025249879807234,0.0015466425102204084,0.003185536712408066,0.0017411562148481607,0.0008834125474095345,0.003227528650313616,0.006686435081064701,0.007254931144416332,0.005522183142602444,0.007878114469349384,0.005175232887268066,0.01581394486129284,0.012695091776549816,0.006637461017817259,0.013068205676972866,0.008066837675869465,0.022953731939196587,0.0077382964082062244,0.00749809667468071,0.00826292298734188,0.007550655398517847,0.007437257096171379,0.0070191556587815285,0.006075660232454538,0.008020808920264244,0.007308940403163433,0.006923673674464226,0.0065335542894899845,0.4677690267562866,0.00932625588029623,0.006704648490995169,0.007895913906395435,0.006852557882666588,0.009180775843560696,0.007837658748030663,0.0060875145718455315
252,0.08306634426116943,0.00462197232991457,0.0013563691172748804,0.0008285195217467844,0.001735924743115902,0.0011012052418664098,0.00262140529230237,0.0007960772491060197,0.001999132102355361,0.001269662519916892,0.0008151193032972515,0.001924684620462358,0.0014665746130049229,0.0011106888996437192,0.04555705562233925,0.001555856317281723,0.008246824145317078,0.27142953872680664,0.0024116327986121178,0.004407875239849091,0.0016613692278042436,0.0011470095487311482,0.000802906695753336,0.0035388150718063116,0.0009693056927062571,0.0012390019837766886,0.3570221960544586,0.0038336506113409996,0.00421479344367981,0.0023517808876931667,0.0008435765048488975,0.0008602236048318446,0.0018703991081565619,0.00058660504873842,0.0023211752995848656,0.007825890555977821,0.0005999166169203818,0.0009631291031837463,0.001277179573662579,0.0009093621047213674,0.0007853623828850687,0.003430976066738367,0.0025034588761627674,0.0014053467893972993,0.0008557834080420434,0.0008486699662171304,0.005254956427961588,0.003734670579433441,0.0009598577162250876,0.0009833689546212554,0.003421313129365444,0.0012917878339067101,0.0009516407735645771,0.005540130659937859,0.0020170994102954865,0.0015405206941068172,0.0031634701881557703,0.001721779815852642,0.0008784051169641316,0.0032100100070238113,0.006676165387034416,0.007249126210808754,0.005511244293302298,0.00787174329161644,0.0051702456548810005,0.015707574784755707,0.012535111978650093,0.006523767951875925,0.012935619801282883,0.007995501160621643,0.1275845319032669,0.007730770390480757,0.007489457260817289,0.0082558523863554,0.007547526620328426,0.007430786732584238,0.0069968183524906635,0.006061066407710314,0.00800773873925209,0.007305039558559656,0.00689819548279047,0.006528732366859913,0.46424299478530884,0.009193943813443184,0.006685870699584484,0.007892756722867489,0.006845379248261452,0.009165891446173191,0.00783102959394455,0.006081592291593552
253,0.08242339640855789,0.004545966628938913,0.0013504024827852845,0.0008262260816991329,0.00172276864759624,0.0010970619041472673,0.002591423923149705,0.000792108359746635,0.0019858842715620995,0.001265998580493033,0.0008126915781758726,0.0019028906244784594,0.0014591069193556905,0.0011070729233324528,0.04580310732126236,0.0015432393411174417,0.00819153431802988,0.33079174160957336,0.002377860015258193,0.004260407295078039,0.00165648409165442,0.001145546673797071,0.0007995286723598838,0.003510948270559311,0.0009661851217970252,0.0012344368733465672,0.30438292026519775,0.003795744152739644,0.004158570431172848,0.0023192884400486946,0.0008388386922888458,0.0008560353307984769,0.001863738289102912,0.0005837606731802225,0.002286143135279417,0.007622112520039082,0.0005970669444650412,0.0009575782460160553,0.0012716420460492373,0.000905342458281666,0.0007835248834453523,0.0033975818660110235,0.00242982292547822,0.001397022046148777,0.0008507017628289759,0.0008442215621471405,0.005162977613508701,0.0037146476097404957,0.0009546402143314481,0.0009781435364857316,0.003375907428562641,0.0012871278449892998,0.0009465193143114448,0.005486116744577885,0.002008856972679496,0.0015343731502071023,0.0031389156356453896,0.0017035446362569928,0.0008734458824619651,0.003192837117239833,0.006665620021522045,0.007243226747959852,0.0055004083551466465,0.007865404710173607,0.005165208596736193,0.015600766986608505,0.012381860986351967,0.006418316625058651,0.012804504483938217,0.00792727991938591,0.05916113778948784,0.0077232252806425095,0.007480612024664879,0.008248734287917614,0.007544387131929398,0.007424261420965195,0.006973684299737215,0.006046412046998739,0.007995069026947021,0.007301152218133211,0.006872955244034529,0.006523936055600643,0.4615493416786194,0.009080935269594193,0.006665388587862253,0.007889561355113983,0.006838257424533367,0.009151240810751915,0.007824339903891087,0.006075632758438587
254,0.08178915083408356,0.004475950729101896,0.0013444204814732075,0.0008238980663008988,0.0017100003315135837,0.0010929580312222242,0.0025616097263991833,0.0007882724166847765,0.001972854370251298,0.0012623461661860347,0.000810472178272903,0.0018822362180799246,0.0014518152456730604,0.0011034146882593632,0.05035073310136795,0.0015308891888707876,0.00813596136868,0.705085277557373,0.002346050227060914,0.004108480643481016,0.0016516214236617088,0.0011440608650445938,0.0007963927928358316,0.00348304258659482,0.0009631335269659758,0.001229828572832048,0.32304146885871887,0.0037576104514300823,0.004106036387383938,0.0022882134653627872,0.0008340966887772083,0.0008516874513588846,0.0018572177505120635,0.0005808036075904965,0.002251757774502039,0.0074281892739236355,0.0005942218122072518,0.0009520330931991339,0.0012658548075705767,0.0009012947557494044,0.0007817823207005858,0.0033643885981291533,0.002351275645196438,0.0013889215188100934,0.0008457341464236379,0.0008397998753935099,0.005079720634967089,0.0036942085716873407,0.0009493972756899893,0.000972953625023365,0.0062233926728367805,0.001282499055378139,0.0009414420928806067,0.005438769236207008,0.0020005363039672375,0.0015282011590898037,0.0031110141426324844,0.0016863830387592316,0.0008685162174515426,0.0031760064885020256,0.0066547999158501625,0.0072372290305793285,0.005489685107022524,0.007859136909246445,0.005160105414688587,0.015493550337851048,0.012234567664563656,0.006318395957350731,0.012674914672970772,0.007862021215260029,0.04942934587597847,0.0077156550250947475,0.007471585180610418,0.008241567760705948,0.007541237398982048,0.007417677436023951,0.0069497074000537395,0.006031695753335953,0.007982803508639336,0.0072972760535776615,0.006848020479083061,0.006519165355712175,0.4603998064994812,0.008985011838376522,0.006642920896410942,0.00788632221519947,0.006831183563917875,0.009136827662587166,0.007817579433321953,0.006069636903703213
255,0.0811631828546524,0.004410818684846163,0.0013384323101490736,0.0008215117850340903,0.0016976778861135244,0.0010889475233852863,0.0025321447756141424,0.0007865345105528831,0.0019600484520196915,0.0012587093515321612,0.0008082296699285507,0.0018626567907631397,0.00144469877704978,0.0010997849749401212,0.04634792357683182,0.0015188556862995028,0.008080104365944862,3.8089356422424316,0.002316105645149946,0.003954976797103882,0.001646749791689217,0.0011425535194575787,0.0007946583209559321,0.0034550672862678766,0.0009601345518603921,0.0012252116575837135,0.3049129843711853,0.0037191365845501423,0.004056640900671482,0.0022582844831049442,0.0008293944410979748,0.0008475853246636689,0.0018508273642510176,0.0005779124330729246,0.0022180990781635046,0.00724389124661684,0.0005913402419537306,0.0009465283364988863,0.00126060307957232,0.00089722138363868,0.0007800798630341887,0.0033313208259642124,0.002268102252855897,0.001381024718284607,0.0008407289860770106,0.0008355777827091515,0.005003992468118668,0.0036733413580805063,0.0009441295405849814,0.0009676842018961906,0.005228972062468529,0.0012779099633917212,0.0009365230798721313,0.005396340042352676,0.0019921138882637024,0.0015220080967992544,0.0030786609277129173,0.0016703336732462049,0.0008634715341031551,0.0031595109030604362,0.006643710192292929,0.007231127005070448,0.005479065701365471,0.007852951064705849,0.005154930055141449,0.015385981649160385,0.01209262665361166,0.006220194976776838,0.012546812184154987,0.007799566723406315,0.06791476905345917,0.007708052173256874,0.007462405599653721,0.008234388194978237,0.007538077887147665,0.007411030121147633,0.006924835033714771,0.006016915198415518,0.007970929145812988,0.007293408736586571,0.006823460105806589,0.006514423526823521,0.45827245712280273,0.008904010988771915,0.006618143990635872,0.007883071899414062,0.006824151147156954,0.009122621268033981,0.007810747250914574,0.006063628941774368
256,0.0805451050400734,0.004349675495177507,0.0013325265608727932,0.0008190700318664312,0.0016857453156262636,0.0010848832316696644,0.0025029946118593216,0.0007847486413083971,0.001947490032762289,0.0012551042018458247,0.0008059325045906007,0.0018440897110849619,0.0014377492479979992,0.0010961394291371107,0.05136292427778244,0.0015071972738951445,0.008023938164114952,1.0461167097091675,0.002287894720211625,0.0038026804104447365,0.0016418339218944311,0.0011410226579755545,0.0007930356077849865,0.0034269853495061398,0.0009570869151502848,0.001220616977661848,0.3194192945957184,0.0036802019458264112,0.004009933210909367,0.0022292272187769413,0.0008249711827374995,0.000843439600430429,0.0018445630557835102,0.0005750256241299212,0.002185225486755371,0.007068980950862169,0.0005883686826564372,0.0009410576894879341,0.001255543902516365,0.000893129501491785,0.0007784088375046849,0.003298289142549038,0.0021816485095769167,0.0013733101077377796,0.0008356754551641643,0.0008313517901115119,0.004935074131935835,0.003652032930403948,0.0009388690814375877,0.0009623264777474105,0.004821513779461384,0.0012733537005260587,0.0009317174553871155,0.005357555579394102,0.0019835925195366144,0.0015157860470935702,0.0030404734425246716,0.0016553655732423067,0.0008583848248235881,0.003143247216939926,0.006632360629737377,0.007224919740110636,0.005468564108014107,0.007846795953810215,0.005149678327143192,0.01527806743979454,0.011955496855080128,0.00611464399844408,0.012420276179909706,0.007739761378616095,0.055625542998313904,0.007700421381741762,0.007452957332134247,0.008227192796766758,0.007534907665103674,0.007404319941997528,0.006899018306285143,0.006002066656947136,0.007959428243339062,0.007289551198482513,0.006799326278269291,0.006509707774966955,0.45641639828681946,0.008835826069116592,0.006590640172362328,0.007879924029111862,0.006817157380282879,0.00910861510783434,0.0078038317151367664,0.006057582329958677
257,0.07993445545434952,0.00429183803498745,0.00132663210388273,0.000816619023680687,0.0016741757281124592,0.0010808121878653765,0.0024741264060139656,0.0007830546819604933,0.0019351954106241465,0.001251503825187683,0.0008047501905821264,0.0018264774698764086,0.0014309677062556148,0.001092457678169012,0.040907565504312515,0.001495838980190456,0.007967447862029076,0.22631105780601501,0.002261282177641988,0.003653643187135458,0.0016369144432246685,0.0011394679313525558,0.0007914098096080124,0.0033988049253821373,0.0009540177416056395,0.0012160076294094324,0.3150293827056885,0.0036406628787517548,0.003965531475841999,0.0022009294480085373,0.0008204941404983401,0.0008392208837904036,0.0018384128343313932,0.0005721959169022739,0.002153189154341817,0.006903165020048618,0.0005853596376255155,0.0009355287766084075,0.0012505452614277601,0.0008889890741556883,0.0007767004426568747,0.0032652700319886208,0.0020941027905792,0.0013657624367624521,0.0008326102397404611,0.0008271591505035758,0.0048718829639256,0.003630325198173523,0.0009336337679997087,0.0009569117100909352,0.004585283808410168,0.0012688348069787025,0.0009267839486710727,0.005321473348885775,0.0019749668426811695,0.0015095870476216078,0.002994996029883623,0.0016414833953604102,0.0008533874060958624,0.00312716793268919,0.006620770785957575,0.007218613754957914,0.005458189640194178,0.00784066878259182,0.0051443492993712425,0.015169765800237656,0.011822755448520184,0.0059881266206502914,0.012295402586460114,0.007682464085519314,0.06647922098636627,0.007692775689065456,0.007443207781761885,0.008220013231039047,0.007531728129833937,0.007397543638944626,0.00687219575047493,0.00598714966326952,0.007948298938572407,0.007285696920007467,0.006775645539164543,0.006505020894110203,0.45123571157455444,0.00877844076603651,0.006559914909303188,0.007876746356487274,0.0068101962096989155,0.009094798937439919,0.007796832360327244,0.006051493808627129
258,0.07933086156845093,0.004236660897731781,0.0013209041208028793,0.0008141014841385186,0.0016629915917292237,0.0010767854982987046,0.002445576246827841,0.000781346345320344,0.0019232137128710747,0.0012479060096666217,0.0008018004009500146,0.0018097551073879004,0.0014243507757782936,0.0010887258686125278,0.04525361955165863,0.0014850225998088717,0.007910626009106636,0.2323107272386551,0.002236083382740617,0.0035091314930468798,0.0016319716814905405,0.0011379134375602007,0.0007898546755313873,0.0033705225214362144,0.000950918416492641,0.0012113988632336259,0.3439333140850067,0.0036003482528030872,0.003923114854842424,0.0021733161993324757,0.0008160131401382387,0.0008349188137799501,0.0018323746044188738,0.0005699790781363845,0.002122060162946582,0.00674611609429121,0.0005822813254781067,0.0009300216333940625,0.0012456323020160198,0.0008849757723510265,0.0007749435608275235,0.0032322749029845,0.002008632058277726,0.0013583670370280743,0.0008305630763061345,0.0008229278610087931,0.004813717678189278,0.0036081839352846146,0.0009283664985559881,0.0009514080593362451,0.00442065205425024,0.0012643553782254457,0.0009217751212418079,0.00528738833963871,0.012198415584862232,0.0015033509116619825,0.0029412335716187954,0.001628537429496646,0.0008513323264196515,0.0031112395226955414,0.006608965806663036,0.007212204858660698,0.005447938106954098,0.007834565825760365,0.005138946231454611,0.015061168931424618,0.011694032698869705,0.0058247409760952,0.012172253802418709,0.007627545390278101,0.0637093037366867,0.0076850950717926025,0.007433122489601374,0.00821282621473074,0.007528537884354591,0.007390694692730904,0.006844295188784599,0.005972166080027819,0.007937531918287277,0.007281845435500145,0.006752431392669678,0.0065003614872694016,0.45032307505607605,0.008729963563382626,0.006525345146656036,0.007873528636991978,0.0068032583221793175,0.009081162512302399,0.007789740804582834,0.0060453652404248714
259,0.07873395085334778,0.004183642100542784,0.0013151930179446936,0.0008115044911392033,0.0016521597281098366,0.001073570572771132,0.002417378593236208,0.0007797668222337961,0.0019114656606689095,0.0012443021405488253,0.0007993990438990295,0.0017938535893335938,0.001417901017703116,0.0010849556419998407,0.04233416169881821,0.0014746218221262097,0.007853468880057335,0.22075045108795166,0.0022122585214674473,0.0033701923675835133,0.0016270711785182357,0.0011363360099494457,0.0007881937199272215,0.0033421386033296585,0.0009478591964580119,0.001206770888529718,0.31626981496810913,0.0035590482875704765,0.003882413962855935,0.002146335318684578,0.0008114090887829661,0.0008305432857014239,0.001826438819989562,0.0005694981664419174,0.0020919563248753548,0.006597529165446758,0.000579248764552176,0.0009245504625141621,0.0012407603207975626,0.0008810586296021938,0.0007732041412964463,0.0031994832679629326,0.0019286531023681164,0.0013511122670024633,0.0008283483912236989,0.0008186197956092656,0.004759997129440308,0.0035855791065841913,0.0009230769937857985,0.00094596081180498,0.004294802434742451,0.001259901444427669,0.0009167047101072967,0.005254762712866068,0.006267004646360874,0.0014971254859119654,0.0028796654660254717,0.0016164487460628152,0.0008495142683386803,0.0030954317189753056,0.006596975494176149,0.007205680012702942,0.005437818355858326,0.007828488945960999,0.005133464001119137,0.014952312223613262,0.011569011956453323,0.005619031377136707,0.012050949037075043,0.007574878633022308,0.0792401134967804,0.0076773809269070625,0.007422664202749729,0.008205609396100044,0.007525337394326925,0.007383768446743488,0.006815244443714619,0.005957162939012051,0.007927116006612778,0.00727799441665411,0.006729674059897661,0.006495730020105839,0.44890064001083374,0.008688697591423988,0.009161955676972866,0.007870268076658249,0.0067963432520627975,0.009067703038454056,0.007782553788274527,0.006039195694029331
260,0.07814338058233261,0.0041323513723909855,0.0013094724854454398,0.0008088274043984711,0.0016416666330769658,0.0010694386437535286,0.0023895699996501207,0.0007779391598887742,0.0018999353051185608,0.0012406831374391913,0.0007972720195539296,0.0017787888646125793,0.0014116154052317142,0.0010811475804075599,0.048327017575502396,0.0014646631898358464,0.007795967627316713,0.2988114356994629,0.0021894853562116623,0.0032379277981817722,0.001622140989638865,0.0011347370455041528,0.0007865582592785358,0.00331368506886065,0.0009448164491914213,0.0012021329021081328,0.3299810588359833,0.003516510594636202,0.0038432066794484854,0.002119977492839098,0.0008067279122769833,0.000826109666377306,0.0018205998931080103,0.0005691516562364995,0.002062812214717269,0.006457048933953047,0.0005761759821325541,0.0009189932607114315,0.001235934323631227,0.000877131475135684,0.0007715183310210705,0.0031668860465288162,0.0018570269457995892,0.001343986950814724,0.0008262404589913785,0.0008157811826094985,0.0047102803364396095,0.00356251560151577,0.0009177477331832051,0.0009405858581885695,0.00419354485347867,0.0012554748682305217,0.0009117525769397616,0.005223183427006006,0.004990994930267334,0.0014908937737345695,0.0028128004632890224,0.001605197787284851,0.0008477113442495465,0.0030797175131738186,0.0065848324447870255,0.007199031766504049,0.005427837371826172,0.007822439074516296,0.0051279026083648205,0.014843227341771126,0.011447462253272533,0.01598590612411499,0.011931497603654861,0.007524368353188038,0.07939420640468597,0.007669619284570217,0.00741179333999753,0.008198343217372894,0.007522128522396088,0.007376758381724358,0.006784969940781593,0.005942109972238541,0.007917039096355438,0.007274141535162926,0.006707347463816404,0.006491127889603376,0.46824634075164795,0.008653140626847744,0.008908291347324848,0.007866964675486088,0.00678944680839777,0.009054409340023994,0.007775261998176575,0.006032982841134071
261,0.07755888998508453,0.004082471132278442,0.0013037276221439242,0.0008063071290962398,0.001631463412195444,0.0010656113736331463,0.0023621567524969578,0.0007762224995531142,0.001888652448542416,0.0012370806653052568,0.0007955393521115184,0.001764577580615878,0.0014054906787350774,0.0010773102985695004,0.043837256729602814,0.0014551023487001657,0.007738279178738594,0.2241135537624359,0.002167563186958432,0.0031135613098740578,0.0016172464238479733,0.0011331180576235056,0.0007869481923989952,0.0032852054573595524,0.0009421653812751174,0.0011975116794928908,0.3304903507232666,0.0034724269062280655,0.003805287415161729,0.0020942785777151585,0.0008019459201022983,0.0008232348482124507,0.00181485153734684,0.0005686749354936182,0.0020345349330455065,0.006324274465441704,0.0005732182180508971,0.0009133605635724962,0.0012312392937019467,0.0008731594425626099,0.0007697762921452522,0.003134528174996376,0.0017947002779692411,0.0013369806110858917,0.0008240619790740311,0.000813867140095681,0.004664137959480286,0.0035390029661357403,0.0009124326752498746,0.0009352150373160839,0.004109464585781097,0.0012510771630331874,0.000908435438759625,0.005192314274609089,0.004446481820195913,0.0014846440171822906,0.0027435377705842257,0.0015947017818689346,0.0008459676755592227,0.003064090386033058,0.0065725683234632015,0.0071922908537089825,0.005417994223535061,0.007816409692168236,0.005122263915836811,0.014733882620930672,0.011329163797199726,0.01167909987270832,0.01181394886225462,0.0074758706614375114,0.07930079847574234,0.007661834359169006,0.007400458212941885,0.008191055618226528,0.0075189098715782166,0.0073696644976735115,0.00675339438021183,0.005926994606852531,0.007907290942966938,0.007270283531397581,0.016028625890612602,0.0064865536987781525,0.4652497470378876,0.008622019551694393,0.008636516518890858,0.007863612845540047,0.0067825657315552235,0.009041276760399342,0.007767862174659967,0.00602673040702939
262,0.07698023319244385,0.0040336353704333305,0.0012979934690520167,0.0008034651982598007,0.0016216399380937219,0.001061988645233214,0.0023351763375103474,0.0007743685273453593,0.0018775903154164553,0.001233473070897162,0.0007932799635455012,0.0017510175239294767,0.0013995254412293434,0.0010735169053077698,0.0499267540872097,0.001445939065888524,0.007680254057049751,0.25825488567352295,0.0021463376469910145,0.0029982535634189844,0.0016123625682666898,0.0011314720613881946,0.0007839752361178398,0.0032566688023507595,0.000939300749450922,0.0011928370222449303,0.3248315751552582,0.0034264125861227512,0.0037684845738112926,0.002069232054054737,0.0007971462910063565,0.0008216257556341588,0.0018091876991093159,0.0005681653856299818,0.0020070569589734077,0.006198828108608723,0.0005702060298062861,0.0009078048169612885,0.001226550666615367,0.0008695052238181233,0.0007681030547246337,0.0031024934723973274,0.00174138811416924,0.0013300881255418062,0.0008218857692554593,0.0008119697449728847,0.004621083382517099,0.0035150679759681225,0.0009070957312360406,0.0009299126686528325,0.004038182087242603,0.0012467143824324012,0.0009063653415068984,0.0051619382575154305,0.004122235346585512,0.0014783760998398066,0.0026727807708084583,0.001584653276950121,0.0008441698155365884,0.003048545215278864,0.006560208275914192,0.00718542980030179,0.005408294964581728,0.007810408249497414,0.005116543732583523,0.014624323695898056,0.011213928461074829,0.009999564848840237,0.011698338203132153,0.007429271936416626,0.07887718081474304,0.0076540010049939156,0.007388610392808914,0.008183769881725311,0.007515680976212025,0.007362479344010353,0.006720436736941338,0.005911815445870161,0.007897855713963509,0.007266422733664513,0.012875093147158623,0.006482006050646305,0.45779651403427124,0.008594282902777195,0.00836803950369358,0.00786021538078785,0.006775691173970699,0.009028305299580097,0.0077603477984666824,0.006020438391715288
263,0.07640717178583145,0.003985580988228321,0.001292383298277855,0.0008006489370018244,0.0016124122776091099,0.001058307010680437,0.002308628289029002,0.0007724865572527051,0.0018667725380510092,0.001229864195920527,0.0007913037552498281,0.0017380533972755075,0.0013937146868556738,0.0010697231628000736,0.051568079739809036,0.001437152735888958,0.007621875498443842,0.25347673892974854,0.002125765895470977,0.0028928101528435946,0.0016074421582743526,0.001129801501519978,0.0007819735910743475,0.00322816614061594,0.0009362184209749103,0.001188119756989181,0.3186402916908264,0.0033779959194362164,0.003732654731720686,0.002044821158051491,0.0007923416560515761,0.0008198840660043061,0.0018036013934761286,0.0005677594454027712,0.0019803247414529324,0.006080328486859798,0.0005671267281286418,0.0009021832374855876,0.0012219197815284133,0.0008657037396915257,0.000766413751989603,0.0030708969570696354,0.0016960809007287025,0.0013233028585091233,0.000819818873424083,0.000810027529951185,0.0045807864516973495,0.0034907436929643154,0.0009017224074341357,0.0009246350382454693,0.003976918291300535,0.001242410158738494,0.0009043354657478631,0.005131808575242758,0.003896574955433607,0.0014720858307555318,0.0025999881327152252,0.0015749107114970684,0.0008424051338806748,0.0030330675654113293,0.006547767668962479,0.0071784332394599915,0.005398750305175781,0.007804427295923233,0.005110745783895254,0.0145146194845438,0.01110163889825344,0.009191828779876232,0.011584753170609474,0.007384488359093666,0.07844486087560654,0.007646122947335243,0.007376194465905428,0.008176452480256557,0.007512444164603949,0.007355199195444584,0.006686007138341665,0.005896569695323706,0.007888724096119404,0.007262584753334522,0.011607241816818714,0.006477487739175558,0.4505411386489868,0.008569104596972466,0.00820493046194315,0.007856765761971474,0.006768820341676474,0.00901549682021141,0.007752764970064163,0.00601410586386919
264,0.07583942264318466,0.00393808213993907,0.001286796061322093,0.0007977947243489325,0.0016034733271226287,0.0010545828845351934,0.0022825184278190136,0.0007707329350523651,0.001856260234490037,0.0012262372765690088,0.0007892761495895684,0.0017256401479244232,0.0013880629558116198,0.001065886695869267,0.05591796338558197,0.0014287277590483427,0.007563143037259579,0.435261994600296,0.0021056742407381535,0.002797454595565796,0.001602489035576582,0.00112809962593019,0.0007804724737070501,0.0031996439211070538,0.0009334030328318477,0.0011833957396447659,0.32729166746139526,0.003326582023873925,0.003697673324495554,0.002021032152697444,0.0007875169976614416,0.0008183278841897845,0.0017981037963181734,0.0005673536797985435,0.013397333212196827,0.005968351848423481,0.0005640062736347318,0.0008965465240180492,0.0012175198644399643,0.0008619501022621989,0.0007646892918273807,0.0030398473609238863,0.0016575426561757922,0.0013166202697902918,0.0008175473194569349,0.0008081155247054994,0.004542936105281115,0.003466098802164197,0.0008962868014350533,0.0009193606092594564,0.003923773765563965,0.0012381486594676971,0.0009023487800732255,0.005101726856082678,0.003724339883774519,0.001465833280235529,0.002524890936911106,0.0015653917798772454,0.0008406222914345562,0.003017626702785492,0.00653524836525321,0.007171295117586851,0.005389359313994646,0.007798472419381142,0.005104868672788143,0.01440479513257742,0.010992150753736496,0.008720423094928265,0.011473223567008972,0.0073414333164691925,0.0780055820941925,0.0076381852850317955,0.007363149896264076,0.008169085718691349,0.007509196642786264,0.007347822189331055,0.006626870017498732,0.005881256423890591,0.007879887707531452,0.007258736062794924,0.010872900485992432,0.006472994107753038,0.4878811836242676,0.008545841090381145,0.00813987571746111,0.00785328634083271,0.006761949975043535,0.009002840146422386,0.007745068520307541,0.006007734686136246
265,0.07527673989534378,0.00389096699655056,0.0012812998611479998,0.0007948843413032591,0.0015948211075738072,0.0010507870465517044,0.0022568427957594395,0.0007690875208936632,0.0018461099825799465,0.0012225898681208491,0.0007872374262660742,0.0017141606658697128,0.0013825588393956423,0.0010624455753713846,0.05547359958291054,0.0014207111671566963,0.007504048757255077,0.18322381377220154,0.002085976069793105,0.002711860928684473,0.0015976403374224901,0.0011263719061389565,0.0007789579685777426,0.0031711324118077755,0.000930524431169033,0.0011787652038037777,0.3254951536655426,0.0032714703120291233,0.0036634341813623905,0.0019979258067905903,0.0007829043315723538,0.0008168552885763347,0.0017926711589097977,0.0005669898819178343,0.017767276614904404,0.005862480029463768,0.0005609028739854693,0.0008916459046304226,0.001213066279888153,0.0008581990259699523,0.0007629378233104944,0.0030095058027654886,0.0016247278545051813,0.0013100338401272893,0.0008153949165716767,0.000806220225058496,0.004507261328399181,0.0034411922097206116,0.0008908456657081842,0.0009141298942267895,0.003877335460856557,0.0012339167296886444,0.0009002847364172339,0.005071541294455528,0.003584763966500759,0.0014596253167837858,0.002447863109409809,0.0015560343163087964,0.0008387753623537719,0.003002186305820942,0.006522633135318756,0.00716400844976306,0.00538012757897377,0.007792539428919554,0.005098915658891201,0.014294859021902084,0.010885380208492279,0.0084037771448493,0.011363808996975422,0.007300013676285744,0.07755938917398453,0.007630189880728722,0.00734940730035305,0.008161662146449089,0.007505952846258879,0.007340417243540287,0.027296515181660652,0.005865880753844976,0.007871318608522415,0.00725486921146512,0.01033805962651968,0.006468525622040033,0.45431238412857056,0.008524004369974136,0.008102267980575562,0.007849758490920067,0.006755077745765448,0.008990329690277576,0.0077372342348098755,0.006001326721161604
