Step,silvery-sweep-90,warm-sweep-89,fast-sweep-88,different-sweep-87,glad-sweep-86,apricot-sweep-85,royal-sweep-84,dazzling-sweep-83,zany-sweep-82,divine-sweep-81,comfy-sweep-80,gallant-sweep-79,comfy-sweep-78,zesty-sweep-77,glowing-sweep-76,likely-sweep-75,eternal-sweep-74,glamorous-sweep-73,upbeat-sweep-72,firm-sweep-71,lucky-sweep-69,electric-sweep-70,proud-sweep-68,quiet-sweep-67,graceful-sweep-66,dashing-sweep-65,sparkling-sweep-64,solar-sweep-63,neat-sweep-62,rich-sweep-61,lilac-sweep-60,classic-sweep-59,lively-sweep-58,likely-sweep-57,serene-sweep-56,ethereal-sweep-55,upbeat-sweep-54,zany-sweep-53,breezy-sweep-51,fanciful-sweep-52,whole-sweep-50,helpful-sweep-49,rich-sweep-48,upbeat-sweep-47,colorful-sweep-46,chocolate-sweep-45,dainty-sweep-44,happy-sweep-43,rural-sweep-42,polar-sweep-41,happy-sweep-40,leafy-sweep-39,grateful-sweep-38,ancient-sweep-37,helpful-sweep-36,rich-sweep-35,copper-sweep-34,whole-sweep-33,worthy-sweep-32,rosy-sweep-31,easy-sweep-30,upbeat-sweep-29,sandy-sweep-28,floral-sweep-27,drawn-sweep-26,worthy-sweep-25,atomic-sweep-24,misty-sweep-23,autumn-sweep-21,laced-sweep-22,young-sweep-20,trim-sweep-19,stoic-sweep-18,solar-sweep-17,glowing-sweep-16,sleek-sweep-15,glorious-sweep-14,gallant-sweep-13,lyric-sweep-11,pious-sweep-12,astral-sweep-10,bumbling-sweep-9,azure-sweep-8,proud-sweep-7,fanciful-sweep-6,wandering-sweep-5,frosty-sweep-4,playful-sweep-3,major-sweep-2,devoted-sweep-1
157,0.0018814317882061005,0.0009228799026459455,0.1307796984910965,0.00301172211766243,0.0010691294446587563,0.2202736735343933,0.001346417935565114,0.0029909624718129635,0.03280632942914963,0.003708640579134226,0.023910464718937874,0.042306192219257355,0.001955516403540969,0.009514766745269299,0.0016812130343168974,0.0008903196430765092,0.000954273680690676,0.001192846684716642,0.0009408045443706214,0.002740147989243269,0.0009095449931919575,0.0012579001486301422,0.0010553892934694886,0.0016137207858264446,0.0008912339108064771,0.003925834782421589,0.004720679484307766,0.0008563266601413488,0.18982866406440735,0.014524831436574459,0.0007814986165612936,0.01780056580901146,0.011321033351123333,0.0008663227781653404,0.004568285308778286,0.0015845827292650938,0.001090270932763815,0.006014876998960972,0.0009577270247973502,0.007486403454095125,0.0008373078890144825,0.0011756143067032099,0.0008181643206626177,0.0009228517883457243,0.0019513685256242752,0.00082301942165941,0.0011177021078765392,0.0009476052364334464,0.0010896326275542378,0.0008537013782188296,0.001512526418082416,0.0008807159028947353,0.0011414142791181803,0.0008949905168265104,0.0010587000288069248,0.0009026814950630069,0.032406970858573914,0.0008202524040825665,0.0009202890796586871,0.0028577824123203754,0.004984545987099409,0.003959065303206444,0.0050223455764353275,0.006416074465960264,0.0075514535419642925,0.08678682893514633,0.003977934829890728,0.005985301919281483,0.004830832127481699,0.00557298306375742,0.009012754075229168,0.005047505255788565,0.005764693021774292,0.002664784202352166,0.004986968357115984,0.005226802080869675,0.0015668447595089674,0.014024259522557259,0.003921578638255596,0.004766059573739767,0.002145347185432911,0.0036191062536090612,0.005000080447643995,0.008520007133483887,0.0009229067363776267,0.0027897232212126255,0.0071892449632287025,0.0009328686282970011,0.004545916337519884,0.006438675802201033
158,0.001870914944447577,0.000919827027246356,0.1275755763053894,0.0029681632295250893,0.0010666396701708436,0.21496078372001648,0.0013423243071883917,0.0029638074338436127,0.03246362879872322,0.003684528172016144,0.023645970970392227,0.04206838831305504,0.0019377280259504914,0.0781438872218132,0.0016662138514220715,0.0008881018147803843,0.0009518270380795002,0.0011895685456693172,0.0009352801134809852,0.002716284478083253,0.000907010049559176,0.0012532264227047563,0.0010529906721785665,0.0016085905954241753,0.0008890645112842321,0.0038974331691861153,0.004572405479848385,0.0008532448555342853,0.18663261830806732,0.014460526406764984,0.0007783510372973979,0.017709150910377502,0.011119164526462555,0.0008628159412182868,0.004531960003077984,0.0015729747246950865,0.0010884837247431278,0.005968150682747364,0.0009551271214149892,0.007401088252663612,0.0008343099616467953,0.0011723103234544396,0.0008146913023665547,0.0009192872093990445,0.0019362408202141523,0.0008204193436540663,0.001115296850912273,0.0009444720344617963,0.0010874938452616334,0.0008512517670169473,0.0014991642674431205,0.0008781916694715619,0.0011377728078514338,0.0008923390414565802,0.0010567849967628717,0.0009002079023048282,0.04236477613449097,0.0008171501103788614,0.0009172043646685779,0.002790247555822134,0.004971790127456188,0.003948255442082882,0.004986005835235119,0.0063995844684541225,0.007514991331845522,0.09577981382608414,0.003933354746550322,0.005971171427518129,0.004795577377080917,0.00556004187092185,0.008959498256444931,0.005021668504923582,0.005745755508542061,0.002646296052262187,0.004914694465696812,0.005211696960031986,0.0015559059102088213,0.012902455404400826,0.0038517264183610678,0.00474237184971571,0.002142789773643017,0.003603832796216011,0.004957662429660559,0.008495662361383438,0.0009201933862641454,0.0027672573924064636,0.007155840750783682,0.0009299415396526456,0.004509057383984327,0.006419069599360228
159,0.00186044885776937,0.0009167211246676743,0.12414681911468506,0.0029262127354741096,0.0010641200933605433,0.24612551927566528,0.0013382817851379514,0.0029368847608566284,0.032152630388736725,0.003660552203655243,0.023381432518363,0.041833195835351944,0.0019206330180168152,0.049381814897060394,0.0016515920870006084,0.0008858530782163143,0.0009493622928857803,0.0011864705011248589,0.0009327406878583133,0.0026930193416774273,0.0009044051985256374,0.0012486701598390937,0.0010505664395168424,0.0016035144217312336,0.0008869094308465719,0.0038694017566740513,0.004431385546922684,0.0008494085050188005,0.18391792476177216,0.014396103098988533,0.0007753301761113107,0.017618579789996147,0.010920325294137001,0.0008592592785134912,0.004496285226196051,0.0015612217830494046,0.0010866927914321423,0.005920951720327139,0.0009527288493700325,0.007316949311643839,0.0008312612771987915,0.001169007970020175,0.0008114707889035344,0.00091567198978737,0.0019212488550692797,0.0008178266580216587,0.0011128971818834543,0.0009412377839908004,0.001085423631593585,0.0008487931336276233,0.0014863120159134269,0.0008755618473514915,0.0011341329663991928,0.0008898584055714309,0.001054871012456715,0.0008976820390671492,0.04550560191273689,0.0008140575955621898,0.000914050848223269,0.002730429172515869,0.00495884008705616,0.00393747678026557,0.004949536640197039,0.006383402273058891,0.007479451131075621,0.08114833384752274,0.003889707615599036,0.005957151297479868,0.004760195501148701,0.005546871572732925,0.008906172588467598,0.004995882045477629,0.005726560018956661,0.002628302201628685,0.005291555542498827,0.005196592304855585,0.0015449472703039646,0.012025300413370132,0.003788640256971121,0.004718306474387646,0.0021401657722890377,0.0035885185934603214,0.004915452562272549,0.008472262881696224,0.0009176334133371711,0.002744979690760374,0.007122060749679804,0.0009270200971513987,0.0044741276651620865,0.006399672478437424
160,0.0018500242149457335,0.0009135454893112183,0.12643787264823914,0.0028857586439698935,0.0010616463841870427,0.2159179300069809,0.0013343042228370905,0.0029101213440299034,0.031859301030635834,0.003636707318946719,0.023116879165172577,0.04160063713788986,0.0019041828345507383,0.036371633410453796,0.0016373362159356475,0.0008835514890961349,0.000946893123909831,0.0011833844473585486,0.0009308336302638054,0.002670287387445569,0.0009017758420668542,0.0012443619780242443,0.001048136269673705,0.0015985507052391768,0.0008847827557474375,0.0038417410105466843,0.004298250190913677,0.0008460406679660082,0.18233376741409302,0.014331536367535591,0.0007723990711383522,0.01752883568406105,0.010724378749728203,0.000855678110383451,0.004461220465600491,0.001549472101032734,0.0010848941747099161,0.005873300135135651,0.0009504104382358491,0.007233982905745506,0.0008281616028398275,0.0011656834976747632,0.0008082097629085183,0.0009119629976339638,0.001906396122649312,0.0008152169757522643,0.001110502635128796,0.0009378903778269887,0.0010833910200744867,0.0008462871774099767,0.0014740651240572333,0.0008729906403459609,0.0011305140797048807,0.0008873949991539121,0.0010529618011787534,0.0008952042553573847,0.04771966114640236,0.0008108537876978517,0.0009109313832595944,0.002676713280379772,0.0049456823617219925,0.003926714416593313,0.004912938456982374,0.006367521360516548,0.007444807328283787,0.08132299780845642,0.0038469901774078608,0.005943251308053732,0.004724690690636635,0.005533475894480944,0.008852796629071236,0.004970149602741003,0.005707097239792347,0.002610810101032257,0.00518091581761837,0.005181480199098587,0.001533965696580708,0.01133102085441351,0.0037302235141396523,0.004693854600191116,0.0021374609787017107,0.0035731580574065447,0.0048734573647379875,0.008449587039649487,0.0009150904370471835,0.002722841687500477,0.007087884470820427,0.0009241138468496501,0.004441001918166876,0.006380479317158461
161,0.0018396773375570774,0.0009104162454605103,0.1204865351319313,0.002846693154424429,0.0010591396130621433,0.2449997514486313,0.0013303570449352264,0.002883471781387925,0.03157642111182213,0.0036129888612776995,0.022852374240756035,0.04137071222066879,0.0018883328884840012,0.0305490605533123,0.001623438554815948,0.0008812195155769587,0.0009454598766751587,0.0011803223751485348,0.0009289960144087672,0.0026480306405574083,0.0008990501519292593,0.0012401877902448177,0.0010457163443788886,0.0015936060808598995,0.0008826680714264512,0.0038144513964653015,0.004173182416707277,0.0008427184075117111,0.1785169094800949,0.014266801066696644,0.0007694709929637611,0.017439918592572212,0.010531242936849594,0.0008520327974110842,0.004426724277436733,0.0015375771326944232,0.001083096954971552,0.00582519918680191,0.000948089815210551,0.007152185309678316,0.0008251288090832531,0.0011623509926721454,0.000805015442892909,0.0009082941105589271,0.0018916989210993052,0.0008126167231239378,0.0011081094853579998,0.0009344365680590272,0.0010813918197527528,0.0008437431533820927,0.001462262007407844,0.0008705391664989293,0.0011269317474216223,0.0008849159348756075,0.0010510608553886414,0.0008927625021897256,0.044131480157375336,0.0008075752994045615,0.0009077437571249902,0.002627967856824398,0.004932291805744171,0.003915953449904919,0.004876201972365379,0.006351932417601347,0.007411019876599312,0.08509474247694016,0.0038052313029766083,0.0059294793754816055,0.004689071327447891,0.005519888363778591,0.00879937969148159,0.0049444688484072685,0.005687357392162085,0.002593870973214507,0.005128200631588697,0.005166355520486832,0.0015229582786560059,0.010776077397167683,0.0036746591795235872,0.00466901483014226,0.002134675160050392,0.003557745832949877,0.004831681493669748,0.0084274522960186,0.0009125082870014012,0.002700788201764226,0.00705330353230238,0.0009212799486704171,0.004409643821418285,0.0063615040853619576
162,0.0018293943721801043,0.000907192355953157,0.12126938998699188,0.0028089089319109917,0.0010565839475020766,0.21103481948375702,0.0013264359440654516,0.0028569113928824663,0.0313003808259964,0.00358939659781754,0.022587981075048447,0.04114341735839844,0.0018730417359620333,0.027682166546583176,0.0016099940985441208,0.0008788201375864446,0.0009427976328879595,0.0011772607685998082,0.0009271172457374632,0.0026262090541422367,0.0008962723077274859,0.001236064126715064,0.0010432868730276823,0.0015886861365288496,0.0008805449469946325,0.003787531051784754,0.004056134261190891,0.0008393401512876153,0.17603230476379395,0.014201887883245945,0.0007665255689062178,0.017351815477013588,0.010340836830437183,0.0008484626305289567,0.004392760805785656,0.0015257231425493956,0.00108130753505975,0.005776673089712858,0.0009457581327296793,0.007071619853377342,0.0008220237796194851,0.0011589910136535764,0.0008018435910344124,0.0009045435581356287,0.0018771471222862601,0.0008099554688669741,0.0011057168012484908,0.0009310348541475832,0.0010793679393827915,0.0008412070455960929,0.001450876472517848,0.0008678825106471777,0.0011233644327148795,0.0008823815151117742,0.0010491590946912766,0.0008903309935703874,0.043265972286462784,0.0008041628752835095,0.0009045831393450499,0.0025832876563072205,0.004918644670397043,0.0039051822386682034,0.004839330445975065,0.006336625199764967,0.007378047797828913,0.08845033496618271,0.003764459863305092,0.005915848538279533,0.0046533457934856415,0.005506046116352081,0.008745919913053513,0.004918836988508701,0.005667326506227255,0.0025773895904421806,0.005084359087049961,0.005151206161826849,0.0015119252493605018,0.010329111479222775,0.0036204801872372627,0.004643784370273352,0.002131805755198002,0.003542309859767556,0.004790134262293577,0.00840571615844965,0.0009100572788156569,0.0026787775568664074,0.007018304895609617,0.0009184753871522844,0.004379806574434042,0.0063427407294511795
163,0.0018193082651123405,0.0009038618300110102,0.12185849249362946,0.002772305626422167,0.0010539873037487268,0.1981518566608429,0.001322546391747892,0.002830425975844264,0.031029652804136276,0.0035660970024764538,0.022323748096823692,0.04091876000165939,0.0018582702614367008,0.025992432609200478,0.0015969520900398493,0.0008763738442212343,0.0009400952840223908,0.001174187520518899,0.0009251891169697046,0.0026047867722809315,0.0008933877106755972,0.001231983071193099,0.0010408422676846385,0.0015837943647056818,0.0008784538367763162,0.0037609748542308807,0.00394685473293066,0.0008359277853742242,0.17359739542007446,0.014136768877506256,0.00076359196100384,0.017264503985643387,0.010153079405426979,0.0008449589367955923,0.004359298851341009,0.0015138110611587763,0.0010795402340590954,0.005727728828787804,0.0009434384992346168,0.0069922879338264465,0.0008189227664843202,0.0011556691024452448,0.00079875293886289,0.0009006812470033765,0.0018627438694238663,0.000807244679890573,0.0011033170158043504,0.0009277687640860677,0.0010773391695693135,0.0008387003326788545,0.0014398916391655803,0.0008653289987705648,0.001119788270443678,0.0008797641494311392,0.0010472671128809452,0.000887844420503825,0.03904549032449722,0.0008006095886230469,0.0009013856179080904,0.002541951835155487,0.004904715809971094,0.0038943912368267775,0.004802342038601637,0.006321584340184927,0.007345854304730892,0.07963718473911285,0.0037246954161673784,0.005902368109673262,0.00461752200499177,0.005491936579346657,0.008692408911883831,0.00489324564114213,0.005647000391036272,0.002561336848884821,0.005043077748268843,0.005136024206876755,0.0015008710324764252,0.009966673329472542,0.0035665894392877817,0.004618159029632807,0.0021288865245878696,0.0035268645733594894,0.004748821258544922,0.008384255692362785,0.0009076504502445459,0.00265677273273468,0.006982876919209957,0.0009156274609267712,0.004351346753537655,0.0063241878524422646
164,0.0018092863028869033,0.000900557148270309,0.12269025295972824,0.002736790105700493,0.0010513282613828778,0.1915806084871292,0.00131867581512779,0.0028040148317813873,0.030763331800699234,0.003543068887665868,0.022059699520468712,0.04069674015045166,0.0018439843552187085,0.024774936959147453,0.0015843373257666826,0.000874085642863065,0.0009378588874824345,0.0011710963444784284,0.0009232131997123361,0.0025837309658527374,0.00089041399769485,0.0012279290240257978,0.001038393471390009,0.0015789198223501444,0.0008763621444813907,0.0037347758188843727,0.0038448069244623184,0.00083247444126755,0.17068526148796082,0.014071417041122913,0.000760747236199677,0.017177945002913475,0.009967917576432228,0.0008414705516770482,0.004326315596699715,0.001501693157479167,0.0010777718853205442,0.00567839527502656,0.0009411067003384233,0.00691410806030035,0.0008157930569723248,0.0011523753637447953,0.0007956903427839279,0.000896757934242487,0.0018484938191249967,0.0008045254508033395,0.0011009139707311988,0.0009244358516298234,0.001075309468433261,0.0008362173102796078,0.0014293888816609979,0.0008627620991319418,0.0011162060545757413,0.0008771446300670505,0.001045381068252027,0.000885368965100497,0.05314943939447403,0.0007968763820827007,0.0008981556165963411,0.002503392519429326,0.004890489391982555,0.0038835681043565273,0.004765251651406288,0.006306800991296768,0.00731439096853137,0.10964102298021317,0.003685959614813328,0.0058890450745821,0.00458160974085331,0.005477552302181721,0.00863886158913374,0.004867684096097946,0.005626366473734379,0.0025457863230258226,0.005003289319574833,0.005120798479765654,0.0014898027293384075,0.009670980274677277,0.003512223018333316,0.004592138342559338,0.0021259074565023184,0.0035113776102662086,0.004707749001681805,0.008362965658307076,0.0009052735986188054,0.002634742297232151,0.006947007961571217,0.000912763993255794,0.004324144683778286,0.006305852439254522
165,0.0017993067158386111,0.0008972567738965154,0.11345154047012329,0.0027022678405046463,0.0010487375548109412,0.18901777267456055,0.0013148232828825712,0.002777685644105077,0.030501054599881172,0.0035201343707740307,0.021795934066176414,0.04047735035419464,0.001830153283663094,0.023762650787830353,0.0015720780938863754,0.0008716381271369755,0.0009355747606605291,0.001168056158348918,0.0009211969445459545,0.002563017187640071,0.0008903666748665273,0.0012239491334185004,0.0010359019506722689,0.0015740514500066638,0.0008743054931983352,0.0037089232355356216,0.003749379888176918,0.0008291006088256836,0.17126193642616272,0.014005794189870358,0.0007579763769172132,0.017092140391469002,0.009785325266420841,0.0008378748316317797,0.004293784964829683,0.001489367801696062,0.0010759996948763728,0.005628691986203194,0.0009387358441017568,0.006837079767137766,0.0008127053733915091,0.0011490709148347378,0.0007927072583697736,0.000892848998773843,0.0018344003474339843,0.0008017932996153831,0.0010985034750774503,0.0009209723793901503,0.0010732777882367373,0.0008337227045558393,0.0014192925300449133,0.0008602209272794425,0.001112614874728024,0.0008745176601223648,0.001043518539518118,0.0008828917052596807,0.05749327689409256,0.0007929604616947472,0.0008948951726779342,0.0024671980645507574,0.004876060876995325,0.0038726991042494774,0.004728078842163086,0.006292257457971573,0.007283615414053202,0.09880222380161285,0.0036482547875493765,0.0058758859522640705,0.0045456234365701675,0.0054628802463412285,0.008585300296545029,0.004842134192585945,0.005605416372418404,0.002531118458136916,0.004964668303728104,0.005105526652187109,0.0014787334948778152,0.009428242221474648,0.0034568803384900093,0.004565720446407795,0.0021234191954135895,0.003495848039165139,0.004666924010962248,0.008341774344444275,0.0009029458742588758,0.0026126608718186617,0.006910680793225765,0.0009098721202462912,0.004298083018511534,0.006287721451371908
166,0.0017893646145239472,0.0008945088484324515,0.11235328763723373,0.0026686571072787046,0.0010460984194651246,0.1859717071056366,0.0013109887950122356,0.0027514533139765263,0.03024274669587612,0.003497285535559058,0.021532505750656128,0.04026055335998535,0.0018167451489716768,0.0228571780025959,0.0015601348131895065,0.000869235023856163,0.0009332373738288879,0.0011650696396827698,0.0009191182907670736,0.002542621921747923,0.0008848512079566717,0.0012200184864923358,0.001033394131809473,0.0015691893640905619,0.0008723639766685665,0.003683402668684721,0.0036599584855139256,0.0008259817259386182,0.16650544106960297,0.013939873315393925,0.0007552196038886905,0.017007073387503624,0.009605297818779945,0.0008342480869032443,0.004261684603989124,0.00147691136226058,0.001074213651008904,0.005578646436333656,0.0009363304125145078,0.006761185824871063,0.0008097162935882807,0.0011457559885457158,0.0007897537434473634,0.0008887813310138881,0.001820470206439495,0.0007990876329131424,0.0010960822692140937,0.0009173607686534524,0.001071266015060246,0.0008312463760375977,0.0014096067752689123,0.0008577679982408881,0.0011090110056102276,0.0008717855089344084,0.001041713636368513,0.0008803428499959409,0.05003635957837105,0.0007889310945756733,0.0008916562655940652,0.0024329829029738903,0.0048612928949296474,0.0038617791142314672,0.00469084270298481,0.006277940236032009,0.007253480143845081,0.09746755659580231,0.0036115781404078007,0.005862895864993334,0.004509574268013239,0.005447906441986561,0.008531734347343445,0.004816576838493347,0.005584138911217451,0.0025168280117213726,0.0049270689487457275,0.005090201273560524,0.001467681024223566,0.009227501228451729,0.003400031942874193,0.00453889649361372,0.0021209437400102615,0.003480274695903063,0.004626348614692688,0.008320722728967667,0.0009005966130644083,0.0025905086658895016,0.006873867474496365,0.0009069446241483092,0.004273054655641317,0.006269799545407295
167,0.0017794582527130842,0.000890730123501271,0.11134207248687744,0.0026358964387327433,0.0010434294817969203,0.17703303694725037,0.0013071759603917599,0.0027253348380327225,0.029988398775458336,0.003474511206150055,0.021269481629133224,0.04004635661840439,0.0018037331756204367,0.022022001445293427,0.0015484957257285714,0.0008669134113006294,0.0009308505686931312,0.0011620790464803576,0.000917003839276731,0.0025225263088941574,0.000881894666235894,0.0012161025078967214,0.001030867686495185,0.0015643277438357472,0.0008704550564289093,0.0036581987515091896,0.0035758325830101967,0.0008227121434174478,0.16405579447746277,0.013873625546693802,0.0007524338434450328,0.016922712326049805,0.009427815675735474,0.0008305155206471682,0.004229990299791098,0.0014644317561760545,0.0010724308667704463,0.005528292153030634,0.0009338766685687006,0.006686419248580933,0.0008068246534094214,0.001142416731454432,0.0007868429529480636,0.0008847418357618153,0.0018067086348310113,0.0007964060641825199,0.0010936527978628874,0.0009135349537245929,0.0010692442301660776,0.0008287070086225867,0.0014002637472003698,0.0008552564540877938,0.0011053988710045815,0.000868961273226887,0.0010399066377431154,0.0008777815382927656,0.049259066581726074,0.0007848330424167216,0.0008883998962119222,0.002400460187345743,0.0048461370170116425,0.003850802779197693,0.00465357257053256,0.00626382976770401,0.007223936729133129,0.09616996347904205,0.0035759194288402796,0.005850082729011774,0.004473470617085695,0.0054326229728758335,0.008478178642690182,0.004790987819433212,0.0055625359527766705,0.002502859104424715,0.004890431184321642,0.005074816755950451,0.0014566694153472781,0.009060134179890156,0.00334165059030056,0.004511669278144836,0.002118426840752363,0.0034646564163267612,0.0045860218815505505,0.008299700915813446,0.0008982967119663954,0.002568274037912488,0.0068365540355443954,0.0009040170698426664,0.004248952027410269,0.006252087652683258
168,0.0017695853020995855,0.0008873839979059994,0.11036721616983414,0.0026039155200123787,0.0010407902300357819,0.1707492470741272,0.0013034254079684615,0.002699353266507387,0.029738040640950203,0.003451854921877384,0.02100691944360733,0.039834778755903244,0.0017910930328071117,0.021242499351501465,0.0015372323105111718,0.0008646969217807055,0.0009284013649448752,0.0011590683134272695,0.0009148451499640942,0.0025027147494256496,0.0008791043073870242,0.001212221453897655,0.0010283056180924177,0.0015594640281051397,0.0008683201158419251,0.003633298445492983,0.003496377030387521,0.0008195452974177897,0.1573077291250229,0.013807017356157303,0.0007496722973883152,0.01683903858065605,0.009252872318029404,0.0008266674121841788,0.004198691342025995,0.0014518405077978969,0.0010706353932619095,0.00547762680798769,0.0009313790942542255,0.006612769793719053,0.0008038392988964915,0.0011390815488994122,0.0007839478785172105,0.0008806723635643721,0.0017931223846971989,0.0007938210037536919,0.001091209938749671,0.0009094271808862686,0.0010672451462596655,0.0008261235198006034,0.0013912185095250607,0.000852761440910399,0.0011017904616892338,0.000866097747348249,0.0010380935855209827,0.0008752570138312876,0.052729830145835876,0.0007807251531630754,0.0008852051105350256,0.0023694061674177647,0.004830554127693176,0.003839758224785328,0.004616295453161001,0.006249912548810244,0.007194941397756338,0.09499474614858627,0.003541473066434264,0.005837450735270977,0.004437328781932592,0.005417024251073599,0.008424647152423859,0.004765335936099291,0.005540603771805763,0.0024891849607229233,0.004854749888181686,0.005059380084276199,0.0014457302168011665,0.008919230662286282,0.0032813274301588535,0.004484042525291443,0.00211585545912385,0.003448994131758809,0.004546012729406357,0.00827864557504654,0.0008960148552432656,0.0025459513999521732,0.0067987265065312386,0.0009010676294565201,0.004225683864206076,0.006234581582248211
169,0.0017597421538084745,0.0008841110393404961,0.1094246506690979,0.0025726514868438244,0.0010380794992670417,0.16932591795921326,0.0012998594902455807,0.0026735332794487476,0.029491698369383812,0.0034292617347091436,0.020744848996400833,0.03962579369544983,0.0017787987599149346,0.020511459559202194,0.0015264174435287714,0.000862267566844821,0.0009259080979973078,0.001156030222773552,0.0009126362856477499,0.0024831737391650677,0.0008762086508795619,0.0012083485489711165,0.0010257037356495857,0.0015546150971204042,0.0008663104381412268,0.0036086742766201496,0.0034210565499961376,0.0008165137260220945,0.1534760594367981,0.013740021735429764,0.0007469039410352707,0.01675601862370968,0.009080471470952034,0.0008227850776165724,0.004167781211435795,0.001439244719222188,0.0010688209440559149,0.005426693707704544,0.0009288446162827313,0.006540223490446806,0.0008008370059542358,0.0011357711628079414,0.0007811554241925478,0.0008765650563873351,0.0017797178588807583,0.000791212369222194,0.0010887678945437074,0.0009050726657733321,0.00106528727337718,0.0008234913111664355,0.0013825205387547612,0.0008502794080413878,0.0010981762316077948,0.0008631417294964194,0.0010362763423472643,0.0008726663654670119,0.0484149232506752,0.0007766047492623329,0.0008820048533380032,0.002339654602110386,0.0048145027831196785,0.003828641027212143,0.004579043947160244,0.006236163899302483,0.007166443392634392,0.09388041496276855,0.04388368874788284,0.005825003143399954,0.004401166923344135,0.0054010991007089615,0.00837113056331873,0.004739583469927311,0.005518325138837099,0.002475772751495242,0.0048200469464063644,0.005043875426054001,0.001434901263564825,0.008799341507256031,0.003218925790861249,0.004456021822988987,0.0021132114343345165,0.0034332869108766317,0.0045063067227602005,0.008257530629634857,0.0008937518578022718,0.002523544244468212,0.006760360673069954,0.0008980826823972166,0.004203157499432564,0.006217281334102154
170,0.0017499260138720274,0.0008807904087007046,0.10847257822751999,0.002542051486670971,0.0010353145189583302,0.16212674975395203,0.0012963115004822612,0.0026478953659534454,0.029249390587210655,0.0034067239612340927,0.020483525469899178,0.03941939026117325,0.0017668346408754587,0.019824447110295296,0.0015159198082983494,0.000859804218634963,0.0009236730402335525,0.0011530006304383278,0.0009103827178478241,0.0024638983886688948,0.000873343728017062,0.0012045097537338734,0.0010231307242065668,0.0015497652348130941,0.0008643536129966378,0.0035843043588101864,0.003349428065121174,0.0008136862306855619,0.15017393231391907,0.013672607019543648,0.0007441492052748799,0.016673628240823746,0.008910607546567917,0.000818853557575494,0.004137258045375347,0.0014266886282712221,0.0010669924085959792,0.005375528708100319,0.000926267122849822,0.006468771956861019,0.0007978905341587961,0.0011325608938932419,0.0007783481269143522,0.0008724821382202208,0.0017665086779743433,0.0007885608356446028,0.0010863362113013864,0.000900230195838958,0.0010633664205670357,0.0008209209772758186,0.0013741926522925496,0.0008477644878439605,0.0010946609545499086,0.0008601231966167688,0.0010344800539314747,0.0008699715253897011,0.06155255064368248,0.0007724168244749308,0.0008787942351773381,0.0023111067712306976,0.004797932226210833,0.0038174474611878395,0.004541865549981594,0.006222566589713097,0.007138393819332123,0.09281346201896667,0.0289556123316288,0.005812744610011578,0.004365000408142805,0.005384837277233601,0.00831764005124569,0.004713696427643299,0.005495693068951368,0.0024625954683870077,0.004786371253430843,0.005028293002396822,0.0014242277247831225,0.008696057833731174,0.00315462751314044,0.004427613224834204,0.0021105215419083834,0.0034175377804785967,0.00446681771427393,0.008236337453126907,0.0008914495119825006,0.0025010635145008564,0.006721428595483303,0.0008951732888817787,0.004181318450719118,0.006200180388987064
171,0.0017401353688910604,0.0008773658773861825,0.10753615200519562,0.0025121006183326244,0.001032525091432035,0.15861031413078308,0.0012927739880979061,0.00262246560305357,0.02901115082204342,0.0033842299599200487,0.020223025232553482,0.0392155647277832,0.0017551889177411795,0.019178016111254692,0.0015057876007631421,0.0008576262043789029,0.0009211432188749313,0.0011499491520226002,0.0009080909658223391,0.0024448654148727655,0.000870603253133595,0.0012006863253191113,0.00102051196154207,0.0015449123457074165,0.0008623704197816551,0.0035601635463535786,0.0032811239361763,0.0008110057096928358,0.1465301662683487,0.01360473781824112,0.0007415334694087505,0.01659182272851467,0.0087432861328125,0.0008149017812684178,0.004107101354748011,0.0014142259024083614,0.0010651459451764822,0.005324174650013447,0.0009236507466994226,0.006398423109203577,0.0007949610007926822,0.0011293309507891536,0.0007755419355817139,0.0008684077765792608,0.0017534953076392412,0.0007859522011131048,0.0010838883463293314,0.0008949759649112821,0.0010614240309223533,0.0008182839956134558,0.0013661091215908527,0.0008456227369606495,0.0010911825811490417,0.0008570518693886697,0.0010326901683583856,0.0008672571275383234,0.06256846338510513,0.0007682896684855223,0.0008754973532631993,0.0022836108691990376,0.00478079728782177,0.0038061689119786024,0.004504813812673092,0.006209101062268019,0.007110748440027237,0.08844444900751114,0.022555353119969368,0.00580067140981555,0.004328845534473658,0.0053682224825024605,0.008264199830591679,0.012818759307265282,0.0054726991802453995,0.0024496244732290506,0.004753786139190197,0.005012628622353077,0.0014137605903670192,0.008605859242379665,0.0030889264307916164,0.004398825578391552,0.0021077580749988556,0.0034017465077340603,0.035275254398584366,0.008215056732296944,0.0008891324396245182,0.0024785290006548166,0.0066818962804973125,0.0008923889836296439,0.00416012154892087,0.006183277815580368
