Step,vivid-sweep-90,charmed-sweep-89,super-sweep-88,distinctive-sweep-87,denim-sweep-86,lively-sweep-85,solar-sweep-84,rich-sweep-83,restful-sweep-82,electric-sweep-81,driven-sweep-80,northern-sweep-79,curious-sweep-78,devout-sweep-77,good-sweep-76,fragrant-sweep-75,sage-sweep-74,electric-sweep-73,mild-sweep-72,decent-sweep-71,decent-sweep-70,gallant-sweep-69,lucky-sweep-68,frosty-sweep-67,frosty-sweep-66,earthy-sweep-65,misty-sweep-64,giddy-sweep-63,distinctive-sweep-62,crimson-sweep-61,fine-sweep-60,trim-sweep-59,decent-sweep-58,worthy-sweep-57,colorful-sweep-56,wise-sweep-55,hopeful-sweep-54,denim-sweep-53,leafy-sweep-52,apricot-sweep-51,northern-sweep-50,desert-sweep-49,wandering-sweep-48,fast-sweep-47,warm-sweep-46,confused-sweep-45,sparkling-sweep-44,toasty-sweep-43,sweet-sweep-42,vital-sweep-41,ethereal-sweep-40,vital-sweep-39,likely-sweep-38,blooming-sweep-37,dandy-sweep-36,upbeat-sweep-35,wise-sweep-34,eternal-sweep-33,wild-sweep-32,copper-sweep-31,vibrant-sweep-30,super-sweep-29,avid-sweep-28,vivid-sweep-27,still-sweep-26,ruby-sweep-25,grateful-sweep-24,colorful-sweep-23,fragrant-sweep-22,super-sweep-21,comfy-sweep-20,glowing-sweep-19,peachy-sweep-18,curious-sweep-17,sunny-sweep-16,super-sweep-15,earnest-sweep-14,earnest-sweep-13,helpful-sweep-12,apricot-sweep-11,silvery-sweep-10,crisp-sweep-9,genial-sweep-8,denim-sweep-7,revived-sweep-6,peach-sweep-5,quiet-sweep-4,lunar-sweep-3,sunny-sweep-2,bright-sweep-1
246,0.0011723993811756372,0.0012462784070521593,0.002389843575656414,0.0010770452208817005,0.0012694051256403327,0.0013654776848852634,0.0013511572033166885,0.0012938439613208175,0.0013971294974908233,0.001183507964015007,0.0012251068837940693,0.0013047948013991117,0.0010786516359075904,0.0012704262044280767,0.0012717940844595432,0.0011663123732432723,0.0012710335431620479,0.0011777656618505716,0.001172984135337174,0.0012409029295668006,0.0013806393835693598,0.0009049323853105307,0.0013056087773293257,0.0012634029844775796,0.0010992608731612563,0.001232663169503212,0.0012750116875395179,0.0012495601549744606,0.0013034604489803314,0.001481689978390932,0.0011966442689299583,0.0008591936784796417,0.001321180141530931,0.0008337845210917294,0.0013068171683698893,0.0013635051436722279,0.0013240391854196787,0.0011570522328838706,0.0010107209673151374,0.0032624714076519012,0.000719836971256882,0.006786417216062546,0.0006858721026219428,0.0011611232766881585,0.0016833307454362512,0.001123758964240551,0.0014326755190268159,0.001343711744993925,0.0008372068405151367,0.0010951434960588813,0.0018680272623896599,0.001030412269756198,0.0012612799182534218,0.0013803800102323294,0.0010777210118249059,0.0011256391881033778,0.0012242880184203386,0.0012315185740590096,0.0009811104973778129,0.0011164802126586437,0.001142989145591855,0.0007301184814423323,0.0012418437981978059,0.0008305091178044677,0.0013331666123121977,0.0010964751709252596,0.0011066155275329947,0.0008653964614495635,0.001238043769262731,0.0008534645894542336,0.0012776447692885995,0.0011275404831394553,0.0006937488215044141,0.0006549836834892631,0.0010397052392363548,0.0010313979582861066,0.0008640718879178166,0.000817863445263356,0.0009123627096414566,0.0013263390865176916,0.0012169433757662773,0.0009203188819810748,0.0010314948158338666,0.0009810477495193481,0.0010433970019221306,0.0010676069650799036,0.0008785772370174527,0.0006311757024377584,0.0009938788134604692,0.0009111111867241561
247,0.0011714105494320393,0.0012443815357983112,0.002369415946304798,0.0010756801348179579,0.0012673535384237766,0.0013626855798065662,0.0013451781123876572,0.0012917141430079937,0.0013947986299172044,0.0011818885104730725,0.0012229756684973836,0.0013028348330408335,0.00107672531157732,0.001267239567823708,0.0012678316561505198,0.0011647739447653294,0.0012692352756857872,0.0011754175648093224,0.0011717998422682285,0.001238612225279212,0.0013784605544060469,0.000901578925549984,0.001304115168750286,0.0012616277672350407,0.0010965204564854503,0.001231120782904327,0.0012717179488390684,0.0012486270861700177,0.001300716190598905,0.001477162237279117,0.0011936293449252844,0.0008544172160327435,0.001315872184932232,0.0008293838473036885,0.0013038798933848739,0.0013588948640972376,0.0013212516205385327,0.001155578182078898,0.001006757142022252,0.003171974793076515,0.0007123494287952781,0.006698524579405785,0.0006808169418945909,0.0011574480449780822,0.0016690210904926062,0.001121907727792859,0.0014260837342590094,0.0013383569894358516,0.0008326031966134906,0.0010928877163678408,0.0018568942323327065,0.0010283577721565962,0.0012575013097375631,0.0013785794144496322,0.0010758553398773074,0.0011235191486775875,0.0012216446921229362,0.0012287064455449581,0.0009764702408574522,0.0011121315183117986,0.0011390213621780276,0.0007173147168941796,0.001231175265274942,0.0008271023398265243,0.0013263740111142397,0.0010928137926384807,0.0010970630683004856,0.0008618435240350664,0.0012279482325538993,0.0008494089124724269,0.0012719715014100075,0.0011250644456595182,0.0006873716483823955,0.0006516604917123914,0.0010346127673983574,0.001025969977490604,0.0008612276869826019,0.0008113514049910009,0.0009027741616591811,0.001310113351792097,0.0012137067969888449,0.0009105732897296548,0.001026678248308599,0.000977804185822606,0.0010377300204709172,0.0010610431199893355,0.0008693989366292953,0.0006276275380514562,0.000990773318335414,0.0009056443232111633
248,0.0011704090284183621,0.0012424434535205364,0.0023490609601140022,0.0010742995655164123,0.0012653626035898924,0.0013599926605820656,0.0013394334819167852,0.0012896440457552671,0.0013924805680289865,0.0011802660301327705,0.0012208152329549193,0.001300930161960423,0.0010747615015134215,0.0012641391949728131,0.0012639117194339633,0.0011632954701781273,0.001267414540052414,0.0011730279074981809,0.0011705876095220447,0.0012363361893221736,0.0013762885937467217,0.0008991541690193117,0.0013027573004364967,0.001259783748537302,0.0010935927275568247,0.0012295697815716267,0.0012683686800301075,0.0012476745760068297,0.0012979594757780433,0.0014727876987308264,0.0011906985891982913,0.0008496105438098311,0.0013105664402246475,0.000824926421046257,0.001300934236496687,0.0013543360400944948,0.0013184581184759736,0.0011541495332494378,0.0010027959942817688,0.003087191842496395,0.0007046855171211064,0.006612587720155716,0.0006758372765034437,0.0011538444086909294,0.001654626801609993,0.0011200356530025601,0.001419608248397708,0.0013330162037163973,0.0008280078181996942,0.001090592471882701,0.0018458245322108269,0.001026276615448296,0.0012536743888631463,0.0013767931377515197,0.0010739366989582777,0.0011213738471269608,0.0012189847184345126,0.0012258392525836825,0.0009721100213937461,0.001107731950469315,0.0011351034045219421,0.0007048872066661716,0.0012209832202643156,0.0008236341527663171,0.001319770235568285,0.001089039840735495,0.0010874649742618203,0.0008581995498389006,0.0012184780789539218,0.0008452123729512095,0.001266302540898323,0.0011226704809814692,0.0006808471516706049,0.0006482903263531625,0.0010296718683093786,0.0010205338476225734,0.0008583407616242766,0.0008051207405515015,0.0008927314775064588,0.001294693211093545,0.0012104552006348968,0.000899925478734076,0.0010217969538643956,0.0009746332070790231,0.001032101921737194,0.00105429464019835,0.0008617059211246669,0.0006240608636289835,0.0009876317344605923,0.0009000531863421202
249,0.0011693919077515602,0.001240466022863984,0.0023287886288017035,0.0010729132918640971,0.0012634440790861845,0.0013573130127042532,0.0013339153956621885,0.0012875973479822278,0.0013902188511565328,0.001178675564005971,0.0012186779640614986,0.001299039227887988,0.0010727450717240572,0.001261125085875392,0.0012600889895111322,0.0011618291027843952,0.001265574712306261,0.001170570496469736,0.0011694214772433043,0.0012341125402599573,0.0013741184957325459,0.0008953371434472501,0.0013014120049774647,0.0012579011963680387,0.0010907237883657217,0.0012279917718842626,0.001264984835870564,0.0012467186897993088,0.00129521987400949,0.001468545407988131,0.0011878492077812552,0.0008448219741694629,0.001305317273363471,0.0008203788893297315,0.0012979701859876513,0.0013498476473614573,0.001315658912062645,0.0011527936439961195,0.0009987589437514544,0.0030078713316470385,0.0006976554286666214,0.006528459955006838,0.0006709824083372951,0.001150346826761961,0.0016401992179453373,0.0011181413428857923,0.0014132491778582335,0.0013276970712468028,0.0008234895067289472,0.0010882619535550475,0.001834788592532277,0.001024162396788597,0.0012497977586463094,0.0013750167563557625,0.001071976381354034,0.0011192273814231157,0.0012163075152784586,0.001222915481775999,0.0009677804773673415,0.0011032391339540482,0.0011312405113130808,0.0006929139490239322,0.001211279770359397,0.0008200870943255723,0.0013133424799889326,0.0010851736878976226,0.0010780063457787037,0.0008544381125830114,0.0012095860438421369,0.0008408772409893572,0.0012606328818947077,0.0011202774476259947,0.0006742225959897041,0.0006449267966672778,0.0010246363235637546,0.0010151141323149204,0.0008553359657526016,0.0007991240709088743,0.000882225576788187,0.0012800272088497877,0.001207185909152031,0.0008879415690898895,0.0010168524459004402,0.0009714553016237915,0.0010264740558341146,0.0010473430156707764,0.000854965765029192,0.0006205743411555886,0.000984446844086051,0.0008943516877479851
250,0.001168358838185668,0.0012384522706270218,0.0023086038418114185,0.0010715031530708075,0.001261585159227252,0.0013546844711527228,0.0013286159373819828,0.00128555775154382,0.0013879898469895124,0.0011770946439355612,0.0012165764346718788,0.0012971482938155532,0.0010706891771405935,0.0012581977061927319,0.001256309449672699,0.001160347368568182,0.0012637157924473286,0.001168091781437397,0.001168205519206822,0.0012318966910243034,0.0013719481648877263,0.0008923669811338186,0.001300067058764398,0.001256667310371995,0.0010878168977797031,0.0012263852404430509,0.001261553610675037,0.001245737075805664,0.0012924899347126484,0.0014644195325672626,0.001185086090117693,0.0008400052320212126,0.001300094649195671,0.0008157258853316307,0.0012949889060109854,0.0013453989522531629,0.0013128569116815925,0.001151494332589209,0.0009946647332981229,0.002933632582426071,0.0006906625931151211,0.006446022540330887,0.0006661806837655604,0.0011470140889286995,0.0016257315874099731,0.0011162242153659463,0.0014070061733946204,0.0013224247377365828,0.0008189376094378531,0.001085879746824503,0.0018237924668937922,0.0010220252443104982,0.001245991326868534,0.0013732477091252804,0.001069969846867025,0.0011170707875862718,0.0012135994620621204,0.0012199673801660538,0.0009633556474000216,0.0010986939305439591,0.001127605210058391,0.0006815741071477532,0.00120218051597476,0.0008164741448126733,0.0013070681598037481,0.0010812333784997463,0.001068752957507968,0.0008505263831466436,0.0012012242805212736,0.000836421619169414,0.0012549746315926313,0.0011178782442584634,0.0006675653858110309,0.0006415240350179374,0.0010197522351518273,0.0010096223559230566,0.0008523063152097166,0.0007931633153930306,0.0008713211864233017,0.001266094041056931,0.0012038955464959145,0.0008743770886212587,0.0010118265636265278,0.0009681918891146779,0.0010208231396973133,0.001040184055455029,0.0008490996551699936,0.0006170353735797107,0.000981209916062653,0.0008885163115337491
251,0.0011673070257529616,0.0012363985879346728,0.0022885119542479515,0.001070106285624206,0.001259856391698122,0.0013520591892302036,0.0013235327787697315,0.001283541088923812,0.0013857694575563073,0.0011755289742723107,0.0012144549982622266,0.0012952229008078575,0.0010685886954888701,0.0012553634587675333,0.0012525523779913783,0.0011588463094085455,0.0012618334731087089,0.0011655498528853059,0.0011669404339045286,0.0012296747881919146,0.0013697762042284012,0.000889444665517658,0.0012987268855795264,0.0012543081538751721,0.0010848449310287833,0.0012247507693246007,0.0012580623151734471,0.00124475103802979,0.0012897553388029337,0.0014604348689317703,0.0011823899112641811,0.0008353549055755138,0.0012950061354786158,0.0008110231719911098,0.0012919888831675053,0.001340961898677051,0.0013100651558488607,0.0011502023553475738,0.0009905161568894982,0.0028641936369240284,0.0006835644016973674,0.006365188397467136,0.0006612959550693631,0.0011437346693128347,0.001611286890693009,0.0011142856674268842,0.0014008781872689724,0.0013172139879316092,0.0008144176681526005,0.0010834928834810853,0.0018128412775695324,0.0010198531672358513,0.0012422563740983605,0.0013714827364310622,0.0010679451515898108,0.0011149202473461628,0.0012108752271160483,0.0012169656110927463,0.0009588698158040643,0.001094137318432331,0.0011241135653108358,0.0006708934088237584,0.0011934897629544139,0.0008127355249598622,0.001300936215557158,0.0010772228706628084,0.0010596952633932233,0.0008464996353723109,0.0011933490168303251,0.0008318254258483648,0.0012493390822783113,0.0011154654202982783,0.0006608256953768432,0.0006380297127179801,0.001014796318486333,0.0010040823835879564,0.000849144475068897,0.0007872733986005187,0.0008599422872066498,0.0012528692604973912,0.0012006254401057959,0.0008590632351115346,0.0010067276889458299,0.0009648681152611971,0.001015185727737844,0.0010328101925551891,0.0008438790100626647,0.0006133808055892587,0.0009779363172128797,0.0008825567201711237
252,0.001166237168945372,0.0012343148700892925,0.002268522046506405,0.0010687137255445123,0.001258172676898539,0.0013494412414729595,0.0013186545111238956,0.0012815309455618262,0.001383560011163354,0.0011739629553630948,0.0012123050400987267,0.001293257693760097,0.0010664504952728748,0.0012526203645393252,0.0012488134671002626,0.00115732301492244,0.0012599306646734476,0.001162995002232492,0.0011656696442514658,0.0012274470645934343,0.0013676004018634558,0.000886451278347522,0.0012973916018381715,0.0012525280471891165,0.0010818153386935592,0.0012230882421135902,0.001254569855518639,0.0012437308905646205,0.0012870129430666566,0.0014565569581463933,0.0011797510087490082,0.0008306207600980997,0.0012900102883577347,0.0008062755223363638,0.0012889711651951075,0.001336520304903388,0.0013073408044874668,0.0011489137541502714,0.00098628259729594,0.0027992157265543938,0.0006764710997231305,0.006285854149609804,0.0006563236238434911,0.0011405071709305048,0.0015968898078426719,0.0011123194126412272,0.0013948646374046803,0.0013120180228725076,0.000809836492408067,0.0010810603853315115,0.0018019399140030146,0.0010176912182942033,0.0012385747395455837,0.0013697217218577862,0.0010658588726073503,0.00111288926564157,0.0012082612374797463,0.001213976414874196,0.0009543026681058109,0.0010894730221480131,0.0011206107446923852,0.0006609109113924205,0.0011852806201204658,0.0008089266484603286,0.0012949318625032902,0.0010731024667620659,0.0010507192928344011,0.0008423274848610163,0.001185917411930859,0.0008270859252661467,0.0012436606921255589,0.0011130349012091756,0.0006539043970406055,0.0006344831781461835,0.001009707455523312,0.0009984865318983793,0.0008459710516035557,0.0007813465781509876,0.0008480607648380101,0.0012403293512761593,0.0011973659275099635,0.0008418564684689045,0.0010015427833423018,0.0009614744922146201,0.0010098551865667105,0.0010252307401970029,0.0008389509166590869,0.0006096497527323663,0.0009746932773850858,0.0008766692481003702
253,0.001165179186500609,0.001232366543263197,0.0022486404050141573,0.0010673031210899353,0.001256528659723699,0.0013468313263729215,0.001313967746682465,0.0012795740040019155,0.0013813716359436512,0.0011724198702722788,0.0012102158507332206,0.00129125383682549,0.0010642788838595152,0.001249962137080729,0.0012451070360839367,0.0011558022815734148,0.0012580074835568666,0.001160424668341875,0.0011643873294815421,0.0012251973384991288,0.001365417381748557,0.000883387983776629,0.0012960529420524836,0.0012506681960076094,0.0010787243954837322,0.0012213954469189048,0.0012510019587352872,0.0012427028268575668,0.0012842660071328282,0.0014527748571708798,0.0011771657736971974,0.000825835857540369,0.001285006059333682,0.0008014055201783776,0.0012859355192631483,0.001332097570411861,0.0013046605745330453,0.0011476250365376472,0.0009819837287068367,0.002738398965448141,0.000669337809085846,0.0062078991904854774,0.0006513918051496148,0.0011373218148946762,0.0015825785230845213,0.0011103301076218486,0.0013889642432332039,0.0013068434782326221,0.0008051865152083337,0.0010786049533635378,0.0017910946626216173,0.0010155105264857411,0.0012349196476861835,0.0013679848052561283,0.0010637277737259865,0.0011108878534287214,0.0012057959102094173,0.0012111123651266098,0.0009496495476923883,0.001084697898477316,0.0011170953512191772,0.0006516282446682453,0.0011776067549362779,0.0008050167816691101,0.0012890365906059742,0.0010688707698136568,0.0010418343590572476,0.0008379854261875153,0.0011788896517828107,0.000822362257167697,0.0012379303807392716,0.0011105923913419247,0.0006468122010119259,0.0006308173178695142,0.0010045482777059078,0.0009928244398906827,0.0008426648564636707,0.0007755027618259192,0.0008357166079804301,0.0012284454423934221,0.0011940861586481333,0.0008225262281484902,0.0009962753392755985,0.0009579961188137531,0.0010049185948446393,0.0010174175258725882,0.0008343504159711301,0.0006058306898921728,0.0009713941253721714,0.0008709593676030636
254,0.0011641229502856731,0.0012300900416448712,0.0022288765758275986,0.001065887394361198,0.001254921779036522,0.001344226417131722,0.0013094613095745444,0.0012776021612808108,0.001379186986014247,0.0011708667734637856,0.0012079396983608603,0.0012892080703750253,0.0010620765388011932,0.0012473884271457791,0.001241413876414299,0.0011542805004864931,0.0012560629984363914,0.0011578189441934228,0.0011630688095465302,0.0012229407439008355,0.0013632250484079123,0.0008802449447102845,0.0012947098584845662,0.0012488263892009854,0.001075602020137012,0.0012196879833936691,0.0012474387185648084,0.0012416645186021924,0.001281512319110334,0.001449082512408495,0.0011746289674192667,0.0008210262167267501,0.001280002761632204,0.0007964679389260709,0.001282883225940168,0.0013277154648676515,0.0013019742909818888,0.001146338414400816,0.000977576826699078,0.0026814783923327923,0.0006621557404287159,0.006131242960691452,0.0006466885679401457,0.00113416847307235,0.0015684111276641488,0.0011083160061389208,0.0013831761898472905,0.0013016872107982635,0.0008004567353054881,0.0010761074954643846,0.0017803084338083863,0.001013296889141202,0.00123129622079432,0.0013662470737472177,0.001061562797985971,0.0011088295141234994,0.0012034063693135977,0.0012082287576049566,0.000944940431509167,0.0010799625888466835,0.0011135629611089826,0.0006430681678466499,0.0011702689807862043,0.0008010246092453599,0.0012832370121032,0.0010646021692082286,0.0010330621153116226,0.0008335087914019823,0.001172227319329977,0.0008177756681106985,0.001232140464708209,0.0011081383563578129,0.0006396616226993501,0.0006271012243814766,0.0009992998093366623,0.000987177132628858,0.0008393027819693089,0.0007696562097407877,0.0008228874066844583,0.0012171880807727575,0.001190774841234088,0.0008011102909222245,0.0009909189539030194,0.0009544523200020194,0.001000036601908505,0.0010093830060213804,0.0008298269822262228,0.0006019427091814578,0.0009680436924099922,0.0008651430835016072
255,0.001163050765171647,0.0012279720976948738,0.002209241036325693,0.001064465381205082,0.0012533459812402725,0.0013416421134024858,0.0013051254209131002,0.0012756645446643233,0.001377004198729992,0.0011693055275827646,0.0012057031271979213,0.0012871378567069769,0.0010597951477393508,0.001244893646799028,0.0012377138482406735,0.0011527412571012974,0.0012541502946987748,0.001155195408500731,0.0011617993004620075,0.0012206585379317403,0.0013610232854261994,0.000877027225214988,0.0012933724792674184,0.0012469461653381586,0.0010728082852438092,0.001218003686517477,0.001243817969225347,0.001240608748048544,0.0012787686428055167,0.001445471541956067,0.001172136515378952,0.0008161999867297709,0.0012750063324347138,0.0007914576563052833,0.0012798155657947063,0.0013233162462711334,0.0012992797419428825,0.0011450580786913633,0.000973111717030406,0.002628159010782838,0.0006548983510583639,0.006055799778550863,0.0006420821882784367,0.0011310519184917212,0.0015544422203674912,0.001106273615732789,0.0013774980325251818,0.0012965553905814886,0.0007957261987030506,0.0010735576506704092,0.0017695839051157236,0.001011042739264667,0.0012276415945962071,0.0013645058497786522,0.0010593995684757829,0.001106721698306501,0.0012010048376396298,0.001205361564643681,0.0009401444694958627,0.0010754780378192663,0.0011100098490715027,0.000635109783615917,0.0011632315581664443,0.0007969161961227655,0.0012775204377248883,0.0010602278634905815,0.0010244300356134772,0.0008288853568956256,0.0011658952571451664,0.000813082093372941,0.0012262874515727162,0.0011056512594223022,0.000632844865322113,0.0006232871674001217,0.000993969733826816,0.0009815071243792772,0.0008358416380360723,0.0007638134411536157,0.0008096372475847602,0.0012066405033692718,0.00118742766790092,0.0007779690786264837,0.0009854682721197605,0.0009508164366707206,0.0009951258543878794,0.0010011205449700356,0.000825277587864548,0.0005979156703688204,0.0009646324324421585,0.0008591896039433777
256,0.001161980559118092,0.001225799322128296,0.0021897426340729,0.0010630162432789803,0.0012517990544438362,0.0013390444219112396,0.0013009500689804554,0.0012737395009025931,0.0013748162891715765,0.0011677551083266735,0.0012034503743052483,0.0012850508792325854,0.0010574792977422476,0.001242477330379188,0.0012340049725025892,0.0011511960765346885,0.0012522663455456495,0.0011525136651471257,0.0011603777529671788,0.0012183578219264746,0.0013588075526058674,0.0008737246389500797,0.0012920352164655924,0.0012451092479750514,0.0010694556403905153,0.0012162434868514538,0.0012401217827573419,0.0012395407538861036,0.0012760543031618,0.001441936008632183,0.001169680617749691,0.0008112505893222988,0.0012700097868219018,0.000786415534093976,0.0012767334701493382,0.001318894443102181,0.0012965754140168428,0.0011437751818448305,0.0009685616241768003,0.0025781672447919846,0.000647509703412652,0.005981498397886753,0.000637461431324482,0.0011279744794592261,0.0015407332684844732,0.0011042016558349133,0.0013719287235289812,0.001291444175876677,0.0007910389686003327,0.001071008387953043,0.0017589246854186058,0.0010087562259286642,0.0012240143259987235,0.0013627593871206045,0.0010572441387921572,0.0011045740684494376,0.0011985795572400093,0.0012025164905935526,0.0009352712659165263,0.0010709459893405437,0.0011064595310017467,0.0006277490756474435,0.001156473415903747,0.0007927409606054425,0.0012718684738501906,0.0010557373752817512,0.001015982823446393,0.0008242129697464406,0.001159860286861658,0.0008082987042143941,0.0012203606311231852,0.0011031816247850657,0.0006262733368203044,0.000619404308963567,0.0009884752798825502,0.0009758352534845471,0.0008323300862684846,0.0007579802186228335,0.0007961377850733697,0.0011966887395828962,0.0011840417282655835,0.0007537339115515351,0.0009799214312806726,0.0009471027879044414,0.0009901865851134062,0.0009926289785653353,0.0008207247010432184,0.0005938340327702463,0.0009611525456421077,0.0008531115017831326
257,0.0011608987115323544,0.001223584869876504,0.002170391147956252,0.0010615306673571467,0.001250270870514214,0.0013364467304199934,0.0012969268718734384,0.0012718206271529198,0.001372631173580885,0.0011662105098366737,0.0012011529179289937,0.0012829334009438753,0.0010551135055720806,0.0012401374988257885,0.0012302787508815527,0.0011496288934722543,0.0012503658654168248,0.0011497712694108486,0.0011590014910325408,0.0012160470942035317,0.001356600085273385,0.00087085145059973,0.0012906994670629501,0.0012432789662852883,0.0010663556167855859,0.001214415766298771,0.0012363586574792862,0.0012384529691189528,0.0012733777984976768,0.001438469742424786,0.0011672608088701963,0.0008064814610406756,0.0012650093995034695,0.00078124541323632,0.0012736378703266382,0.0013144423719495535,0.0012938769068568945,0.0011424885597079992,0.0009639174095354974,0.0025312728248536587,0.0006400221609510481,0.00590823870152235,0.0006328877643682063,0.0011249309172853827,0.0015273403842002153,0.0011021067621186376,0.0013664650032296777,0.0012863586889579892,0.0007863500504754484,0.0010684096487239003,0.001748334034346044,0.0010064559755846858,0.0012203941587358713,0.0013610068708658218,0.0010550750885158777,0.00110236881300807,0.0011962506687268615,0.0011996426619589329,0.0009303008555434644,0.0010663067223504186,0.001102888840250671,0.0006208733539097011,0.0011500539258122444,0.0007884312071837485,0.0012662727385759354,0.0010511183645576239,0.0010077008046209812,0.0008198583964258432,0.0011540919076651335,0.0008036947110667825,0.0012143566273152828,0.0011007047723978758,0.0006197839975357056,0.0006154236616566777,0.0009829053888097405,0.000970197026617825,0.0008286843076348305,0.0007529585273005068,0.0007823093910701573,0.0011872653849422932,0.0011806751135736704,0.000729407649487257,0.0009742724942043424,0.0009433021768927574,0.0009853102965280414,0.0009838991099968553,0.0008162172161974013,0.0005896305083297193,0.0009576096199452877,0.0008472586050629616
258,0.0011597978882491589,0.0012213251320645213,0.0021511975210160017,0.001060017035342753,0.001248756074346602,0.0013338285498321056,0.0012930408120155334,0.0012698910431936383,0.001370445592328906,0.001164670567959547,0.001198875717818737,0.0012807929888367653,0.001052877982147038,0.001237869611941278,0.001226586289703846,0.0011480518151074648,0.0012484453618526459,0.0011469890596345067,0.0011576066026464105,0.001213724142871797,0.0013544413959607482,0.0008672189433127642,0.0012893860694020987,0.001241415971890092,0.0010632630437612534,0.0012126853689551353,0.001232525217346847,0.0012373506324365735,0.001270711189135909,0.0014350666897371411,0.001164875808171928,0.0008015659404918551,0.0012600002810359001,0.0007760078296996653,0.0012705298140645027,0.0013099545612931252,0.0012912384700030088,0.0011412655003368855,0.0009591967100277543,0.002487210091203451,0.0006324000423774123,0.005835944786667824,0.0006283026305027306,0.0011219721054658294,0.0015143234049901366,0.0011000193189829588,0.001361104310490191,0.0012812995119020343,0.0007817507721483707,0.0010657550301402807,0.0017378187039867043,0.0010041700443252921,0.0012167706154286861,0.0013592469040304422,0.0010528572602197528,0.0011001061648130417,0.0011939905816689134,0.0011967819882556796,0.0009252894087694585,0.0010615779319778085,0.0010992882307618856,0.0006144233047962189,0.001143906731158495,0.0007840601610951126,0.001260716118849814,0.00104635045863688,0.0009996131993830204,0.0008154220413416624,0.0011485653230920434,0.0007990588783286512,0.0012082713656127453,0.0010981947416439652,0.0006132320268079638,0.0006113623967394233,0.0009775003418326378,0.000964518403634429,0.0008249955717474222,0.0007481117499992251,0.0007682085270062089,0.0011783376103267074,0.0011773393489420414,0.0007063548546284437,0.0009685290860943496,0.0009394173393957317,0.0009805955924093723,0.0009749279706738889,0.0008116670069284737,0.0005853564362041652,0.000953991839196533,0.000841314613353461
259,0.0011586849577724934,0.001219014753587544,0.002132187597453594,0.0010584952542558312,0.0012473196256905794,0.0013312539085745811,0.0012892823433503509,0.001267947955057025,0.001368250697851181,0.001163110719062388,0.001196560449898243,0.0012786583974957466,0.0010504355886951089,0.001235657837241888,0.0012229192070662975,0.0011464747367426753,0.0012465029722079635,0.0011441456153988838,0.001156181562691927,0.001211398048326373,0.0013522751396521926,0.0008640724699944258,0.001288068131543696,0.0012394571676850319,0.0010601177345961332,0.0012109453091397882,0.0012286258861422539,0.001236230367794633,0.0012680587824434042,0.0014317254535853863,0.0011625182814896107,0.0007966818520799279,0.0012549936072900891,0.0007706434116698802,0.0012674119789153337,0.0013054251903668046,0.0012885915348306298,0.001140056294389069,0.0009543594205752015,0.002445752266794443,0.0006246251286938787,0.005764523521065712,0.0006236221524886787,0.001119051012210548,0.0015017356490716338,0.0010979082435369492,0.0013558437349274755,0.0012762791011482477,0.0007772641256451607,0.0010630664182826877,0.001727427588775754,0.0010018318425863981,0.0012131738476455212,0.0013574807671830058,0.0010506223188713193,0.0010977942729368806,0.0011917256051674485,0.0011939086252823472,0.0009202471119351685,0.0010567655554041266,0.001095656887628138,0.0006082921754568815,0.0011380257783457637,0.0007795525016263127,0.001255191396921873,0.0010414571734145284,0.0009917080169543624,0.0008110441267490387,0.0011433232575654984,0.0007943232776597142,0.0012020999565720558,0.0010956476908177137,0.0006065802881494164,0.0006071939715184271,0.0009719320805743337,0.0009587923996150494,0.0008211712120100856,0.0007433439022861421,0.0007539527723565698,0.0011698778253048658,0.0011739595793187618,0.0006854020757600665,0.0009627059916965663,0.0009355455404147506,0.0009758774540387094,0.000965731916949153,0.0008071378688327968,0.0005809509893879294,0.0009503027540631592,0.0008352553704753518
