Step,stoic-sweep-90,logical-sweep-89,helpful-sweep-88,astral-sweep-87,dark-sweep-86,good-sweep-84,young-sweep-85,cool-sweep-83,playful-sweep-82,peach-sweep-81,feasible-sweep-79,apricot-sweep-80,northern-sweep-78,good-sweep-77,jolly-sweep-76,treasured-sweep-75,dandy-sweep-74,eager-sweep-73,sage-sweep-72,glowing-sweep-71,lucky-sweep-70,wild-sweep-69,good-sweep-68,winter-sweep-67,super-sweep-66,northern-sweep-65,peachy-sweep-64,youthful-sweep-63,worldly-sweep-62,solar-sweep-61,peachy-sweep-60,azure-sweep-59,rare-sweep-58,genial-sweep-57,sleek-sweep-56,smooth-sweep-55,upbeat-sweep-54,classic-sweep-53,vocal-sweep-52,fanciful-sweep-51,restful-sweep-50,logical-sweep-49,firm-sweep-48,sleek-sweep-47,absurd-sweep-46,deep-sweep-45,summer-sweep-44,spring-sweep-43,amber-sweep-42,eternal-sweep-41,confused-sweep-40,vivid-sweep-39,honest-sweep-38,efficient-sweep-37,lyric-sweep-36,glorious-sweep-35,legendary-sweep-34,devout-sweep-33,flowing-sweep-32,fiery-sweep-31,gentle-sweep-30,effortless-sweep-29,fragrant-sweep-28,deep-sweep-27,ruby-sweep-26,morning-sweep-25,gallant-sweep-24,balmy-sweep-23,exalted-sweep-22,devout-sweep-21,splendid-sweep-20,stellar-sweep-18,daily-sweep-19,hopeful-sweep-17,dulcet-sweep-16,major-sweep-15,twilight-sweep-14,amber-sweep-13,worthy-sweep-12,balmy-sweep-11,feasible-sweep-10,proud-sweep-9,scarlet-sweep-8,spring-sweep-7,ancient-sweep-5,classic-sweep-6,iconic-sweep-4,golden-sweep-3,bumbling-sweep-2,cerulean-sweep-1
202,0.26225802302360535,0.006544698029756546,0.0018117912113666534,0.0009892894886434078,0.003937777131795883,0.004146936349570751,0.001659597735852003,0.0009969156235456467,0.0033306567929685116,0.0016872029518708587,0.004213941283524036,0.0009314938215538859,0.002431375440210104,0.0012564192293211818,0.0073004914447665215,0.0025630181189626455,0.00859574880450964,0.09576425701379776,0.00970804039388895,0.006879471242427826,0.002012459561228752,0.0012143386993557215,0.001019805669784546,0.005060319323092699,0.0011326913954690099,0.001557235373184085,0.0016400685999542475,0.007349947467446327,0.005279737524688244,0.006336650345474482,0.0010327359195798635,0.001082636066712439,0.001867245533503592,0.0007448322139680386,0.006488957442343235,0.0020192202646285295,0.0007720654830336571,0.001188822090625763,0.0021159329917281866,0.001138596679084003,0.0010449382243677974,0.00681240065023303,0.006461726035922766,0.0010775224072858691,0.0011085891164839268,0.0010845272336155176,0.0054153818637132645,0.004452825058251619,0.0012969045201316476,0.00131044106092304,0.008296225219964981,0.0014444220578297973,0.0011964954901486635,0.007383581250905991,0.002445428865030408,0.001866849954240024,0.003926519304513931,0.002844620496034622,0.0011427868157625198,0.00782123301178217,0.007055510301142931,0.007473723962903023,0.00832294300198555,0.00786738283932209,0.005736000370234251,0.08314274251461029,0.024658117443323135,0.008323811925947666,0.008446123450994492,0.005385981872677803,0.019077910110354424,0.00793498381972313,0.008058267645537853,0.008596660569310188,0.007767449598759413,0.007762818597257137,0.007615379989147186,0.006790492683649063,0.009039288386702538,0.007792641408741474,0.017791353166103363,0.007635511923581362,0.33483344316482544,0.007004473824054003,0.008613727986812592,0.009386002086102962,0.0079072006046772,0.007174170110374689,0.008537430316209793,0.0063609778881073
203,0.2845005393028259,0.0065071540884673595,0.0017944565042853355,0.0009859027341008186,0.0038273953832685947,0.004117527976632118,0.0016229350585490465,0.0009929719381034374,0.0032699154689908028,0.001671207370236516,0.0041342019103467464,0.0009291548631154001,0.0023892465978860855,0.0012538364389911294,0.007239524275064468,0.0025432249531149864,0.00850779190659523,0.0955839455127716,0.009628788568079472,0.0068289111368358135,0.0020043221302330494,0.0012126130750402808,0.0010151950409635901,0.004995331168174744,0.0011293090647086501,0.001544826664030552,0.0016299770213663578,0.007229887880384922,0.005228199530392885,0.006259262561798096,0.0010300959693267941,0.0010784866753965616,0.0018509848741814494,0.000741617928724736,0.006416229996830225,0.002001869725063443,0.0007683417061343789,0.001184692489914596,0.002087160712108016,0.0011327413376420736,0.0010398142039775848,0.006726779974997044,0.006422803271561861,0.001073066727258265,0.00110346800647676,0.001079368288628757,0.0053673675283789635,0.004440038464963436,0.0012875818647444248,0.0013010737020522356,0.008164945989847183,0.0014375050086528063,0.0011919238604605198,0.007315080147236586,0.002432233188301325,0.001858852687291801,0.003907695412635803,0.002818879671394825,0.0011369094718247652,0.007584111299365759,0.007047468330711126,0.007469874806702137,0.0083087757229805,0.0076619405299425125,0.0057049039751291275,0.08276718854904175,0.01806352101266384,0.00831045862287283,0.008437138982117176,0.0053368485532701015,0.018949609249830246,0.007922273129224777,0.008055223152041435,0.008589284494519234,0.007752346806228161,0.007752401754260063,0.007608900777995586,0.006774064619094133,0.009005434811115265,0.007757161278277636,0.01572646014392376,0.007627618033438921,0.28541257977485657,0.006998846773058176,0.008609219454228878,0.009322860278189182,0.007884371094405651,0.0071624512784183025,0.008525150828063488,0.006354775279760361
204,0.21835894882678986,0.006469438783824444,0.0017777413595467806,0.0009825289016589522,0.0037197060883045197,0.004087970592081547,0.001588374376296997,0.0009889729553833604,0.0032165527809411287,0.0016551483422517776,0.004057162441313267,0.0009268788853660226,0.0023488616570830345,0.001251231413334608,0.007178067229688168,0.0025236450601369143,0.008415872231125832,0.09540067613124847,0.009548814967274666,0.006776744965463877,0.0019963292870670557,0.0012109188828617334,0.0010105590336024761,0.004942287690937519,0.0011261539766564965,0.001532910973764956,0.0016201760154217482,0.007112122140824795,0.00517662800848484,0.006182854995131493,0.0010274088708683848,0.001074400614015758,0.0018352631013840437,0.0007382917683571577,0.006342404522001743,0.0019847750663757324,0.0007646107114851475,0.0011805440299212933,0.0020587556064128876,0.0011270291870459914,0.0010345828486606479,0.006640885956585407,0.00638287840411067,0.0010685424786061049,0.0010983601678162813,0.0010741871083155274,0.0053205168806016445,0.0044273436069488525,0.0012784444261342287,0.001292036846280098,0.008018522523343563,0.0014307298697531223,0.0011873323237523437,0.007251224480569363,0.0024194493889808655,0.0018509443616494536,0.0038894549943506718,0.0027931146323680878,0.0011310727568343282,0.007341451942920685,0.007039588876068592,0.007466019131243229,0.008294944651424885,0.007477717939764261,0.005674995016306639,0.08238651603460312,0.01726164110004902,0.008297218009829521,0.00842856615781784,0.0052942861802875996,0.018820088356733322,0.007909846492111683,0.008052151650190353,0.008581995964050293,0.007738495245575905,0.007742648478597403,0.007602286525070667,0.006757957860827446,0.008972572162747383,0.0077244676649570465,0.014302521012723446,0.007619648706167936,0.27641016244888306,0.006993169896304607,0.008604807779192924,0.009259756654500961,0.007860607467591763,0.007150840945541859,0.00851310696452856,0.006348629482090473
205,0.22489359974861145,0.006431512534618378,0.0017615895485505462,0.0009791640331968665,0.003614394459873438,0.004058263264596462,0.0015567545779049397,0.0009848906192928553,0.0031684390269219875,0.0016391072422266006,0.003982957452535629,0.0009244786342605948,0.0023101079277694225,0.0012486072955653071,0.007116112858057022,0.002504202304407954,0.008319644257426262,0.09521439671516418,0.009468033909797668,0.006722865626215935,0.001988387433812022,0.0012093338882550597,0.0010059010237455368,0.0048965150490403175,0.0011229836381971836,0.0015214330051094294,0.001610634266398847,0.006996536161750555,0.005125041585415602,0.006107288412749767,0.0010246894089505076,0.0010703016305342317,0.0018202601931989193,0.0007352211396209896,0.00626719556748867,0.001967901596799493,0.0007608142332173884,0.0011763470247387886,0.0020306967198848724,0.0011215389240533113,0.0010293078375980258,0.006554943509399891,0.00634185504168272,0.001064038136973977,0.001093307277187705,0.001069050282239914,0.005274834111332893,0.004414722789078951,0.0012694374890998006,0.0012833252549171448,0.007852981798350811,0.0014241106109693646,0.0011827470734715462,0.007191042881458998,0.0024070655927062035,0.001843123696744442,0.0038717444986104965,0.0027672809083014727,0.0011253049597144127,0.007098635192960501,0.007031865417957306,0.0074621569365262985,0.00828144047409296,0.00731242448091507,0.005646244157105684,0.08200080692768097,0.016674207523465157,0.008284232579171658,0.0084203677251935,0.00525733083486557,0.01869187131524086,0.007897691801190376,0.008049030788242817,0.00857478380203247,0.007725806441158056,0.007733468431979418,0.007595534436404705,0.006742135155946016,0.00894065760076046,0.007694406900554895,0.013290314003825188,0.007611596025526524,0.2738398313522339,0.006987379863858223,0.008600483648478985,0.009196770377457142,0.007835762575268745,0.0071393391117453575,0.008501275442540646,0.006342539098113775
206,0.21328561007976532,0.006393329240381718,0.0017459823284298182,0.0009757110383361578,0.0035113717895001173,0.004028419964015484,0.001528100110590458,0.0009807127062231302,0.003123945789411664,0.0016231632325798273,0.00391180906444788,0.0009222649969160557,0.0022728927433490753,0.0012459575664252043,0.007053648587316275,0.0024849222972989082,0.008218714036047459,0.09502504020929337,0.009386306628584862,0.006667159963399172,0.0019804765470325947,0.0012077854480594397,0.001001216471195221,0.0048554809764027596,0.0011197448475286365,0.0015103982295840979,0.0016013628337532282,0.006883013062179089,0.005073447711765766,0.006032343953847885,0.0010219237301498652,0.0010662275599315763,0.008439742960035801,0.0007319384603761137,0.006190353073179722,0.0019512365106493235,0.000756996450945735,0.0011721207993105054,0.0020030084997415543,0.0011162754381075501,0.0010239402763545513,0.0064691235311329365,0.0062996442429721355,0.001059605390764773,0.0010882779024541378,0.001063889474608004,0.005230248905718327,0.004402165301144123,0.0012605441734194756,0.0012748542940244079,0.007663114927709103,0.0014176387339830399,0.0011783167719841003,0.007133810315281153,0.002395066898316145,0.001835389295592904,0.0038545187562704086,0.0027413987554609776,0.0011196043342351913,0.0068606166169047356,0.0070242914371192455,0.007458284497261047,0.008268259465694427,0.0071643502451479435,0.005618654657155275,0.08161000162363052,0.016153885051608086,0.008271352387964725,0.00841251015663147,0.005225083325058222,0.018560241907835007,0.007885802537202835,0.00804583914577961,0.008567637763917446,0.0077141448855400085,0.007724778261035681,0.007588638924062252,0.0067265573889017105,0.00890966597944498,0.0076668341644108295,0.012548688799142838,0.007603457663208246,0.26322251558303833,0.0069814701564610004,0.008596232160925865,0.00913398526608944,0.007809729315340519,0.007127948570996523,0.008489642292261124,0.006336499471217394
207,0.20743907988071442,0.006354833021759987,0.0017309454269707203,0.000973778311163187,0.0034109079279005527,0.003998443949967623,0.0015020300634205341,0.0009764840360730886,0.0030819873791188,0.0016074760351330042,0.003843887709081173,0.0009201490902341902,0.0022371364757418633,0.0012433131923899055,0.006990651600062847,0.00246569630689919,0.008112682960927486,0.09483258426189423,0.00930351484566927,0.006609526928514242,0.0019725817255675793,0.0012062611058354378,0.000996477552689612,0.004817692097276449,0.0011164534371346235,0.0014998619444668293,0.0015922209713608027,0.0067714499309659,0.005021838936954737,0.005957752000540495,0.0010191099718213081,0.0010621696710586548,0.005148482043296099,0.000728874932974577,0.006111538968980312,0.0019349283538758755,0.0007532711606472731,0.0011680335737764835,0.0019755694083869457,0.001111217774450779,0.0010185902938246727,0.006383553612977266,0.006256154738366604,0.0010551961604505777,0.0010833200067281723,0.0010587082942947745,0.005186655092984438,0.004389659501612186,0.0012517496943473816,0.001266665756702423,0.007442710921168327,0.0014113312354311347,0.00117387599311769,0.007078835275024176,0.00238344119861722,0.0018277361523360014,0.0038377377204596996,0.0027154909912496805,0.0011141486465930939,0.0066308374516665936,0.007016859482973814,0.0074544004164636135,0.008255391381680965,0.007031796500086784,0.005592249799519777,0.08121427893638611,0.01568116433918476,0.008258596993982792,0.008404955267906189,0.005196820013225079,0.01843002252280712,0.007874170318245888,0.00804256834089756,0.008560547605156898,0.00770342955365777,0.007716503459960222,0.007581595331430435,0.006711195223033428,0.008879590779542923,0.0076416353695094585,0.011988080106675625,0.007595228962600231,0.2502984404563904,0.0069754356518387794,0.00859204214066267,0.00907148327678442,0.007782530039548874,0.007116666994988918,0.008478185161948204,0.006330509670078754
208,0.2560500502586365,0.006315957754850388,0.0017164237797260284,0.0009696522611193359,0.003313306253403425,0.0039683314971625805,0.001478187507018447,0.000972202280536294,0.0030418813694268465,0.001592098269611597,0.003779245540499687,0.0009176375460810959,0.002202815841883421,0.0012406500754877925,0.006927137263119221,0.0024463851004838943,0.008001133799552917,0.09463698416948318,0.009219537489116192,0.006549843121320009,0.001964814029633999,0.0012047796044498682,0.0009916048729792237,0.0047822012566030025,0.0011130960192531347,0.0014899374218657613,0.0015831775963306427,0.006661761086434126,0.004970192909240723,0.005883336067199707,0.0010162341641262174,0.0010580893140286207,0.0040177954360842705,0.0007257621036842465,0.006030379328876734,0.0019192853942513466,0.0007494743913412094,0.001163930632174015,0.0019483543001115322,0.0011062256526201963,0.0010132011957466602,0.006298269610852003,0.006211282219737768,0.0010509038111194968,0.0010783254401758313,0.0010535758920013905,0.0051439316011965275,0.004377190954983234,0.0012430904898792505,0.0012586942175403237,0.007186375558376312,0.0014051609905436635,0.001169491559267044,0.007025530096143484,0.0023721731267869473,0.0018201764905825257,0.00382138486020267,0.0026896153576672077,0.0011085831793025136,0.006410160101950169,0.007009618449956179,0.007450506556779146,0.00824283529073,0.006913318298757076,0.0055670044384896755,0.08081372082233429,0.015247257426381111,0.008245956152677536,0.008397677913308144,0.005171927623450756,0.01829644851386547,0.007862785831093788,0.008039204403758049,0.00855350773781538,0.007693581748753786,0.0077085839584469795,0.007574396673589945,0.006696017924696207,0.00885041430592537,0.007618645206093788,0.011551030911505222,0.007586906664073467,0.30752360820770264,0.0069693103432655334,0.00858789961785078,0.009009355679154396,0.007754117716103792,0.007105497643351555,0.008466889150440693,0.006324565038084984
209,0.26169973611831665,0.006276627536863089,0.0017023999243974686,0.0009665790712460876,0.0032188978511840105,0.003938083071261644,0.0014564113225787878,0.0009678630158305168,0.0030032687354832888,0.001577081042341888,0.0037176753394305706,0.0009152990533038974,0.0021698358468711376,0.0012379633262753487,0.006863130256533623,0.0024269134737551212,0.007883698679506779,0.09443816542625427,0.009134250693023205,0.00648797582834959,0.00195710058324039,0.001203323365189135,0.000986618921160698,0.0047483891248703,0.0011096964590251446,0.0014804450329393148,0.0015742267714813352,0.006553897634148598,0.004918462596833706,0.0058088479563593864,0.0010132880415767431,0.0010539426002651453,0.0035002920776605606,0.0007226736634038389,0.005946293473243713,0.001903971889987588,0.0007457719184458256,0.0011598925339058042,0.0019213452469557524,0.0011012863833457232,0.0010077592451125383,0.006213280372321606,0.006164915859699249,0.0010466298554092646,0.0010734000243246555,0.0010486003011465073,0.005101946182549,0.004364754073321819,0.0012345355935394764,0.0012508942745625973,0.0068932753056287766,0.0013991021551191807,0.001165082911029458,0.006973431445658207,0.0023612440563738346,0.0018127062357962132,0.003805414540693164,0.002663953462615609,0.0011032837210223079,0.006198821123689413,0.007002503611147404,0.007446599658578634,0.00823057908564806,0.006807664874941111,0.005542944185435772,0.08040835708379745,0.014845987781882286,0.008233446627855301,0.008390647359192371,0.005149880424141884,0.01816440559923649,0.007851642556488514,0.008035778999328613,0.008546511642634869,0.0076845306903123856,0.007700965739786625,0.007567041087895632,0.006681004073470831,0.008822103962302208,0.007597669493407011,0.011200551874935627,0.007578480988740921,0.283541738986969,0.006963080260902643,0.00858379527926445,0.008947685360908508,0.0077244932763278484,0.007094443775713444,0.008455739356577396,0.006318668369203806
210,0.2558913230895996,0.0062367673963308334,0.0016888565151020885,0.0009636915056034923,0.00312812440097332,0.003907707054167986,0.0014364272356033325,0.0009635297465138137,0.00296584190800786,0.0015624887309968472,0.0036587954964488745,0.0009129545069299638,0.002138156443834305,0.001235308009199798,0.006798531394451857,0.002407206455245614,0.007759979926049709,0.09423614293336868,0.009047528728842735,0.006423821672797203,0.0019493799190968275,0.001201907405629754,0.0009816718520596623,0.004715860355645418,0.0011062241392210126,0.0014712995616719127,0.0015653501031920314,0.0064478167332708836,0.004866561386734247,0.005733930971473455,0.0010103025706484914,0.0010497018229216337,0.0032057943753898144,0.0007195421494543552,0.00585858803242445,0.001889087026938796,0.0007421545451506972,0.0011558355763554573,0.0018945762421935797,0.0010963690001517534,0.0010022596688941121,0.00612835306674242,0.006116938311606646,0.0010422850027680397,0.001068680896423757,0.0010436841985210776,0.005060568917542696,0.004352337680757046,0.001226103981025517,0.0012432285584509373,0.006572833750396967,0.0013931547291576862,0.0011606892803683877,0.006922157946974039,0.0023506360594183207,0.0018053207313641906,0.003789770882576704,0.0026384154334664345,0.0010979571379721165,0.0059967041015625,0.006995503790676594,0.00744267925620079,0.008218618109822273,0.00671365624293685,0.005520043894648552,0.07999816536903381,0.014473305083811283,0.008221074938774109,0.008383836597204208,0.005130229517817497,0.018031464889645576,0.007840734906494617,0.008032264187932014,0.008539553731679916,0.007676204200834036,0.007693600840866566,0.007559522055089474,0.006666130851954222,0.008794637396931648,0.007578521501272917,0.010912243276834488,0.007569950073957443,0.27157920598983765,0.006956703960895538,0.008579722605645657,0.008886560797691345,0.0076937200501561165,0.007083503529429436,0.008444715291261673,0.006312809884548187
211,0.24766987562179565,0.006196285597980022,0.00167578156106174,0.0009607745450921357,0.003041315358132124,0.003877211594954133,0.001417958177626133,0.0009591368143446743,0.002929435111582279,0.0015484195901080966,0.0036021091509610415,0.0009110888931900263,0.002107710111886263,0.0012327501317486167,0.00673329783603549,0.002387233078479767,0.007629858795553446,0.09403078258037567,0.008959237486124039,0.006357397418469191,0.0019416467985138297,0.0012005260214209557,0.0009766861330717802,0.004684303887188435,0.0011026863940060139,0.0014625000767409801,0.0015565527137368917,0.006343497894704342,0.004814348183572292,0.005658400245010853,0.0010072505101561546,0.001045375014655292,0.003010270418599248,0.0007164030685089529,0.005766499321907759,0.0018745471024885774,0.0007385624921880662,0.0011517500970512629,0.0018680975772440434,0.0010914442827925086,0.0009966844227164984,0.006043288391083479,0.006067246198654175,0.0010379042942076921,0.0010639282409101725,0.001038800342939794,0.005019742529839277,0.0043399520218372345,0.001217812648974359,0.001235739327967167,0.006251836661249399,0.001387344324029982,0.0011563028674572706,0.006871378980576992,0.002340334467589855,0.0017980204429477453,0.003774416632950306,0.0026129847392439842,0.001092572114430368,0.005803749430924654,0.006988609209656715,0.007438746280968189,0.008206943050026894,0.006630118936300278,0.005498308222740889,0.07958336919546127,0.014125912450253963,0.008208896033465862,0.00837722048163414,0.005112593527883291,0.017895011231303215,0.007830055430531502,0.00802861899137497,0.008532628417015076,0.00766853429377079,0.007686448283493519,0.007551833987236023,0.006651382893323898,0.008767999708652496,0.007561048958450556,0.01067008264362812,0.007561317645013332,0.2434496283531189,0.006950161885470152,0.00857566762715578,0.008826072327792645,0.007956264540553093,0.007072682958096266,0.008433801122009754,0.0063069905154407024
212,0.27806684374809265,0.006155083887279034,0.0016631558537483215,0.0009577908203937113,0.002958886791020632,0.0038466062396764755,0.0014008241705596447,0.0009547054651193321,0.002893928438425064,0.0015348773449659348,0.003547048196196556,0.0009083435870707035,0.0020784218795597553,0.0012301874812692404,0.0066673895344138145,0.0023669027723371983,0.0074930801056325436,0.09382209181785583,0.008869241923093796,0.006288436241447926,0.001933903549797833,0.0011991607025265694,0.0009719185181893408,0.004653509706258774,0.001099087530747056,0.0014541047858074307,0.001547835418023169,0.00624091736972332,0.004761642776429653,0.005582137033343315,0.0010041843634098768,0.0010409781243652105,0.0028670672327280045,0.0007132228929549456,0.005669182166457176,0.0018603100907057524,0.0007349168881773949,0.0011476201470941305,0.0018421319546177983,0.0010865181684494019,0.0009911503875628114,0.005957821849733591,0.006015732418745756,0.001033499138429761,0.0010591967729851604,0.0010339283617213368,0.004979347810149193,0.004327611997723579,0.0012096166610717773,0.0012284363619983196,0.0059733218513429165,0.0013816270511597395,0.001151887932792306,0.006820799317210913,0.002330321818590164,0.0017908290028572083,0.003759317100048065,0.002587724244222045,0.0010871323756873608,0.005619848147034645,0.006981809623539448,0.007434798404574394,0.008195544593036175,0.006555985193699598,0.005477720871567726,0.07916400581598282,0.01380101591348648,0.0081968754529953,0.008370772935450077,0.0050966450944542885,0.01776050589978695,0.007819599471986294,0.008024821057915688,0.008525731042027473,0.0076614562422037125,0.007679471746087074,0.0075439694337546825,0.006636740639805794,0.008742163889110088,0.007545093540102243,0.010463280603289604,0.007552566472440958,0.265456885099411,0.006943486165255308,0.00857162568718195,0.00876630563288927,0.12959107756614685,0.007061996031552553,0.008422991260886192,0.006301208399236202
213,0.26246002316474915,0.006113053765147924,0.0016509664710611105,0.000954772112891078,0.002881089923903346,0.003815962467342615,0.0013850596733391285,0.0009503433248028159,0.002859228290617466,0.0015218963380903006,0.003493044525384903,0.0009058973519131541,0.0020502302795648575,0.0012276150519028306,0.006600799970328808,0.0023461703676730394,0.007349526043981314,0.09361010044813156,0.008777403272688389,0.006216706708073616,0.0019261895213276148,0.0011978112161159515,0.0009671602165326476,0.004623320885002613,0.001095500192604959,0.0014462405815720558,0.0015392032219097018,0.00614004535600543,0.004708093591034412,0.00550503097474575,0.0010010609403252602,0.0010365818161517382,0.0027557173743844032,0.0007100638467818499,0.005565726663917303,0.0018463295418769121,0.0007325688493438065,0.001143552246503532,0.0018166480585932732,0.001081713940948248,0.0009856397518888116,0.005871711298823357,0.005962177645415068,0.0010290703503414989,0.0010543890530243516,0.0010289758211001754,0.004939288832247257,0.004315265454351902,0.0012015225365757942,0.0012212998699396849,0.005759682506322861,0.001376001862809062,0.0011474224738776684,0.00677016656845808,0.0023205799516290426,0.0017837239429354668,0.0037444517947733402,0.0025625675916671753,0.001081618363969028,0.0054450249299407005,0.006975099910050631,0.007430834695696831,0.008184414356946945,0.006490250118076801,0.005458282306790352,0.07874015718698502,0.01349622942507267,0.008184981532394886,0.008364475332200527,0.005195183679461479,0.01762530952692032,0.007809357717633247,0.008020860143005848,0.008518869988620281,0.00765490997582674,0.007672641426324844,0.007535924203693867,0.006622209679335356,0.008717113174498081,0.007530519273132086,0.01028443779796362,0.007543687243014574,0.2613590657711029,0.00693665724247694,0.008567585609853268,0.008707377128303051,0.04654846340417862,0.007051435764878988,0.008412279188632965,0.006295459810644388
214,0.25603559613227844,0.006070066709071398,0.0016391947865486145,0.0009516808204352856,0.002807966899126768,0.0037852292880415916,0.001370327896438539,0.0009460160508751869,0.002825280884280801,0.0015094655100256205,0.0034398240968585014,0.0009034738759510219,0.0020230961963534355,0.0012250419240444899,0.006533586885780096,0.002324957400560379,0.0071995933540165424,0.09339473396539688,0.008683585561811924,0.006142057478427887,0.001918509602546692,0.0011964727891609073,0.0009625288657844067,0.004593621473759413,0.0010918941115960479,0.0014386887196451426,0.0015307085122913122,0.006040890701115131,0.004653200041502714,0.005427034571766853,0.000997886061668396,0.0010321969166398048,0.002665917854756117,0.0007068604463711381,0.005455485545098782,0.0018325624987483025,0.0007281926227733493,0.0011394970351830125,0.0017917093355208635,0.00107714778278023,0.000980242621153593,0.005784771870821714,0.0059064109809696674,0.0010246566962450743,0.0010495549067854881,0.001023960649035871,0.004899519961327314,0.0043029035441577435,0.0011935699731111526,0.0012142471969127655,0.00559439929202199,0.0013704614248126745,0.0011429206933826208,0.006719265133142471,0.0023110921029001474,0.0017766992095857859,0.003729807212948799,0.002537540625780821,0.001076033804565668,0.005279370583593845,0.006968481466174126,0.0074268514290452,0.008173546753823757,0.006431979592889547,0.005440284498035908,0.07831193506717682,0.013209434226155281,0.00817322637885809,0.008358307182788849,0.005145539063960314,0.01748676225543022,0.0077993255108594894,0.008016725070774555,0.008512035012245178,0.007648839149624109,0.007665932644158602,0.0075276922434568405,0.006607813760638237,0.008692817762494087,0.007517185527831316,0.010128287598490715,0.00753467483446002,0.25767332315444946,0.006929682567715645,0.008563547395169735,0.008649371564388275,0.05745120719075203,0.007040996570140123,0.008401654660701752,0.0062897419556975365
215,0.3342576026916504,0.006025981158018112,0.0016278669936582446,0.0009485285845585167,0.0027394751086831093,0.003754406701773405,0.0013564639957621694,0.0009417686960659921,0.00279204617254436,0.0014975409721955657,0.00338684837333858,0.0009010402718558908,0.0019969609566032887,0.0012224476085975766,0.006465590558946133,0.002303180517628789,0.0070452759973704815,0.09317591786384583,0.00858763325959444,0.006064323708415031,0.0019108012784272432,0.0011951454216614366,0.0009578114259056747,0.004564321134239435,0.001088336342945695,0.0014314299914985895,0.006924406159669161,0.005943469703197479,0.00459625106304884,0.005348121281713247,0.0009946504142135382,0.0010277883848175406,0.002591551747173071,0.0007036516908556223,0.005338211543858051,0.001818940625526011,0.0007251352653838694,0.001135425758548081,0.0017673928523436189,0.0010725883767008781,0.0009747997391968966,0.005696974229067564,0.00584825873374939,0.001020202413201332,0.0010446995729580522,0.0010189971653744578,0.004860005807131529,0.004290520213544369,0.0011856924975290895,0.001207239693030715,0.005457477644085884,0.001364998985081911,0.001138356514275074,0.006667932961136103,0.0023018415085971355,0.0017697503790259361,0.00371532142162323,0.0025126445107162,0.0010703874286264181,0.0051230164244771,0.006961932871490717,0.007422848138958216,0.008162928745150566,0.006380293983966112,0.005423390306532383,0.07787942886352539,0.012938872911036015,0.008161594159901142,0.008352247066795826,0.005119683686643839,0.01735033467411995,0.0077894991263747215,0.008012387901544571,0.008505219593644142,0.0076431892812252045,0.007659328170120716,0.00751926563680172,0.006593502592295408,0.00866925623267889,0.007504972163587809,0.009990925900638103,0.00752552505582571,0.2541724741458893,0.00692251231521368,0.008559498004615307,0.008592428639531136,0.051351260393857956,0.007030675653368235,0.008391114883124828,0.0062840525060892105
216,0.2505199909210205,0.005980648100376129,0.0016169940354302526,0.0009453063830733299,0.002675785683095455,0.0037235096096992493,0.0013433964923024178,0.0009374130750074983,0.0027595809660851955,0.0014861025847494602,0.0033339448273181915,0.0008987127221189439,0.001971786143258214,0.001219840836711228,0.006396777927875519,0.002280804794281721,0.006887420080602169,0.09295370429754257,0.008489414118230343,0.005983319133520126,0.001903058961033821,0.0011938351672142744,0.0009530068491585553,0.004535349551588297,0.0010847743833437562,0.0014244213234633207,0.04201536998152733,0.005847848020493984,0.004536255728453398,0.005268218461424112,0.0009914032416418195,0.00102337752468884,0.002528578042984009,0.0007005668012425303,0.00521334633231163,0.010557415895164013,0.0007220428669825196,0.0011313599534332752,0.001743772765621543,0.001068033161573112,0.0009693026659078896,0.005608368199318647,0.005787514615803957,0.001015939167700708,0.001039788476191461,0.001014108071103692,0.004820730537176132,0.0042781224474310875,0.0011779972119256854,0.0012002584990113974,0.0053377533331513405,0.00135960360057652,0.0011337579926475883,0.006615970749408007,0.0022928090766072273,0.0017628802452236414,0.0037009704392403364,0.0024879854172468185,0.0010646982118487358,0.004976037889719009,0.006955439690500498,0.007418827619403601,0.0081525519490242,0.006334392819553614,0.005407542921602726,0.07744269073009491,0.012683018110692501,0.008150080218911171,0.00834628101438284,0.005101494956761599,0.017210423946380615,0.007779871113598347,0.008007827214896679,0.008498422801494598,0.007637910544872284,0.0076528070494532585,0.0075106387957930565,0.006579272914677858,0.008646410889923573,0.007493755780160427,0.009869419038295746,0.007516235578805208,0.25045037269592285,0.006915122736245394,0.008555438369512558,0.008536570705473423,0.05819981172680855,0.007020469289273024,0.008380643092095852,0.006278412416577339
