Step,fresh-sweep-90,stellar-sweep-89,magic-sweep-88,ancient-sweep-87,bright-sweep-86,fresh-sweep-85,stilted-sweep-84,lyric-sweep-83,kind-sweep-82,summer-sweep-81,bumbling-sweep-80,upbeat-sweep-79,likely-sweep-78,devoted-sweep-77,helpful-sweep-76,super-sweep-75,feasible-sweep-74,solar-sweep-73,vocal-sweep-72,flowing-sweep-71,different-sweep-70,sparkling-sweep-69,chocolate-sweep-68,fanciful-sweep-67,iconic-sweep-66,zany-sweep-65,royal-sweep-64,pretty-sweep-63,faithful-sweep-62,robust-sweep-61,rural-sweep-60,avid-sweep-59,cosmic-sweep-58,unique-sweep-57,deft-sweep-56,true-sweep-55,trim-sweep-54,golden-sweep-53,helpful-sweep-52,hearty-sweep-51,solar-sweep-50,helpful-sweep-49,glowing-sweep-48,clean-sweep-47,different-sweep-46,super-sweep-45,colorful-sweep-44,iconic-sweep-43,glowing-sweep-42,dashing-sweep-41,likely-sweep-40,youthful-sweep-39,sage-sweep-38,upbeat-sweep-37,treasured-sweep-36,worldly-sweep-35,dazzling-sweep-34,golden-sweep-33,zany-sweep-32,vivid-sweep-31,dry-sweep-30,scarlet-sweep-29,neat-sweep-28,radiant-sweep-27,young-sweep-26,vague-sweep-25,lilac-sweep-24,smart-sweep-23,apricot-sweep-22,magic-sweep-21,eager-sweep-20,glorious-sweep-19,dulcet-sweep-17,feasible-sweep-18,rosy-sweep-16,glowing-sweep-14,vague-sweep-15,jolly-sweep-13,logical-sweep-12,misunderstood-sweep-11,generous-sweep-8,zesty-sweep-9,hardy-sweep-10,floral-sweep-4,eager-sweep-5,royal-sweep-6,warm-sweep-7,young-sweep-3,electric-sweep-1,fanciful-sweep-2
240,0.001178312231786549,0.0012570987455546856,0.0025135204195976257,0.0010859030298888683,0.0012834215303882957,0.0013849157840013504,0.0013924790546298027,0.0013099637581035495,0.00141067651566118,0.0011932207271456718,0.0012374072102829814,0.0013160499511286616,0.001089900266379118,0.0012902750167995691,0.0012986568035557866,0.001175538171082735,0.0012825130252167583,0.0011913917260244489,0.0011823447421193123,0.0012548911618068814,0.0013934491435065866,0.0009240381186828017,0.0013152541359886527,0.0012737986398860812,0.0011155287502333522,0.0012426567263901234,0.001295585883781314,0.001255442970432341,0.0013190689496695995,0.0015123388729989529,0.0012179886689409614,0.0008864811388775706,0.0013509407872334123,0.0008593155653215945,0.0013230813201516867,0.0013918846379965544,0.0013414857676252723,0.0011667070211842656,0.001033517182804644,0.0020580883137881756,0.000762706680689007,0.007495037745684385,0.0007146041025407612,0.0011856605997309089,0.0017656388226896524,0.0011353669688105583,0.0014759835321456194,0.0013760058209300041,0.0008647490758448839,0.00110824394505471,0.0019345947075635195,0.0010449831606820226,0.0012836239766329527,0.0014110392658039927,0.001088569057174027,0.0011386045953258872,0.001239744946360588,0.0012487741187214851,0.0010090218856930733,0.0011405821423977613,0.0011669055093079805,0.0007985777920112014,0.001314507913775742,0.0008520062547177076,0.0013782671885564923,0.0011174882529303432,0.0011564503656700253,0.0008858995279297233,0.0013158534420654178,0.0008762446814216673,0.0013075531460344791,0.0011426220880821347,0.0006744156708009541,0.0007314845570363104,0.0010717588011175394,0.0008802561205811799,0.001064670505002141,0.0008585608447901905,0.0009616146562620997,0.0014425980625674129,0.001062964554876089,0.0009644483798183501,0.001235711737535894,0.0009513130062259734,0.0011029301676899195,0.0010802209144458175,0.0009993246058002114,0.0006521524046547711,0.0009432074148207903,0.0010142792016267776
241,0.0011773548321798444,0.0012552752159535885,0.0024927668273448944,0.0010846145451068878,0.001280904863961041,0.0013815078418701887,0.0013848952949047089,0.0013075439492240548,0.0014081565896049142,0.001191648654639721,0.0012354706414043903,0.00131425098516047,0.0010881690541282296,0.0012865575263276696,0.0012939550215378404,0.0011740234913304448,0.001280584721826017,0.0011891931062564254,0.0011809819843620062,0.0012524977792054415,0.0013911741552874446,0.0009208201081492007,0.0013136472553014755,0.001272012828849256,0.0011129336198791862,0.001241100369952619,0.0012922948226332664,0.0012545144418254495,0.0013164044357836246,0.0015066864434629679,0.0012141389306634665,0.0008820994989946485,0.0013454736908897758,0.0008552638464607298,0.0013202291447669268,0.0013865346554666758,0.0013387375511229038,0.0011650826781988144,0.0010299162240698934,0.0020285462960600853,0.0007561896345578134,0.0073873079381883144,0.0007095566252246499,0.001181536354124546,0.0017521504778414965,0.0011333178263157606,0.001468648319132626,0.0013705133460462093,0.0008603230235166848,0.0011061516124755144,0.0019232735503464937,0.0010429515969008207,0.0012801167322322726,0.0014083620626479387,0.0010868525132536888,0.0011364640668034554,0.0012371732154861093,0.0012462654849514365,0.0010045648086816072,0.0011366562684997916,0.0011628647334873676,0.000786474731285125,0.0013004513457417488,0.0008483553538098931,0.001370067591778934,0.0011139711132273078,0.0011474397033452988,0.000882859225384891,0.0013009491376578808,0.0008728104294277728,0.001301547046750784,0.0011400915682315826,0.0006711235037073493,0.0007255213567987084,0.0010665436275303364,0.0008776652393862605,0.0010591147001832724,0.0008513822685927153,0.0009540546452626586,0.001421328284777701,0.0010578078217804432,0.0009580207406543195,0.0012324833078309894,0.0009357904782518744,0.0010973598109558225,0.00107405218295753,0.0009963888442143798,0.0006486205384135246,0.000938075827434659,0.0010112454183399677
242,0.0011764096561819315,0.001253478112630546,0.0024720625951886177,0.0010832978878170252,0.0012784800492227077,0.0013784311013296247,0.0013776044361293316,0.0013051684945821762,0.0014057304942980409,0.0011900665704160929,0.0012334948405623436,0.0013124290853738785,0.0010864008218050003,0.0012829077895730734,0.001289372332394123,0.0011724983341991901,0.0012786376755684614,0.001186937210150063,0.0011796411126852036,0.0012501097517088056,0.0013889198889955878,0.0009174871374852955,0.001312035834416747,0.0012702016392722726,0.0011103146243840456,0.0012395221274346113,0.0012890027137473226,0.001253571012057364,0.0013137271162122488,0.0015012630028650165,0.0012104393681511283,0.0008775927708484232,0.0013400261523202062,0.0008512822678312659,0.0013173598563298583,0.0013813686091452837,0.0013359898002818227,0.0011634791735559702,0.0010262553114444017,0.0020009332802146673,0.0007496035541407764,0.007282830309122801,0.0007044862140901387,0.001177472760900855,0.0017385500250384212,0.0011313394643366337,0.001461421838030219,0.0013650679029524326,0.0008559139678254724,0.0011040550889447331,0.0019119384232908487,0.0010408943053334951,0.0012765706051141024,0.0014058405067771673,0.0010851082624867558,0.0011343383230268955,0.0012345944996923208,0.001243713777512312,0.0010000517359003425,0.001132648205384612,0.0011588460765779018,0.0007738904096186161,0.0012870457721874118,0.0008449276210740209,0.001362136797979474,0.0011103703873232007,0.0011383057571947575,0.0008797576301731169,0.0012869690544903278,0.0008692874107509851,0.0012955773854628205,0.0011375698959454894,0.0006677508936263621,0.0007194082136265934,0.0010612020269036293,0.0008750183042138815,0.0010534314205870032,0.0008442925754934549,0.0009462503949180245,0.001400863635353744,0.0010526144178584218,0.0009512050892226398,0.0012292629107832909,0.0009211397264152765,0.0010916453320533037,0.0010679292026907206,0.0009934130357578397,0.0006450144574046135,0.000932838418520987,0.0010082112858071923
243,0.0011754496954381466,0.0012516642455011606,0.0024514091201126575,0.0010819700546562672,0.0012761331163346767,0.001375363441184163,0.0013705934397876263,0.0013028348330408335,0.0014033353654667735,0.0011884821578860283,0.001231481321156025,0.0013106019468978047,0.0010845892829820514,0.0012793545611202717,0.0012848980259150267,0.0011709562968462706,0.0012767702573910356,0.001184652908705175,0.0011782856890931726,0.0012477374402806163,0.0013866843655705452,0.0009141569025814533,0.0013104296522215009,0.0012684299144893885,0.0011076537193730474,0.001237913966178894,0.0012856771936640143,0.0012526249047368765,0.001311035011895001,0.001496043405495584,0.001206919434480369,0.0008730851695872843,0.0013346807099878788,0.0008471152395941317,0.0013144727563485503,0.0013763902243226767,0.0013332418166100979,0.001161892432719469,0.0010225065052509308,0.001974991988390684,0.0007428698590956628,0.007181390188634396,0.0006994273862801492,0.0011734755244106054,0.0017247768118977547,0.0011294387513771653,0.001454307697713375,0.0013596548233181238,0.0008514399523846805,0.0011019379599019885,0.00190060306340456,0.0010388009250164032,0.0012729850132018328,0.0014034474734216928,0.0010833225678652525,0.0011321610072627664,0.0012320018140599132,0.001241102465428412,0.0009955072309821844,0.0011285513173788786,0.00115484360139817,0.0007610960747115314,0.0012742503313347697,0.0008415104821324348,0.001354458974674344,0.0011069085448980331,0.001129163894802332,0.0008765630191192031,0.001273865345865488,0.0008656937279738486,0.0012896457919850945,0.0011350467102602124,0.0006644529057666659,0.0007131537422537804,0.0010557372588664293,0.000872285570949316,0.0010476321913301945,0.0008372662705369294,0.0009381010895594954,0.0013812100514769554,0.0010474894661456347,0.0009440299472771585,0.0012260469375178218,0.0009075668058358133,0.0010858093155547976,0.0010618334636092186,0.0009903862373903394,0.0006415752577595413,0.0009274801122955978,0.0010051645804196596
244,0.0011744757648557425,0.0012498659780249,0.0024308091960847378,0.0010806177742779255,0.0012738661607727408,0.0013723596930503845,0.0013638513628393412,0.0013005402870476246,0.0014009582810103893,0.0011868923902511597,0.0012294440530240536,0.0013087313855066895,0.001082749105989933,0.0012759227538481355,0.001280525466427207,0.0011694150744006038,0.001274969894438982,0.00118232611566782,0.0011768906842917204,0.0012454347452148795,0.0013844652567058802,0.0009108101949095726,0.001308884471654892,0.0012667805422097445,0.0011049648746848106,0.0012362812412902713,0.001282406970858574,0.0012516806600615382,0.001308328821323812,0.001491007162258029,0.0012035879772156477,0.000868534087203443,0.0013293599477037787,0.0008429347653873265,0.0013115676119923592,0.0013715389650315046,0.0013304920867085457,0.0011603257153183222,0.0010187249863520265,0.0019505175296217203,0.0007360645104199648,0.007082751020789146,0.0006943978951312602,0.0011695455759763718,0.0017108379397541285,0.0011276018340140581,0.001447307295165956,0.001354255829937756,0.0008470898610539734,0.0010997909121215343,0.0018892863299697638,0.0010367248905822635,0.0012693606549873948,0.0014011736493557692,0.0010815066052600741,0.0011299358448013663,0.0012294033076614141,0.0012384384172037244,0.00099091453012079,0.0011244461638852954,0.0011508527677506208,0.0007480505155399442,0.001262027071788907,0.0008379949722439051,0.001347025390714407,0.0011034925701096654,0.0011198680149391294,0.0008733067661523819,0.0012615886516869068,0.0008619751315563917,0.0012840039562433958,0.0011325172381475568,0.000661356549244374,0.0007068543345667422,0.001050210208632052,0.000869551207870245,0.0010418695164844394,0.0008304502698592842,0.000929628498852253,0.0013623711420223117,0.0010425547370687127,0.0009364236029796302,0.0012228311970829964,0.0008953763754107058,0.0010797909926623106,0.0010558761423453689,0.0009873069357126951,0.0006381990970112383,0.0009220197680406272,0.0010020898189395666
245,0.0011734898434951901,0.0012480407021939754,0.0024102660827338696,0.0010792419780045748,0.0012716767378151417,0.0013693578075617552,0.0013573694741353393,0.0012982813641428947,0.0013985957484692335,0.0011852909810841084,0.0012273575412109494,0.001306832185946405,0.0010809119557961822,0.0012725878041237593,0.0012762926053255796,0.0011678698938339949,0.0012731736060231924,0.001179986516945064,0.0011755232699215412,0.0012431544018909335,0.0013822586042806506,0.0009074156987480819,0.001307364902459085,0.001265128841623664,0.0011022038524970412,0.001234650146216154,0.0012791925109922886,0.0012507439823821187,0.0013056087773293257,0.0014861533418297768,0.0012003749143332243,0.0008638531435281038,0.0013240462867543101,0.0008386914851143956,0.0013086464023217559,0.0013667880557477474,0.001327740610577166,0.0011587816989049315,0.001014846726320684,0.00192733365111053,0.0007291071815416217,0.006986733991652727,0.0006893895333632827,0.001165686291642487,0.0016967443516477942,0.0011257664300501347,0.0014404369285330176,0.0013488709228113294,0.0008425501873716712,0.001097601605579257,0.0018779803067445755,0.0010346885537728667,0.0012656922917813063,0.0013989878352731466,0.0010796593269333243,0.0011277892626821995,0.0012267892016097903,0.0012357186060398817,0.0009862605948001146,0.0011203084141016006,0.0011468693846836686,0.0007350530941039324,0.001250342931598425,0.000834442675113678,0.0013398227747529745,0.0010999941732734442,0.001110454904846847,0.0008699125610291958,0.0012500889133661985,0.0008581674192100763,0.0012783866841346025,0.001129981130361557,0.0006581783527508378,0.0007005698280408978,0.0010445831576362252,0.0008668222581036389,0.00103603710886091,0.0008238917216658592,0.0009208036353811622,0.0013443456264212728,0.0010375805431976914,0.0009281233651563525,0.0012196111492812634,0.0008845306001603603,0.0010735953692346811,0.001050068880431354,0.000984173035249114,0.0006346857408061624,0.0009164391667582095,0.000998983858153224
246,0.001172505202703178,0.0012461652513593435,0.0023897835053503513,0.0010778495343402028,0.0012695563491433859,0.0013663836289197206,0.0013511388096958399,0.0012960608582943678,0.0013962481170892715,0.00118367956019938,0.0012252406449988484,0.0013049273984506726,0.0010789656080305576,0.0012693345779553056,0.0012722243554890156,0.0011663250625133514,0.0012713802279904485,0.0011776251485571265,0.001174216391518712,0.001240891171619296,0.0013800617307424545,0.0009041686425916851,0.0013058411423116922,0.001263024634681642,0.0010993805481120944,0.001233056653290987,0.001275929738767445,0.0012497984571382403,0.001302874181419611,0.0014814718160778284,0.0011972632491961122,0.0008591224323026836,0.0013187602162361145,0.0008343917434103787,0.0013057085452601314,0.0013621195685118437,0.001324984710663557,0.0011572504881769419,0.0010109269060194492,0.0019052674761041999,0.0007219855324365199,0.006893159821629524,0.0006842922302894294,0.0011618990683928132,0.0016825103666633368,0.0011239208979532123,0.0014336978783831,0.0013435004511848092,0.0008380172657780349,0.001095377141609788,0.0018667043186724186,0.0010326330084353685,0.001261980039998889,0.0013968769926577806,0.0010778047144412994,0.0011256660800427198,0.0012241728836670518,0.0012329817982390523,0.0009816278470680118,0.0011160641442984343,0.001142885535955429,0.0007222158601507545,0.001239169156178832,0.0008307945099659264,0.0013328393688425422,0.0010964113753288984,0.0011009699665009975,0.0008665535133332014,0.001239315140992403,0.0008543042931705713,0.0012727787252515554,0.0011274304706603289,0.0006549655226990581,0.0006942154141142964,0.0010389273520559072,0.0008640703745186329,0.001030364423058927,0.0008173774695023894,0.0009115844732150435,0.0013271287316456437,0.001032604486681521,0.0009190239943563938,0.001216383883729577,0.0008750032866373658,0.0010672211647033691,0.0010443743085488677,0.0009809748735278845,0.0006311789620667696,0.000910945818759501,0.0009958542650565505
247,0.0011715153232216835,0.0012442637234926224,0.002369365654885769,0.0010764901526272297,0.0012675037141889334,0.0013635288923978806,0.0013451501727104187,0.0012938962318003178,0.0013939107302576303,0.001182054984383285,0.001223093131557107,0.0013029940892010927,0.001077000517398119,0.0012661718064919114,0.0012682167580351233,0.001164778834208846,0.0012695759069174528,0.0011752679711207747,0.0011729201069101691,0.0012386309681460261,0.0013778756838291883,0.0009009250206872821,0.001304335193708539,0.0012612123973667622,0.0010965093970298767,0.0012314408086240292,0.0012726129498332739,0.0012488580541685224,0.001300128293223679,0.001476933597587049,0.0011942429700866342,0.0008543042931705713,0.0013134991750121117,0.0008299984619952738,0.0013027561362832785,0.0013575134798884392,0.0013222232228145003,0.0011557777179405093,0.0010069890413433313,0.0018841868732124567,0.000714701774995774,0.006801837123930454,0.0006791439955122769,0.0011581832077354193,0.0016681510023772717,0.0011220572050660849,0.0014270772226154804,0.0013381442986428738,0.0008334246231243014,0.0010931167053058743,0.0018555030692368746,0.001030552084557712,0.001258221105672419,0.0013948254054412246,0.001075922162272036,0.0011235398706048727,0.0012215253664180636,0.0012301936512812972,0.0009769756579771638,0.001111735007725656,0.0011389486026018858,0.0007098866626620293,0.0012284768745303154,0.0008271802216768265,0.001326057594269514,0.001092734863050282,0.0010914556914940476,0.0008631338132545352,0.001229217043146491,0.0008503221906721592,0.0012671714648604393,0.0011249571107327938,0.0006516395951621234,0.0006878500571474433,0.001033769571222365,0.0008612265228293836,0.001024907105602324,0.0008109039627015591,0.0009019229328259826,0.0013108926359564066,0.0010277655674144626,0.0009090035455301404,0.0012131462572142482,0.0008667284855619073,0.0010606549913063645,0.0010386899812147021,0.0009777203667908907,0.0006276239873841405,0.0009054726688191295,0.0009927141945809126
248,0.001170509378425777,0.0012423406587913632,0.002349022775888443,0.001075117033906281,0.0012655064929276705,0.0013608165318146348,0.0013393964618444443,0.0012917645508423448,0.0013915849849581718,0.0011804220266640186,0.0012209386331960559,0.0013011046685278416,0.0010750031797215343,0.0012630973942577839,0.0012642601504921913,0.001163294306024909,0.0012677492341026664,0.0011728708632290363,0.0011716000735759735,0.0012363704154267907,0.0013756947591900826,0.0008975473465397954,0.0013029775582253933,0.001259522745385766,0.0010936603648588061,0.001229852787218988,0.001269232714548707,0.0012479085708037019,0.001297369017265737,0.0014725473010912538,0.001191307557746768,0.0008494617068208754,0.00130827899556607,0.000825538532808423,0.001299791969358921,0.0013529553543776274,0.0013194566126912832,0.0011543501168489456,0.0010030415141955018,0.0018639933550730348,0.0007072543958202004,0.006712636910378933,0.0006738797528669238,0.0011545385932549834,0.0016536923358216882,0.0011201731394976377,0.0014205740299075842,0.0013328039785847068,0.0008287475211545825,0.0010908172698691487,0.0018443356966599822,0.001028453465551138,0.0012544157216325402,0.0013928234111517668,0.0010740155121311545,0.0011214065598323941,0.0012188658583909273,0.0012273541651666164,0.0009726560674607754,0.0011073293862864375,0.0011350354179739952,0.0006980425678193569,0.0012182807549834251,0.0008237038855440915,0.0013194674393162131,0.0010889600962400436,0.0010819433955475688,0.0008596413535997272,0.0012197449104860425,0.0008462482364848256,0.0012615770101547241,0.0011225685011595488,0.0006482465541921556,0.0006813370855525136,0.0010287764016538858,0.0008583158487454057,0.0010194486239925027,0.0008046776638366282,0.0008918163366615772,0.0012954709818586707,0.0010228598257526755,0.0008980142883956432,0.0012098934967070818,0.0008597309933975339,0.0010539029026404023,0.0010330518707633018,0.0009745351271703839,0.0006240590009838343,0.0008998710545711219,0.0009895337279886007
249,0.001169489580206573,0.0012403549626469612,0.002328759990632534,0.0010737315751612186,0.0012635827297344804,0.001358119072392583,0.0013338702265173197,0.0012896789703518152,0.001389294513501227,0.0011788301635533571,0.0012187949614599347,0.0012992378324270248,0.0010729585774242878,0.0012601148337125778,0.0012603991199284792,0.0011618199059739709,0.001265906379558146,0.0011704284697771072,0.0011702709598466754,0.0012341507244855165,0.0013735161628574133,0.000894269731361419,0.0013016288867220283,0.0012578550959005952,0.0010907355463132262,0.0012282391544431448,0.0012658302439376712,0.0012469424400478601,0.001294630579650402,0.0014682970941066742,0.0011884496780112386,0.0008446986321359873,0.0013031113194301724,0.0008210062514990568,0.0012968095252290368,0.0013484577648341656,0.0013166844146326184,0.0011529938783496618,0.00099897850304842,0.0018445879686623812,0.0006999787874519825,0.006625408306717873,0.0006687759305350482,0.0011509712785482407,0.0016391807002946734,0.0011182670714333653,0.0014141893479973078,0.001327485078945756,0.0008241181494668126,0.001088472781702876,0.0018332083709537983,0.0010263242293149233,0.0012505609774962068,0.0013908613473176956,0.0010720560094341636,0.0011192464735358953,0.0012161763152107596,0.0012244603130966425,0.0009683179669082165,0.0011028536828234792,0.001131173106841743,0.0006867359043098986,0.0012085894122719765,0.0008201594464480877,0.0013130514416843653,0.0010850809048861265,0.0010726723121479154,0.0008560089627280831,0.0012108507798984647,0.0008419932564720511,0.001255966373719275,0.0011201854795217514,0.0006448969361372292,0.0006747053703293204,0.0010236783418804407,0.0008553240913897753,0.0010140036465600133,0.0007987231365405023,0.0008812257437966764,0.0012808017199859023,0.0010178852826356888,0.0008856389904394746,0.0012066230410709977,0.0008535466622561216,0.00104694371111691,0.0010274099186062813,0.0009713392937555909,0.0006205738172866404,0.000894161406904459,0.000986318220384419
250,0.0011684536002576351,0.001238352619111538,0.002308586146682501,0.001072337501682341,0.001261720317415893,0.0013554369797930121,0.0013285625027492642,0.00128762552049011,0.0013870577095076442,0.0011772413272410631,0.0012166971573606133,0.0012973393313586712,0.0010708755580708385,0.0012572200503200293,0.0012565786018967628,0.0011603321181610227,0.001264041755348444,0.0011679582530632615,0.0011689290404319763,0.001231964211910963,0.0013713376829400659,0.0008909961907193065,0.0013002809137105942,0.0012557836016640067,0.0010877929162234068,0.0012266027042642236,0.0012623789953067899,0.0012459689751267433,0.0012919005239382386,0.0014641645830124617,0.0011856771307066083,0.0008398881182074547,0.0012979983584955335,0.0008164058672264218,0.0012938093859702349,0.001344001735560596,0.0013139097718521953,0.001151694799773395,0.0009949544910341501,0.0018258803756907582,0.0006930996314622462,0.006540034897625446,0.0006638529594056308,0.001147598959505558,0.0016246289014816284,0.0011163393501192331,0.0014079227112233639,0.001322212046943605,0.0008194761467166245,0.001086089643649757,0.0018221274949610233,0.0010241743875667453,0.001246744766831398,0.0013889323454350233,0.001070063328370452,0.0011170910438522696,0.001213470590300858,0.0012215499300509691,0.0009638971532694995,0.001098328153602779,0.001127523952163756,0.0006760525284335017,0.0011995320674031973,0.0008165247272700071,0.0013067906256765127,0.0010811351239681244,0.0010635785292834044,0.0008522970019839704,0.0012024876195937395,0.0008376550977118313,0.0012503745965659618,0.0011177893029525876,0.0006415111711248755,0.0006680615479126573,0.0010187404695898294,0.0008522822754457593,0.0010085012763738632,0.0007927835686132312,0.000870262854732573,0.0012668631970882416,0.00101284752599895,0.0008716575102880597,0.0012033339589834213,0.0008480711258016527,0.0010397761361673474,0.001021752366796136,0.0009680847870185971,0.0006170274573378265,0.0008883270202204585,0.0009830448543652892
251,0.0011673972476273775,0.0012363140704110265,0.0022885052021592855,0.0010709469206631184,0.001259983517229557,0.001352814957499504,0.0013234709622338414,0.0012855444801971316,0.0013848301023244858,0.0011756730964407325,0.0012145786313340068,0.001295427791774273,0.0010687593603506684,0.001254405127838254,0.0012527854414656758,0.0011588227935135365,0.0012621567584574223,0.0011654370464384556,0.001167547656223178,0.001229761284776032,0.0013691571075469255,0.0008878217777237296,0.0012989374808967113,0.0012539580930024385,0.001084775198251009,0.0012251121224835515,0.0012588512618094683,0.0012449711794033647,0.0012891507940366864,0.0014601738657802343,0.0011829750146716833,0.000835257291328162,0.001293047098442912,0.0008117229444906116,0.001290791667997837,0.0013395464047789574,0.0013111467706039548,0.0011504038702696562,0.0009907667990773916,0.001807799213565886,0.0006861908477731049,0.006456414237618446,0.000658901990391314,0.001144282752647996,0.0016101000364869833,0.0011143876472488046,0.0014017727226018906,0.0013169997837394476,0.0008150840876623988,0.0010836803121492267,0.0018110983073711395,0.0010219934629276395,0.0012430193601176143,0.0013870303519070148,0.0010680260602384806,0.0011149419005960226,0.001210737507790327,0.0012186086969450116,0.0009594012517482042,0.0010937863262370229,0.0011240115854889154,0.0006660617073066533,0.0011908796150237322,0.0008128065383061767,0.0013006741646677256,0.001077110762707889,0.0010547188576310873,0.000848461757414043,0.001194610958918929,0.0008331258432008326,0.001244792714715004,0.0011153850937262177,0.0006379992701113224,0.0006613265140913427,0.0010137202916666865,0.0008491479093208909,0.0010029406985267997,0.0007868645479902625,0.0008588068885728717,0.0012536316644400358,0.001007721060886979,0.0008558849222026765,0.0012000781716778874,0.0008431582245975733,0.0010324018076062202,0.0010161311365664005,0.0009647468104958534,0.0006133806309662759,0.0008823611424304545,0.000979733420535922
252,0.00116632878780365,0.0012342381523922086,0.0022685248404741287,0.0010695529635995626,0.0012582975905388594,0.0013501803623512387,0.0013185853604227304,0.0012834299122914672,0.0013826102949678898,0.0011741016060113907,0.0012124223867431283,0.001293448149226606,0.0010666298912838101,0.0012516805436462164,0.0012490316294133663,0.0011572949588298798,0.0012602489441633224,0.0011628990760073066,0.0011661346070468426,0.0012275599874556065,0.0013669724576175213,0.0008845494594424963,0.0012975932331755757,0.0012521303724497557,0.0010817281436175108,0.0012234295718371868,0.0012552826665341854,0.0012439495185390115,0.001286386395804584,0.0014562916476279497,0.0011803305242210627,0.0008305635419674218,0.0012880952563136816,0.0008069879841059446,0.001287755323573947,0.0013350883964449167,0.0013084313832223415,0.0011491149198263884,0.0009865353349596262,0.001790287671610713,0.000679409597069025,0.006374443881213665,0.0006539305904880166,0.0011410156730562449,0.0015956151764839888,0.0011124121956527233,0.0013957388000562787,0.001311805797740817,0.0008106716559268534,0.0010812488617375493,0.0018001270946115255,0.0010197949595749378,0.0012393563520163298,0.0013851489638909698,0.0010659521212801337,0.0011129106860607862,0.0012081203749403358,0.0012156636221334338,0.0009548419038765132,0.0010891288984566927,0.0011204932816326618,0.0006567605887539685,0.0011827184353023767,0.0008089843904599547,0.0012946847127750516,0.0010729843052104115,0.0010459714103490114,0.0008444998529739678,0.001187177374958992,0.0008284721407108009,0.0012391665950417519,0.001112962607294321,0.0006344496505334973,0.0006544076022692025,0.0010085580870509148,0.0008459413656964898,0.0009973413543775678,0.0007810092647559941,0.0008468687883578241,0.001241082209162414,0.0010025125229731202,0.0008382743690162897,0.0011968201724812388,0.0008384211687371135,0.0010248147882521152,0.001010800595395267,0.000961345387622714,0.000609648646786809,0.0008764630765654147,0.0009764209389686584
253,0.0011652669636532664,0.0012321462854743004,0.0022486532106995583,0.0010681278072297573,0.0012566493824124336,0.0013475781306624413,0.001313891145400703,0.0012813734356313944,0.0013804128393530846,0.0011725606163963675,0.0012102359905838966,0.0012914437102153897,0.0010644381400197744,0.0012490462977439165,0.0012453017989173532,0.0011557667749002576,0.0012583181960508227,0.0011603119783103466,0.0011647144565358758,0.0012253340100869536,0.001364780473522842,0.0008812704472802579,0.0012962518958374858,0.0012502609752118587,0.0010786064667627215,0.0012216424802318215,0.0012516542337834835,0.0012429303023964167,0.0012836158275604248,0.0014525072183459997,0.001177739119157195,0.0008258295711129904,0.0012831364292651415,0.0008021765388548374,0.0012847015168517828,0.0013306380715221167,0.0013057751348242164,0.0011478259693831205,0.0009822545107454062,0.0017732980195432901,0.0006721738027408719,0.006293999031186104,0.0006490509258583188,0.001137794810347259,0.0015812218189239502,0.0011104131117463112,0.0013898198958486319,0.0013066313695162535,0.0008062421111389995,0.0010787786450237036,0.0017892178148031235,0.0010175565257668495,0.0012357155792415142,0.0013832850381731987,0.0010638236999511719,0.0011108990292996168,0.0012056438717991114,0.0012128457892686129,0.0009501953609287739,0.001084372284822166,0.001116959028877318,0.0006481508607976139,0.001175089506432414,0.000805084768217057,0.0012888048077002168,0.0010687437606975436,0.0010373423574492335,0.000840403139591217,0.001180146588012576,0.0008236727444455028,0.001233486458659172,0.0011105277808383107,0.000630812777671963,0.0006473187240771949,0.0010033264989033341,0.0008426536805927753,0.0009916909039020538,0.0007751520024612546,0.0008344707312062383,0.001229188172146678,0.0009972230764105916,0.0008186630439013243,0.0011935383081436157,0.0008339498890563846,0.0010170085588470101,0.0010058905463665724,0.0009578557219356298,0.0006058392464183271,0.0008707473170943558,0.0009730909368954599
