Step,pleasant-sweep-90,splendid-sweep-89,fluent-sweep-88,expert-sweep-87,pleasant-sweep-86,amber-sweep-85,fresh-sweep-84,different-sweep-83,charmed-sweep-82,youthful-sweep-81,quiet-sweep-80,worthy-sweep-79,smart-sweep-78,snowy-sweep-77,flowing-sweep-76,radiant-sweep-75,happy-sweep-74,fast-sweep-73,deft-sweep-72,balmy-sweep-71,twilight-sweep-70,glowing-sweep-69,feasible-sweep-68,deep-sweep-67,grateful-sweep-66,confused-sweep-65,misty-sweep-64,amber-sweep-63,toasty-sweep-62,zany-sweep-61,zany-sweep-60,exalted-sweep-59,solar-sweep-58,copper-sweep-57,morning-sweep-56,cosmic-sweep-55,fallen-sweep-54,clear-sweep-53,brisk-sweep-52,worthy-sweep-51,ancient-sweep-50,wobbly-sweep-49,visionary-sweep-48,stellar-sweep-47,robust-sweep-46,leafy-sweep-45,autumn-sweep-44,smart-sweep-43,lucky-sweep-42,grateful-sweep-41,morning-sweep-40,legendary-sweep-39,deft-sweep-38,earthy-sweep-37,efficient-sweep-36,misty-sweep-35,firm-sweep-34,spring-sweep-33,upbeat-sweep-32,mild-sweep-31,happy-sweep-30,hearty-sweep-29,divine-sweep-28,volcanic-sweep-27,wise-sweep-26,gentle-sweep-25,stellar-sweep-24,electric-sweep-23,dazzling-sweep-22,atomic-sweep-21,prime-sweep-20,floral-sweep-19,balmy-sweep-18,worldly-sweep-17,clear-sweep-16,copper-sweep-15,honest-sweep-14,pretty-sweep-13,major-sweep-12,splendid-sweep-11,fast-sweep-10,cool-sweep-9,fanciful-sweep-8,zany-sweep-7,wandering-sweep-6,helpful-sweep-5,spring-sweep-4,celestial-sweep-3,gentle-sweep-2,splendid-sweep-1
216,0.0013705920428037643,0.000708939041942358,0.07582008838653564,0.0015810283366590738,0.0008921940461732447,0.21629726886749268,0.0011537072714418173,0.0017529859906062484,0.020849909633398056,0.0023812097497284412,0.009817194193601608,0.03335050493478775,0.0013864807551726699,0.008586032316088676,0.0012257267953827977,0.0007580401143059134,0.0007857083110138774,0.00101715128403157,0.0007967459969222546,0.001740249339491129,0.001044162199832499,0.0007427466916851699,0.0008814481552690268,0.0013249947223812342,0.0007664191070944071,0.0025004332419484854,0.0018714985344558954,0.0006959097809158266,0.13343314826488495,0.009586142376065254,0.0006304563139565289,0.017613990232348442,0.004026853945106268,0.0006523060728795826,0.002946629421785474,0.0010727678891271353,0.0009786762529984117,0.0034561874344944954,0.004192518536001444,0.0007918709889054298,0.0006589611293748021,0.0009817276149988174,0.0006552897393703461,0.0007112548919394612,0.0013607763685286045,0.0006639223429374397,0.0009805895388126373,0.0006867560441605747,0.0009583226637914777,0.000700643751770258,0.0011123353615403175,0.0007003701175563037,0.0009239871287718415,0.0007052409928292036,0.0009251652518287301,0.0006991346017457545,0.01910158433020115,0.000635322299785912,0.0006848815828561783,0.0016328508500009775,0.003687990363687277,0.005380481481552124,0.0036163954064249992,0.005484991706907749,0.005874999333173037,0.22013376653194427,0.007510283030569553,0.005323618650436401,0.008543070405721664,0.002911592833697796,0.006160148419439793,0.00575812254101038,0.004052529111504555,0.0019278815016150475,0.004297798965126276,0.0042157648131251335,0.0012066148919984698,0.0066872150637209415,0.005621923133730888,0.00183401838876307,0.0019578381907194853,0.002727240789681673,0.009671344421803951,0.0071953823789954185,0.0007512561278417706,0.0041886670514941216,0.003915170207619667,0.0007558754878118634,0.003286149352788925,0.005556219723075628
217,0.0013652185443788767,0.0007058982737362385,0.07519867271184921,0.0015665527898818254,0.000888976501300931,0.32139351963996887,0.001150881638750434,0.00174045842140913,0.020687522366642952,0.0023602277506142855,0.009662062861025333,0.03329136222600937,0.0013807720970362425,0.008504181168973446,0.0012211839202791452,0.0007608511368744075,0.0007812822004780173,0.0010140552185475826,0.0007944366079755127,0.0017270265379920602,0.0010407427325844765,0.0007394939311780035,0.0008778615738265216,0.0013203039998188615,0.0007638336392119527,0.0024753371253609657,0.0018565371865406632,0.0006931678508408368,0.13234177231788635,0.009472159668803215,0.0006273721228353679,0.017539463937282562,0.003976481035351753,0.0006488835788331926,0.002922788728028536,0.0010668772738426924,0.000976292067207396,0.0034334640949964523,0.004156454000622034,0.0007883101934567094,0.0006553310668095946,0.0009778530802577734,0.0006522424519062042,0.0007074452587403357,0.0013541488442569971,0.0006606290698982775,0.0009781507542356849,0.0006833045044913888,0.0009552899282425642,0.0006976535078138113,0.0011077558156102896,0.0006972194532863796,0.0009203935042023659,0.0007020638440735638,0.0009218853083439171,0.0006952788098715246,0.024628229439258575,0.0006320938700810075,0.0006805293960496783,0.0016253653448075056,0.0036685282830148935,0.00521173095330596,0.003603576682507992,0.005462797358632088,0.005846348591148853,0.24608054757118225,0.007443108130246401,0.00531006371602416,0.008441269397735596,0.002884254790842533,0.006122316233813763,0.005744376219809055,0.004013272933661938,0.001918004360049963,0.0042745633982121944,0.00419624662026763,0.001203683903440833,0.006654571741819382,0.005582780111581087,0.001817862968891859,0.001954174367710948,0.0027149608358740807,0.009601250290870667,0.007172008510679007,0.0007469002739526331,0.00413373950868845,0.003863046644255519,0.0007523419335484505,0.003262393409386277,0.00554399099200964
218,0.0013599476078525186,0.0007028424297459424,0.07449731975793839,0.0015525382477790117,0.0008857122156769037,0.33098703622817993,0.0011480856919661164,0.0017282477347180247,0.020525041967630386,0.0023394161835312843,0.009509947150945663,0.03323346748948097,0.0013751271180808544,0.008423933759331703,0.0012166225351393223,0.0007549603469669819,0.000777195324189961,0.0010109480936080217,0.000792142644058913,0.0017139093251898885,0.001037271460518241,0.0007362704491242766,0.0008742272621020675,0.0013156058266758919,0.00076186383375898,0.002450030529871583,0.0018419327680021524,0.0006903661414980888,0.1295364499092102,0.009357541799545288,0.0006242552772164345,0.017464904114603996,0.003927549347281456,0.0006454770918935537,0.002899101935327053,0.001060926471836865,0.0009738575317896903,0.003411445301026106,0.004120491910725832,0.0007846743683330715,0.0006515213171951473,0.0009738882654346526,0.0006491289823316038,0.0007036355091258883,0.001347516430541873,0.0006573079735971987,0.0009756772196851671,0.0006798100075684488,0.000952192465774715,0.0006945999921299517,0.0011031456524506211,0.0006941739120520651,0.000916765071451664,0.0006988155655562878,0.0009185265516862273,0.0006916598649695516,0.016864731907844543,0.0006288897129707038,0.0006761621334590018,0.0016180314123630524,0.003648752812296152,0.005067721009254456,0.0035907472483813763,0.005440248642116785,0.005817788653075695,0.2856178879737854,0.007376222871243954,0.00529619911685586,0.008347609080374241,0.0028570699505507946,0.006084796041250229,0.005730758421123028,0.003973888233304024,0.0019083075458183885,0.004252297803759575,0.004176564980298281,0.0012007432524114847,0.006622320041060448,0.005543806590139866,0.0018019527196884155,0.0019504879601299763,0.0027028426993638277,0.009530952200293541,0.007148546166718006,0.0007424499490298331,0.00408091489225626,0.003814028576016426,0.000748869904782623,0.0032387934625148773,0.005531772505491972
219,0.0013547806302085519,0.000700275762937963,0.07391747832298279,0.0015390098560601473,0.0008824144024401903,0.31014060974121094,0.00114532932639122,0.001716415397822857,0.020362386479973793,0.0023187841288745403,0.009360642172396183,0.03317662328481674,0.0013695488451048732,0.00834518950432539,0.0012120696483179927,0.0007517517660744488,0.0007731539662927389,0.001007762155495584,0.0007897962350398302,0.0017008980503305793,0.001033772248774767,0.0007329147192649543,0.0008705639629624784,0.0013109141727909446,0.0007589026354253292,0.0024245446547865868,0.0018276708433404565,0.0006874806131236255,0.12915724515914917,0.009242331609129906,0.0006211500149220228,0.017390217632055283,0.003879980416968465,0.0006420128047466278,0.0028755837120115757,0.0010549770668148994,0.0009713646140880883,0.0033900958951562643,0.004084603860974312,0.00078096758807078,0.0006476979469880462,0.000969837186858058,0.0006459273863583803,0.0007000365294516087,0.0013408837839961052,0.0006539710448123515,0.0009731756872497499,0.0006762769189663231,0.0009490328375250101,0.0006915486883372068,0.0010986999841406941,0.0006909557851031423,0.0009130883263424039,0.0032823621295392513,0.0009150978876277804,0.000688083004206419,0.037922412157058716,0.0006256000488065183,0.0006720096571370959,0.0016108406707644463,0.003628628561273217,0.004941768012940884,0.0035779038444161415,0.005417336709797382,0.005789466202259064,0.23191910982131958,0.007309677079319954,0.005282015539705753,0.008261184208095074,0.0028299540281295776,0.006047577131539583,0.005717233754694462,0.003934402484446764,0.001898795017041266,0.0042309947311878204,0.004156691487878561,0.0011977951508015394,0.006590469740331173,0.005504956003278494,0.0017861906671896577,0.001946806674823165,0.0026909231673926115,0.009460452944040298,0.007124987430870533,0.0007380895549431443,0.004030121956020594,0.0037679974921047688,0.0007453602738678455,0.0032153725624084473,0.005519555881619453
220,0.001349710626527667,0.0006972434930503368,0.07340987771749496,0.001525981118902564,0.0008790891151875257,0.2717541754245758,0.0011425352422520518,0.0017048700246959925,0.02019951492547989,0.0022983355447649956,0.009213977493345737,0.03312065824866295,0.0013640428660437465,0.008267856203019619,0.001207528868690133,0.0007498000049963593,0.0007691370556131005,0.0010045133531093597,0.0007874167058616877,0.0016879970207810402,0.0010302066802978516,0.0007297908887267113,0.0008668850641697645,0.0013062169309705496,0.0007563761319033802,0.002398926764726639,0.0018137574661523104,0.0006845425814390182,0.12822534143924713,0.009126580320298672,0.0006179718766361475,0.017315365374088287,0.0038336971774697304,0.0006386381573975086,0.0028522582724690437,0.0010490951826795936,0.0009688226273283362,0.0033693769946694374,0.004048777744174004,0.0007772115641273558,0.0006438088603317738,0.000965704268310219,0.0006427071639336646,0.0006964511121623218,0.0013342497404664755,0.0006506401114165783,0.0009706344571895897,0.0006727683357894421,0.0009457905543968081,0.0006883856258355081,0.001094262464903295,0.0006876173429191113,0.0009093533153645694,0.0023374282754957676,0.000911611074116081,0.0006844793097116053,0.058604367077350616,0.0006222694064490497,0.0006679028156213462,0.001603793352842331,0.003608131315559149,0.0048295678570866585,0.0035650429781526327,0.005394053179770708,0.005761283915489912,0.22224503755569458,0.007243522442877293,0.005267519503831863,0.008181190118193626,0.0028029123786836863,0.006010658107697964,0.0057037873193621635,0.0038948426954448223,0.0018894729437306523,0.03570015728473663,0.004136594943702221,0.0011948366882279515,0.006559021770954132,0.0054661864414811134,0.001770603470504284,0.0019431840628385544,0.002679207595065236,0.009389757178723812,0.007101322058588266,0.0007336754933930933,0.003981285262852907,0.003724530804902315,0.0007417274755425751,0.0031921518966555595,0.005507340654730797
221,0.0013447361998260021,0.0006942164618521929,0.07309851050376892,0.0015134586719796062,0.000875722907949239,0.25388196110725403,0.0011397500056773424,0.0016935745952650905,0.020036377012729645,0.002278096042573452,0.00906981062144041,0.03306540474295616,0.0013585994020104408,0.008191833272576332,0.001203067833557725,0.0007478229235857725,0.000765192206017673,0.0010012844577431679,0.0007849677931517363,0.0016752001829445362,0.0010266518220305443,0.0007268038461916149,0.0008631980163045228,0.0013015305157750845,0.0007539119687862694,0.0023732550907880068,0.0018002921715378761,0.0006818604306317866,0.1251884400844574,0.0090103168040514,0.0006146975792944431,0.01724027842283249,0.0037886290811002254,0.00063527055317536,0.0028291328344494104,0.001043210388161242,0.0009662258671596646,0.0033492534421384335,0.0040130033157765865,0.0007734645041637123,0.0006398343830369413,0.0009614670998416841,0.0006393966032192111,0.0006928039947524667,0.0013276340905576944,0.0006473488756455481,0.0009680786752142012,0.0006692746537737548,0.000942541693802923,0.0006852885708212852,0.0010898429900407791,0.0006843379815109074,0.0009055869304575026,0.00183384632691741,0.0009080400923267007,0.0006808143807575107,0.031148895621299744,0.000618879625108093,0.0006636989419348538,0.0015968786319717765,0.003587225219234824,0.004728223197162151,0.0035521616227924824,0.0053703966550529,0.005733238998800516,0.2149844765663147,0.007177804131060839,0.005252828821539879,0.008106899447739124,0.0027759610675275326,0.00597402174025774,0.005690369289368391,0.003855244955047965,0.0018803493585437536,0.024317510426044464,0.004116235766559839,0.0011918649543076754,0.006527962628751993,0.005427466239780188,0.0017551889177411795,0.001939482637681067,0.0026676543056964874,0.009318903088569641,0.007077540270984173,0.0007293064263649285,0.003934347536414862,0.003683364950120449,0.0007380135357379913,0.0031691407784819603,0.005495123099535704
222,0.0013398525770753622,0.000691405963152647,0.07237476855516434,0.0015014447271823883,0.0008723325445316732,0.24832254648208618,0.0011369246058166027,0.0016825038474053144,0.01987290196120739,0.002258054446429014,0.008928048424422741,0.03301069512963295,0.0013532184530049562,0.008117041550576687,0.0011986899189651012,0.0007457894971594214,0.0007614491623826325,0.0009979787282645702,0.0007825146312825382,0.001662515802308917,0.0010229917243123055,0.0007238710531964898,0.0008594908867962658,0.0012969481758773327,0.0007514195167459548,0.0023475931957364082,0.0017871393356472254,0.0006786294979974627,0.12375758588314056,0.008893548510968685,0.0006114353309385478,0.01716490462422371,0.0037447093054652214,0.0006318744271993637,0.0028062225319445133,0.0010374282719567418,0.0009635768365114927,0.0033296970650553703,0.003977268934249878,0.0007696357206441462,0.0006358902901411057,0.0009571108967065811,0.0006361354608088732,0.0006891778903082013,0.001321351039223373,0.0006440264405682683,0.0009654976893216372,0.0006657466292381287,0.0009392497595399618,0.0006821383140049875,0.0010855121072381735,0.0006809961632825434,0.0009018723503686488,0.0015645003877580166,0.0009044220787473023,0.0006771087064407766,0.04053572565317154,0.000615481345448643,0.0006594909355044365,0.001590086962096393,0.003565932624042034,0.004635856486856937,0.0035392558202147484,0.005346359685063362,0.005705344025045633,0.20776937901973724,0.00711256917566061,0.005237815901637077,0.00803765095770359,0.0027493289671838284,0.005937664303928614,0.005676954053342342,0.0038156453520059586,0.0018714314792305231,0.01822243258357048,0.004095566459000111,0.0011888854205608368,0.006497301626950502,0.005388754419982433,0.0017399846110492945,0.0019357078708708286,0.0026562605053186417,0.009247900918126106,0.007053626701235771,0.0007249336922541261,0.003889236133545637,0.0036442382261157036,0.000734201748855412,0.003146345727145672,0.005482892971485853
223,0.001335057313553989,0.0006886120536364615,0.07166427373886108,0.0014899385860189795,0.0008688876405358315,0.21981506049633026,0.0011342106154188514,0.0016716495156288147,0.01970903016626835,0.002238211687654257,0.008788613602519035,0.03295639529824257,0.0013479009503498673,0.008043399080634117,0.001194261945784092,0.0007437258027493954,0.0007580813253298402,0.0009946157224476337,0.0007802360341884196,0.0016499422490596771,0.0010194096248596907,0.0007211267948150635,0.000855772930663079,0.001292407512664795,0.0007488767150789499,0.0023219771683216095,0.0017742549534887075,0.0006755621870979667,0.1230374425649643,0.008776292204856873,0.0006081623141653836,0.01708918996155262,0.003701874054968357,0.0006284760311245918,0.0027835245709866285,0.001031719148159027,0.0009608701802790165,0.0033106720075011253,0.003941570874303579,0.0007657993119210005,0.0006320226821117103,0.0009528602240607142,0.000632906798273325,0.0006854056846350431,0.0013152646133676171,0.0006406408501788974,0.0009629025007598102,0.0006622688961215317,0.0009359040996059775,0.0006789140170440078,0.0010811587562784553,0.0006777963135391474,0.0008982141735032201,0.0014129846822470427,0.0009007810731418431,0.0006733920890837908,0.035604290664196014,0.0006119936006143689,0.0006552026607096195,0.0015834122896194458,0.0035441522486507893,0.004551136400550604,0.0035263262689113617,0.005321940407156944,0.0056776124984025955,0.227818101644516,0.007047866936773062,0.005222450476139784,0.007972866296768188,0.0027228572871536016,0.0059015811420977116,0.005663515999913216,0.003776070661842823,0.0018627208191901445,0.01489825639873743,0.004074539989233017,0.0011858947109431028,0.006467041559517384,0.0053500281646847725,0.0017249942757189274,0.0019318184349685907,0.002645028056576848,0.009176750667393208,0.00702957296743989,0.0007204433204606175,0.003845894942060113,0.0036069080233573914,0.0007302802405320108,0.0031237653456628323,0.00547064421698451
224,0.0013303563464432955,0.0006857635453343391,0.07151396572589874,0.0014789282577112317,0.0008655486162751913,0.20046266913414001,0.0011313909199088812,0.0016610159073024988,0.019544687122106552,0.0022185719572007656,0.008651482872664928,0.03290235996246338,0.0013426431687548757,0.00797083880752325,0.0011899140663444996,0.000741609139367938,0.0007561348029412329,0.0009911514353007078,0.0007778304279781878,0.001637482549995184,0.0010157928336411715,0.0007179993554018438,0.0008520357077941298,0.0012878688285127282,0.0007463174406439066,0.0022964775562286377,0.0017616384429857135,0.000672509369906038,0.12079121172428131,0.008658543229103088,0.0006048150826245546,0.01701308786869049,0.003660057671368122,0.0006249805446714163,0.0027610408142209053,0.001025948440656066,0.0009581333724781871,0.0032921426463872194,0.0039058986585587263,0.0007619246607646346,0.0006280672387219965,0.000948500819504261,0.000629662477876991,0.0006817212561145425,0.0013092345325276256,0.0006372264469973743,0.0009604185470379889,0.0006588313262909651,0.0009325161227025092,0.0006756538641639054,0.0010767604690045118,0.0006745957070961595,0.0008945107692852616,0.0013126889243721962,0.0008970620110630989,0.0006696354248560965,0.0759057030081749,0.0006084457272663713,0.0006508788210339844,0.0015768492594361305,0.0035218549892306328,0.004473135806620121,0.0035133706405758858,0.005297122988849878,0.005650053732097149,0.20522314310073853,0.006983760744333267,0.005206715781241655,0.007912017405033112,0.00269653694704175,0.005865762941539288,0.005650022532790899,0.003736563492566347,0.0018542236648499966,0.012979509308934212,0.004053087905049324,0.001182887121103704,0.0064371912740170956,0.005311265587806702,0.0017102432902902365,0.001927864272147417,0.0026339974720031023,0.009105470962822437,0.007005362771451473,0.0007158108055591583,0.0038042597007006407,0.003571141278371215,0.0007262337021529675,0.003101394046097994,0.005458374973386526
225,0.0013257353566586971,0.000682849669829011,0.07040434330701828,0.0014684039633721113,0.0008621669257991016,0.3119892477989197,0.0011285252403467894,0.0016506019746884704,0.019379792734980583,0.002199135720729828,0.008516626432538033,0.03284846246242523,0.0013374511618167162,0.007899302057921886,0.0011855622287839651,0.0007394457352347672,0.0007524414104409516,0.0009877060074359179,0.0007750463555566967,0.0016251376364380121,0.0010121058439835906,0.0007151305908337235,0.000848230323754251,0.001283336547203362,0.0007437291787937284,0.002271171659231186,0.001749387476593256,0.0006693974719382823,0.12008602172136307,0.008540290407836437,0.0006014397367835045,0.016936559230089188,0.003619202645495534,0.0006214677123352885,0.0027387768495827913,0.001020196476019919,0.0009553569252602756,0.0032740787137299776,0.003870246233418584,0.0007579501834698021,0.000624063890427351,0.0009440348949283361,0.0006263770628720522,0.0006779702380299568,0.0013032186543568969,0.0006337798549793661,0.0009578895405866206,0.0006553337443619967,0.0009290758171118796,0.0006723370752297342,0.001072431798093021,0.000671320129185915,0.0008907754672691226,0.0012368999887257814,0.0008932810160331428,0.0006657480262219906,0.05019623041152954,0.0006049060029909015,0.0006465180194936693,0.001570387976244092,0.0034990112762898207,0.00440118508413434,0.0035003870725631714,0.005271917674690485,0.005622678902000189,0.19316640496253967,0.006920305546373129,0.005190602969378233,0.007854638621211052,0.002670393092557788,0.005830206908285618,0.005636453162878752,0.0036971617955714464,0.0018459472339600325,0.011809376999735832,0.004031128715723753,0.0011798720806837082,0.0064077493734657764,0.005272440612316132,0.001695747603662312,0.0019238290842622519,0.0026231729425489902,0.009034089744091034,0.006980988662689924,0.0007111164159141481,0.0037643006071448326,0.00353672681376338,0.0007221824489533901,0.0030792206525802612,0.005446079187095165
226,0.0013211925979703665,0.0006799130933359265,0.0698801651597023,0.0014583265874534845,0.0008587783086113632,0.2709961235523224,0.0011256902944296598,0.0016404043417423964,0.019214289262890816,0.0021799099631607533,0.008384114131331444,0.03279458358883858,0.0013323358725756407,0.0078287273645401,0.0011812100419774652,0.0007372802938334644,0.0007498643826693296,0.0009841973660513759,0.0007725368486717343,0.0016129069263115525,0.0010083559900522232,0.0007121762027963996,0.0008444148115813732,0.0012788294116035104,0.0007411694969050586,0.002246195450425148,0.0017374531598761678,0.000666194362565875,0.11982408165931702,0.008421535603702068,0.0005979947745800018,0.016859548166394234,0.0035792530979961157,0.0006178651819936931,0.0027167389634996653,0.0010144360130652785,0.0009525411296635866,0.003256447147578001,0.003834622912108898,0.0007539169164374471,0.0006199705530889332,0.0009394238004460931,0.0006230599828995764,0.0006742595578543842,0.0012972182594239712,0.0006302940309979022,0.0009553207783028483,0.0006518365116789937,0.0009256050689145923,0.0006689652218483388,0.0010681618005037308,0.0006679894286207855,0.0008869714802131057,0.0011755246669054031,0.000889406306669116,0.0006618190673179924,0.03919610008597374,0.0006012980011291802,0.000642063154373318,0.0015640233177691698,0.0034755547530949116,0.004334743600338697,0.003487375797703862,0.005246329586952925,0.00559550104662776,0.18524187803268433,0.0068575479090213776,0.005174103192985058,0.00780032342299819,0.002644453663378954,0.0057949102483689785,0.005622786469757557,0.0036578925792127848,0.0018378684762865305,0.011058595962822437,0.004008568823337555,0.0011768379481509328,0.006378710735589266,0.005233529955148697,0.0016815285198390484,0.0019196756184101105,0.0026125041767954826,0.008962634950876236,0.006956436671316624,0.0007065351819619536,0.003725922666490078,0.003503473475575447,0.0007180797401815653,0.003057235386222601,0.0054337456822395325
227,0.0013167263241484761,0.000676908646710217,0.06976521760225296,0.0014486688887700438,0.0008553427178412676,0.2410028576850891,0.0011228009825572371,0.0016303826123476028,0.01904810592532158,0.002160901902243495,0.008253911510109901,0.032740626484155655,0.0013272995129227638,0.007759053260087967,0.0011768355034291744,0.0007351295789703727,0.0007472732104361057,0.0009806426241993904,0.000769960752222687,0.001600795891135931,0.001004704274237156,0.0007092233281582594,0.0008405710686929524,0.001274391426704824,0.0007396064465865493,0.002221553586423397,0.0017257477156817913,0.0006629202980548143,0.11790038645267487,0.008302307687699795,0.0005945743178017437,0.016782009974122047,0.0035401610657572746,0.0006141922203823924,0.0026949248276650906,0.0010086793918162584,0.0009496762650087476,0.0032392179127782583,0.003799026133492589,0.0007498380728065968,0.0006159747717902064,0.0009347117156721652,0.0006196978501975536,0.0006705112173222005,0.0012912251986563206,0.000626790220849216,0.0009527134243398905,0.0006482877070084214,0.0009220608044415712,0.0006655440665781498,0.0010638607200235128,0.0006646766560152173,0.000883224536664784,0.0011262929765507579,0.0008854680927470326,0.0006578160682693124,0.04588910564780235,0.0005976660177111626,0.0006375463563017547,0.0015577708836644888,0.0034514355938881636,0.0042733363807201385,0.00347433565184474,0.005220327526330948,0.005568529479205608,0.1790889948606491,0.0067955367267131805,0.005157203413546085,0.007748694159090519,0.00261874683201313,0.005759870633482933,0.005608994979411364,0.0036187900695949793,0.0018300018273293972,0.010553693398833275,0.003985302988439798,0.0011737924069166183,0.006350062787532806,0.00519452104344964,0.0016676041996106505,0.0019153817556798458,0.002601985353976488,0.008891090750694275,0.006931694690138102,0.0007022152421995997,0.0036890667397528887,0.003471212927252054,0.0007138893706724048,0.0030354256741702557,0.005421394482254982
228,0.0013123267563059926,0.0006738982629030943,0.06861770898103714,0.0014394127065315843,0.0008518360555171967,0.2031051516532898,0.0011198618449270725,0.001620519906282425,0.01888117752969265,0.0021421299315989017,0.008126016706228256,0.032686490565538406,0.0013223313726484776,0.007690229918807745,0.0011724624782800674,0.0007329279324039817,0.0007446582894772291,0.0009770309552550316,0.0007674708613194525,0.0015888328198343515,0.0010009983088821173,0.0007062104996293783,0.0008366936235688627,0.0012699675280600786,0.000736855436116457,0.0021972935646772385,0.0017142274882644415,0.000659882090985775,0.11565117537975311,0.008182492107152939,0.0005911797634325922,0.016703883185982704,0.0035018727649003267,0.0006103974301367998,0.0026733381673693657,0.0010029042605310678,0.000946756568737328,0.0032223686575889587,0.00376346823759377,0.0007456691819243133,0.0006119196186773479,0.0009299064986407757,0.0006162939826026559,0.0006667452398687601,0.0012852463405579329,0.0006233032327145338,0.0009500657324679196,0.0006446734769269824,0.0009184452355839312,0.0006620626081712544,0.001059575006365776,0.0006613486912101507,0.0008794231107458472,0.0010879827896133065,0.0008814879693090916,0.0006536878645420074,0.062026165425777435,0.0005940143601037562,0.0006331921904347837,0.001551618566736579,0.003426606534048915,0.004216562490910292,0.03301573544740677,0.005193904507905245,0.005541774444282055,0.17424795031547546,0.006734325084835291,0.005139932967722416,0.007699425332248211,0.0025933037977665663,0.005725083872675896,0.005595070775598288,0.0035798950120806694,0.0018223533406853676,0.010198558680713177,0.0039612045511603355,0.001170731382444501,0.006321818567812443,0.005155397579073906,0.001653995830565691,0.001910933991894126,0.002591612981632352,0.00881949532777071,0.006906747352331877,0.0006979559548199177,0.003653674153611064,0.0034398031421005726,0.0007097359630279243,0.0030137780122458935,0.00540899857878685
229,0.0013079968048259616,0.0006711499881930649,0.06863203644752502,0.0014306815573945642,0.0008483285782858729,0.29012584686279297,0.0011168611235916615,0.001610789680853486,0.018713438883423805,0.0021236117463558912,0.00800045020878315,0.03263207897543907,0.001317427260801196,0.00762220611795783,0.0011680664028972387,0.0007306854822672904,0.0007420284673571587,0.0009733646875247359,0.0007649659528397024,0.0015770000172778964,0.0009973052656278014,0.0007031272980384529,0.0008328460389748216,0.0012655551545321941,0.0007339923176914454,0.002173465443775058,0.001702880603261292,0.0006564559298567474,0.11452974379062653,0.008062059059739113,0.0005877218791283667,0.01662513241171837,0.0034643441904336214,0.0006065928027965128,0.0026519806124269962,0.000997098977677524,0.0009437855333089828,0.003205866552889347,0.0037279599346220493,0.0007414350402541459,0.0006078168516978621,0.0009251176961697638,0.0006129196844995022,0.0006629397394135594,0.0012792728375643492,0.0006197603070177138,0.0009473715908825397,0.000641034625004977,0.0009147601667791605,0.0006585096707567573,0.0010553537867963314,0.0006579869659617543,0.0008757086470723152,0.001058541820384562,0.0008775375899858773,0.0006495796842500567,0.0572781078517437,0.0005902833072468638,0.0006288662552833557,0.0015455447137355804,0.003401019610464573,0.004164041019976139,0.019174186512827873,0.005167057272046804,0.005515245720744133,0.1714654266834259,0.006673954427242279,0.005122245289385319,0.0076522184535861015,0.0025681559927761555,0.005690550431609154,0.00558101199567318,0.003541242564097047,0.001814926159568131,0.009937464259564877,0.0039361268281936646,0.0011676521971821785,0.006293982733041048,0.0051161423325538635,0.001640742877498269,0.0019064551452174783,0.002581381006166339,0.008747871965169907,0.00688158581033349,0.0006937518483027816,0.0036196799483150244,0.0034091281704604626,0.0007054760353639722,0.002992282621562481,0.005396548192948103
230,0.00130373309366405,0.0006682678358629346,0.06816373765468597,0.001422304892912507,0.000844860274810344,0.2791665494441986,0.0011159451678395271,0.0016011819243431091,0.018544800579547882,0.0021053492091596127,0.007877248339354992,0.032577309757471085,0.0013126330450177193,0.007554944604635239,0.00116369454190135,0.0007283948361873627,0.0007393297855742276,0.0009696297347545624,0.0007623202400282025,0.001565309357829392,0.000993638182990253,0.0007005766383372247,0.0008290616679005325,0.0012612056452780962,0.0007316869450733066,0.0021501448936760426,0.0016917850589379668,0.0006530906539410353,0.1148056909441948,0.007940971292555332,0.0005842494429089129,0.016545690596103668,0.003427530638873577,0.0006026661139912903,0.0026308498345315456,0.0009912610985338688,0.0009408370242454112,0.003189687617123127,0.003692494472488761,0.0007371225510723889,0.000603630905970931,0.0009202982764691114,0.0006096490542404354,0.0006590837729163468,0.001273314468562603,0.0006161649944260716,0.0009446257608942688,0.0006374289514496922,0.0009110047249123454,0.0006549535901285708,0.001051117666065693,0.0006545979413203895,0.0008719264878891408,0.0010357280261814594,0.0008735553128644824,0.00064554886193946,0.05284958332777023,0.0005865129642188549,0.0006245909025892615,0.0015395430382341146,0.003374738385900855,0.004115420859307051,0.014088673517107964,0.005139770917594433,0.00548895075917244,0.16867665946483612,0.006614475045353174,0.005104123614728451,0.007606808096170425,0.002543336246162653,0.0056562647223472595,0.005566760897636414,0.0035028718411922455,0.0018076957203447819,0.009736922569572926,0.003909905906766653,0.0011645597405731678,0.006266554817557335,0.005076750181615353,0.001627843827009201,0.0019019980682060122,0.0025712826754897833,0.008676240220665932,0.00685619842261076,0.0006895874394103885,0.0035870312713086605,0.0033790981397032738,0.000701084325555712,0.0029709376394748688,0.005384041462093592
