Step,still-sweep-19,rich-sweep-20,misunderstood-sweep-16,zany-sweep-17,celestial-sweep-18,radiant-sweep-15,deep-sweep-14,hearty-sweep-13,still-sweep-12,hearty-sweep-11,comic-sweep-10,ethereal-sweep-9,eager-sweep-8,vague-sweep-7,vital-sweep-6,silvery-sweep-1,lively-sweep-2,kind-sweep-5,zesty-sweep-4,elated-sweep-3
141,0.0016261617420241237,0.0015252454904839396,0.01088451687246561,0.0034100483171641827,0.002426404505968094,0.0002209120721090585,0.00031381897861137986,0.0010052600409835577,0.0017771394923329353,0.006928417831659317,0.0002007437578868121,0.0002888633753173053,0.0008910989854484797,0.001550211338326335,0.0056013003922998905,0.0036948267370462418,0.0009974201675504446,0.00019085309759248048,0.00026522399275563657,0.0007076768670231104
142,0.001508276560343802,0.001407500822097063,0.010728754103183746,0.0032881665974855423,0.0023070501629263163,0.00022028198873158544,0.00031313186627812684,0.0010020574554800987,0.0017696642316877842,0.006887755356729031,0.0002004704438149929,0.00028829072834923863,0.0008872788166627288,0.0015430012717843056,0.005537392105907202,0.0036931955255568027,0.0009797675302252173,0.0001906123652588576,0.0002647407236509025,0.0007018385222181678
143,0.0014035727363079786,0.0013029270339757204,0.010585225187242031,0.0031796179246157408,0.002200948540121317,0.00021965845371596515,0.00031245042919181287,0.0009987924713641405,0.001762024825438857,0.006848827935755253,0.00020018129725940526,0.0002877347287721932,0.0008835027110762894,0.0015356723451986909,0.005472383461892605,0.003690554527565837,0.0009621065109968185,0.0001903766387840733,0.0002642514300532639,0.0006960767786949873
144,0.0013112956658005714,0.0012107708025723696,0.010454145260155201,0.003083727089688182,0.002107389271259308,0.00021904089953750372,0.0003117739106528461,0.0009955634595826268,0.001754499739035964,0.006810793653130531,0.00019991090812254697,0.00028718606336042285,0.0008797593764029443,0.0015281644882634282,0.005405227653682232,0.003688377793878317,0.0009440135327167809,0.00019014987628906965,0.00026391883147880435,0.0006902213208377361
145,0.001230462803505361,0.0011300418991595507,0.010335094295442104,0.00299958698451519,0.002025395631790161,0.00021842900605406612,0.00031110213603824377,0.0009923328179866076,0.0017470791935920715,0.006772547494620085,0.00019964695093221962,0.00028663664124906063,0.0008759736083447933,0.0015207843389362097,0.005337208043783903,0.0036883740685880184,0.0009259891812689602,0.00018992838158737868,0.00026386004174128175,0.0006843546289019287
146,0.0011599375866353512,0.00105960457585752,0.010227433405816555,0.0029260190203785896,0.0019538283813744783,0.00021782229305244982,0.0003104329516645521,0.0009890819201245904,0.0017395431641489267,0.006734945811331272,0.0001993873156607151,0.0002860839304048568,0.0008723814971745014,0.001513544819317758,0.005268464330583811,0.003685210831463337,0.0009162796195596457,0.0001897126785479486,0.00026280267047695816,0.000678418145980686
147,0.0010985381668433547,0.000998282223008573,0.010130452923476696,0.0028618285432457924,0.0018914900720119476,0.0002172203385271132,0.0003097680164501071,0.0009857937693595886,0.0017321109771728516,0.006697460077702999,0.00019913549476768821,0.00028552988078445196,0.0008691331604495645,0.0015063596656545997,0.00519986916333437,0.0036834359634667635,0.0009127233061008155,0.0001894995366455987,0.00026226812042295933,0.0006723213009536266
148,0.0010451116831973195,0.0009449193603359163,0.010043488815426826,0.0028057785239070654,0.0018372037447988987,0.0002166463527828455,0.0003091060498263687,0.0009824370499700308,0.001724808244034648,0.006661294959485531,0.00019888208771590143,0.00028497527819126844,0.0008658728911541402,0.0014991711359471083,0.005128984339535236,0.0036794492043554783,0.0009093076223507524,0.00018929291400127113,0.0002617973950691521,0.0006661672960035503
149,0.0009985625511035323,0.0008984259329736233,0.009964887984097004,0.002756728557869792,0.0017898372607305646,0.00021609074610751122,0.00030844699358567595,0.0009790747426450253,0.0017175708198919892,0.006625681649893522,0.00019863963825628161,0.0002844206755980849,0.0008625686750747263,0.0014919497771188617,0.005056801717728376,0.0036789271980524063,0.0009063534671440721,0.00018908659694716334,0.0002636411227285862,0.000659956072922796
150,0.000957898679189384,0.0008578107226639986,0.009894033893942833,0.002713624620810151,0.0017483746632933617,0.00021554036356974393,0.0003077914589084685,0.0009758428786881268,0.0017103489954024553,0.006590900011360645,0.00019841115863528103,0.00028386793565005064,0.0008592985686846077,0.0014848739374428988,0.0049846600741147995,0.003678729757666588,0.0009036262053996325,0.00018887841724790633,0.00026099689421243966,0.000653845549095422
151,0.0009222326334565878,0.0008221894968301058,0.009828967973589897,0.0026755514554679394,0.0017119161784648895,0.00021499619469977915,0.0003071384271606803,0.0009728214354254305,0.0017032951582223177,0.006557719316333532,0.00019816536223515868,0.0002833186590578407,0.00085612409748137,0.001478028716519475,0.004917531739920378,0.003675607033073902,0.0009003943996503949,0.00018867276958189905,0.000260476692346856,0.00064765231218189
152,0.0008907919400371611,0.0007907909457571805,0.009768621064722538,0.0026417102199047804,0.0016796777490526438,0.000214456144021824,0.0003064859483856708,0.0009697687928564847,0.0016963256057351828,0.006524240598082542,0.0001979326771106571,0.0002827677526511252,0.0008529960177838802,0.001470927963964641,0.004852508660405874,0.003674449399113655,0.0008976216777227819,0.0001884761732071638,0.000259987311437726,0.0006407623877748847
153,0.0008629116928204894,0.0007629531319253147,0.009712143801152706,0.002611420815810561,0.0016510094283148646,0.00021391997870523483,0.00030583466286771,0.000966677675023675,0.0016896884189918637,0.006490182597190142,0.00019770597282331437,0.00028222225955687463,0.0008498178794980049,0.0014641043962910771,0.00478760851547122,0.003670720849186182,0.0008946041343733668,0.0001882791839307174,0.00026044584228657186,0.0006340706604532897
154,0.0008380240760743618,0.000738114002160728,0.009658859111368656,0.0025840867310762405,0.0016253601061180234,0.0002133913803845644,0.00030518416315317154,0.000963646627496928,0.0016830270178616047,0.006455773953348398,0.00019748171325773,0.0002816772321239114,0.0008466384606435895,0.0014573237858712673,0.004722576588392258,0.0036677562166005373,0.0008914466598071158,0.0002576882252469659,0.0002593619283288717,0.0006274451734498143
155,0.000815650331787765,0.0007157900254242122,0.00960830133408308,0.002559222746640444,0.0016022813506424427,0.00021286719129420817,0.0003045353223569691,0.0009605936938896775,0.0016762639861553907,0.0064209382981061935,0.00019730179337784648,0.0002811349113471806,0.0008434620103798807,0.0014505938161164522,0.004658126272261143,0.0036691639106720686,0.0008886466384865344,0.00019520104979164898,0.0002586685586720705,0.0006207606056705117
156,0.0007953873719088733,0.0006955787539482117,0.00956001691520214,0.002536424668505788,0.0015813049394637346,0.0002123459125868976,0.00030388482264243066,0.0009575312724336982,0.0016695602098479867,0.006385557819157839,0.00019705636077560484,0.0002806019620038569,0.000840352033264935,0.0014438655925914645,0.0045940205454826355,0.0036661012563854456,0.0008862418471835554,0.0001890956045826897,0.0002630027593113482,0.000613970507401973
157,0.0007768998621031642,0.0006771444459445775,0.00951408687978983,0.0025154012255370617,0.0015620917547494173,0.00021182774798944592,0.00030323583632707596,0.0009544212953187525,0.001662763999775052,0.006350672338157892,0.0001968301075976342,0.00028007832588627934,0.0008373078890144825,0.0014369884738698602,0.004528827033936977,0.00366665399633348,0.0008830431033857167,0.00018854791414923966,0.00025880883913487196,0.0006071265670470893
158,0.0007599086966365576,0.0006602081703022122,0.00947190448641777,0.002495825756341219,0.001544363796710968,0.00021131764515303075,0.00030258577316999435,0.0009513004333712161,0.0016560216899961233,0.006315354257822037,0.00019661462283693254,0.00027971348026767373,0.0008343099616467953,0.00143000902608037,0.004464561119675636,0.003660217160359025,0.0008808933198451996,0.00018819626711774617,0.0002575948601588607,0.0006000660941936076
159,0.000744183489587158,0.0006445396575145423,0.009431871585547924,0.0024774663615971804,0.0015278869541361928,0.00021082085731904954,0.00030193457496352494,0.0009481246815994382,0.0016495137242600322,0.00627939123660326,0.00019639964739326388,0.0002791436272673309,0.0008312612771987915,0.001423194888047874,0.004398926626890898,0.003656578715890646,0.0008795548346824944,0.0001879153132904321,0.0002570676733739674,0.0005932736094109714
160,0.000729535473510623,0.0006299496162682772,0.009393424727022648,0.0024601167533546686,0.0015124727506190538,0.0002103274455294013,0.0003012831148225814,0.0009449036442674696,0.0016431008698418736,0.006244737654924393,0.00019618474470917135,0.00027859274996444583,0.0008281616028398275,0.001416308805346489,0.004332688171416521,0.0036579936277121305,0.0008771529537625611,0.00018767546862363815,0.0002566591138020158,0.0005860567907802761
161,0.0007158099324442446,0.0006162832141853869,0.009355573914945126,0.002443636767566204,0.0014979559928178787,0.0002098377444781363,0.00030063086887821555,0.00094165641348809,0.0016367114149034023,0.006209718529134989,0.00019598405924625695,0.00027811588370241225,0.0008251288090832531,0.0014095735969021916,0.004268443677574396,0.003654514905065298,0.0008752698195166886,0.0001874621957540512,0.00025626851129345596,0.0005788469570688903
162,0.0007028809050098062,0.0006034139078110456,0.009318002499639988,0.002427903702482581,0.001484221313148737,0.00020935088105034083,0.00029997900128364563,0.0009383701253682375,0.0016307099722325802,0.006174846552312374,0.00019577215425670147,0.0002776362525764853,0.0008220237796194851,0.0014028166187927127,0.004203184507787228,0.00365580921061337,0.0008739045006223023,0.00018726944108493626,0.00025586580159142613,0.0005725568626075983
163,0.0006906430935487151,0.0005912370979785919,0.009281357750296593,0.0024128134828060865,0.001471180934458971,0.00020886730635538697,0.0002993255329784006,0.0009350383188575506,0.0016247369349002838,0.0061397673562169075,0.0001955623010871932,0.0002771485596895218,0.0008189227664843202,0.001396304927766323,0.004137495998293161,0.0036535479594022036,0.0008726835367269814,0.0001870854466687888,0.0002554632956162095,0.0005651182727888227
164,0.0006790122715756297,0.0005796682671643794,0.009245513938367367,0.002398330019786954,0.0014587338082492352,0.0002083917206618935,0.00029867381090298295,0.0009316556970588863,0.0016188916051760316,0.006104213185608387,0.00019535626051947474,0.00027667448739521205,0.0008157930569723248,0.0013901261845603585,0.004071327857673168,0.003648992395028472,0.0008713717106729746,0.00018690417346078902,0.00025505945086479187,0.0005577628617174923
165,0.0006679180078208447,0.0005686376243829727,0.00920991599559784,0.0023846023250371218,0.0014468097360804677,0.00020792406576219946,0.00029802112840116024,0.000928212481085211,0.0016130515141412616,0.006068154703825712,0.00019515020539984107,0.00027619441971182823,0.0008127053733915091,0.0013839600142091513,0.004004929680377245,0.0036472578067332506,0.0008705641375854611,0.00018672517035156488,0.00025464253849349916,0.0005507750902324915
166,0.0006573039572685957,0.0005580883007496595,0.009174480102956295,0.0023714869748800993,0.001435349346138537,0.0002074613148579374,0.00029736768919974566,0.0009247151901945472,0.0016071769641712308,0.006032355595380068,0.00019494222942739725,0.0002757092588581145,0.0008097162935882807,0.0013775528641417623,0.003939466550946236,0.0036466277670115232,0.0008691619150340557,0.00018655401072464883,0.00025422225007787347,0.0005441659595817327
167,0.0006471328670158982,0.0005479730316437781,0.009139521047472954,0.0023589441552758217,0.0014243072364479303,0.00020700221648439765,0.00029671250376850367,0.0009212078293785453,0.001601432217285037,0.00599571643397212,0.00019476146553643048,0.0002752172003965825,0.0008068246534094214,0.0013710921630263329,0.0038749934174120426,0.0036426375154405832,0.0008682798943482339,0.00018638618348632008,0.0002537953550927341,0.0005370085709728301
168,0.0006373869255185127,0.0005382521776482463,0.009105121716856956,0.00234675663523376,0.0014136425452306867,0.00020654781837947667,0.00029607285978272557,0.0009177231695502996,0.00159569107927382,0.005958264693617821,0.00019452761625871062,0.00027473282534629107,0.0008038392988964915,0.001364634488709271,0.0038102639373391867,0.003642198396846652,0.0008670890238136053,0.00018622074276208878,0.00025377661222591996,0.0005299675394780934
169,0.0006280028028413653,0.0005289004184305668,0.009071461856365204,0.0023348757531493902,0.0014033220941200852,0.0002060978440567851,0.00029544654535129666,0.0009142998023889959,0.00159011862706393,0.005919585004448891,0.000194322201423347,0.00027428718749433756,0.0008008370059542358,0.0013581101084128022,0.003744500456377864,0.0036416673101484776,0.0008659310406073928,0.0001860608026618138,0.0002530330093577504,0.0005248453817330301
170,0.0006189526175148785,0.0005198980215936899,0.009038079530000687,0.0023232693783938885,0.001393318409100175,0.0002056532830465585,0.00029481982346624136,0.0009110388928093016,0.0015846001915633678,0.005880217533558607,0.00019411483663134277,0.0002738596813287586,0.0007978905341587961,0.0013516421895474195,0.003677765605971217,0.003637396264821291,0.0008648209040984511,0.00018590281251817942,0.0002537019026931375,0.0005227356450632215
171,0.000610225775744766,0.0005112129729241133,0.009005428291857243,0.002311929827556014,0.001383642083965242,0.00020521332044154406,0.0002941949642263353,0.0009078411385416985,0.0015790527686476707,0.0058393776416778564,0.0001939124776981771,0.00027343607507646084,0.0007949610007926822,0.001345114316791296,0.0036110321525484324,0.003636344103142619,0.0008638937142677605,0.00018574402201920748,0.00025229412131011486,0.0005213526310399175
172,0.0006017877021804452,0.0005028173909522593,0.008972830139100552,0.0023008554708212614,0.0013742735609412193,0.00020477923681028187,0.00029356827144511044,0.0009046968771144748,0.0015733744949102402,0.005797303281724453,0.00019374485418666154,0.00027312873862683773,0.0007919847848825157,0.0013385236961767077,0.0035489301662892103,0.0036367839202284813,0.00086310162441805,0.00018558728334028274,0.00025176905910484493,0.0005203575128689408
173,0.0005936194211244583,0.0004946927656419575,0.008940896019339561,0.0022901040501892567,0.0013651569606736302,0.00020435077021829784,0.00029294827254489064,0.0009015488321892917,0.0015676087932661176,0.0057536279782652855,0.0001935386098921299,0.0002726128150243312,0.0007889640401117504,0.0013318228302523494,0.0034884533379226923,0.003632644657045603,0.0008623286266811192,0.00018542719772085547,0.0002513510989956558,0.000519460067152977
174,0.0005857051583006978,0.0004868237301707268,0.008909059688448906,0.0022795689292252064,0.0013562762178480625,0.0002039283572230488,0.0002923326101154089,0.0008984103915281594,0.0015619242331013083,0.0057080029509961605,0.00019332426018081605,0.0002722037897910923,0.0007859275210648775,0.0013250693446025252,0.00345821026712656,0.0036312632728368044,0.0008616169798187912,0.00018526543863117695,0.0002509346231818199,0.0005184989422559738
175,0.0005780310020782053,0.0004791957908309996,0.008877377957105637,0.0022692247293889523,0.001347617944702506,0.00020351356943137944,0.0002917167730629444,0.0008954314980655909,0.0015562053304165602,0.005659542046487331,0.00019312280346639454,0.00027179199969395995,0.0007828664383850992,0.001318126218393445,0.0034544295631349087,0.0036293119192123413,0.0008607818745076656,0.00018510164227336645,0.000250513810897246,0.0005181446904316545
176,0.0005705845542252064,0.00047179654939100146,0.008845658041536808,0.0022590572480112314,0.0013391698012128472,0.00020310599938966334,0.00029110125615261495,0.0008924843859858811,0.0015506118070334196,0.005608419422060251,0.00019292344222776592,0.0002713712747208774,0.0007799466839060187,0.0013110663276165724,0.0034511112608015537,0.003625923302024603,0.0008599887951277196,0.00018493487732484937,0.0002561699948273599,0.0005167784984223545
177,0.0005633538239635527,0.0004646147135645151,0.00881444476544857,0.0022490599658340216,0.0013309947680681944,0.00020270294044166803,0.0002904869324993342,0.0008894928614608943,0.0015450074570253491,0.00555614335462451,0.00019284871814306825,0.0002709451364353299,0.000777032517362386,0.0013040512567386031,0.0034465203061699867,0.003631960367783904,0.0008593481034040451,0.0001847658131737262,0.00025213503977283835,0.0005158699350431561
178,0.0005563293816521764,0.0004576399805955589,0.008784295059740543,0.0022392193786799908,0.0013230503536760807,0.00020230899099260569,0.0002898754319176078,0.0008864948176778853,0.0015393556095659733,0.005502976011484861,0.00019253985374234617,0.00027051183860749006,0.0007740544388070703,0.0012968829832971096,0.0034460790921002626,0.00362663553096354,0.0008585171890445054,0.00018459284910932183,0.0002494667423889041,0.0005153552046976984
179,0.0005495013319887221,0.0004508631827775389,0.008754102513194084,0.0022295317612588406,0.0013152858009561896,0.0002019219973590225,0.00028927181847393513,0.0008835214539431036,0.0015337143559008837,0.005449536256492138,0.0001923496020026505,0.00027010729536414146,0.0007710183854214847,0.0012895570835098624,0.003440233413130045,0.003623267402872443,0.0008593070670031011,0.00018441729480400681,0.00024899528943933547,0.0005143440212123096
180,0.0005428615841083229,0.00044427564716897905,0.008725428953766823,0.0022199873346835375,0.0013077044859528542,0.00020154844969511032,0.0002886707952711731,0.0008805429679341614,0.0015280399238690734,0.005394676234573126,0.0001921527145896107,0.00026968843303620815,0.0007679798291064799,0.0012819829862564802,0.0034266747534275055,0.003620967036113143,0.0008571944199502468,0.00018434740195516497,0.00024859211407601833,0.0005136453546583652
181,0.0005364022217690945,0.0004378697194624692,0.00869726948440075,0.0022105644457042217,0.0013003030326217413,0.00020117813255637884,0.0002880697720684111,0.0008776128524914384,0.00152220216114074,0.005339206196367741,0.00019198769587092102,0.00026927018188871443,0.0007650660700164735,0.0012741729151457548,0.003420398337766528,0.0036166729405522346,0.0008561728755012155,0.0001845507649704814,0.000248195807216689,0.0005130264908075333
182,0.0005301158525981009,0.0004316377453505993,0.008669089525938034,0.002201264491304755,0.0012930667726323009,0.00020081976254004985,0.0002874720375984907,0.0008746528765186667,0.0015162948984652758,0.005283364560455084,0.00019182894902769476,0.00026884974795393646,0.0007621489348821342,0.0012663038214668632,0.0034161717630922794,0.003616543486714363,0.0008556099492125213,0.0001841004705056548,0.0002477881498634815,0.0005122083821333945
183,0.0005239957245066762,0.0004255730309523642,0.008641254156827927,0.0021920870058238506,0.0012859795242547989,0.00020047575526405126,0.00028687945450656116,0.0008716701995581388,0.0015102734323590994,0.005231879651546478,0.00019160431111231446,0.0002684515784494579,0.0007591672474518418,0.0012585717486217618,0.0034125782549381256,0.003617082955315709,0.0008552740910090506,0.00018377885862719268,0.00024737411877140403,0.0005118785193189979
184,0.0005180356092751026,0.00041966955177485943,0.008613716810941696,0.0021830580662935972,0.0012790323235094547,0.0002001468965318054,0.0002862897817976773,0.0008686704095453024,0.0015044057508930564,0.00517987972125411,0.00019141528173349798,0.0002680106263142079,0.0007561526144854724,0.0012508967192843556,0.003409382188692689,0.0036109306383877993,0.0008540261769667268,0.00018361021648161113,0.0002469499013386667,0.0005106703611090779
185,0.0005122297443449497,0.0004139210795983672,0.008587266318500042,0.0021742102690041065,0.0012722212122753263,0.00019982579397037625,0.00028570194263011217,0.0008656586869619787,0.0014985115267336369,0.005126675125211477,0.00019122519006486982,0.0002675875148270279,0.0007532075978815556,0.0012430651113390923,0.003406024072319269,0.003609243780374527,0.0008532978245057166,0.0001834714348660782,0.00024651671992614865,0.0005097760003991425
186,0.0005065725999884307,0.0004083226667717099,0.008561469614505768,0.002165507059544325,0.001265549915842712,0.00019951241847593337,0.00028512271819636226,0.0008627792121842504,0.0014926102012395859,0.005072553642094135,0.0001910397841129452,0.00026716533466242254,0.0007502894150093198,0.0012351361801847816,0.0034030508249998093,0.003609182545915246,0.0008520317496731877,0.00018332558101974428,0.00024607693194411695,0.0005090825143270195
187,0.0005010603927075863,0.0004028691037092358,0.008535528555512428,0.002157188020646572,0.001259001437574625,0.0001992067991523072,0.0002845453564077616,0.0008600193541496992,0.0014866036362946033,0.005018259398639202,0.00019101263023912907,0.00026674731634557247,0.0007474987651221454,0.0012270944425836205,0.0034010522067546844,0.0036045219749212265,0.0008516337256878614,0.00018308372818864882,0.000246910349233076,0.0005082838470116258
188,0.000495688000228256,0.0003975558211095631,0.008509487845003605,0.002148996340110898,0.0012525635538622737,0.00019890953262802213,0.0002839741646312177,0.0008572800434194505,0.0014805542305111885,0.004965009167790413,0.00019074254669249058,0.00026649030041880906,0.0007446890813298523,0.0012187883257865906,0.003399896901100874,0.0036024637520313263,0.0008511105552315712,0.00018342171097174287,0.00024586112704128027,0.000507558521348983
189,0.000490450591314584,0.00039237766759470105,0.008483316749334335,0.00214091083034873,0.0012462693266570568,0.00019862002227455378,0.00028342072619125247,0.000854527810588479,0.0014743227511644363,0.004912980366498232,0.00019052780407946557,0.0002660179743543267,0.0007419032044708729,0.001210229005664587,0.0033987192437052727,0.0035978227388113737,0.0008509830222465098,0.0001831389672588557,0.00024481359287165105,0.0005068221362307668
190,0.00048534234520047903,0.0003873295499943197,0.008457887917757034,0.002133044181391597,0.0012401037383824587,0.0001983397814910859,0.0002828740398399532,0.0008517885580658913,0.0014679849846288562,0.004859884735196829,0.00019035456352867186,0.0002656036813277751,0.0007391520775854588,0.0012016240507364273,0.003398234024643898,0.0035956271458417177,0.0008493062923662364,0.00018257967894896865,0.00024432357167825103,0.000505866832099855
191,0.00048035907093435526,0.0003824075683951378,0.008433149196207523,0.002125514205545187,0.0012340389657765627,0.00019806670024991035,0.0002823369577527046,0.0008490734035149217,0.0014614959945902228,0.004805985372513533,0.00019018593593500555,0.00026524264831095934,0.000736390589736402,0.001192839234136045,0.003396695014089346,0.003594303736463189,0.0008489227620884776,0.00018247653497382998,0.000243856935412623,0.0005051256739534438
192,0.0004754968103952706,0.00037760744453407824,0.008409162051975727,0.0021180897019803524,0.0012280644150450826,0.00019780118600465357,0.00028180531808175147,0.0008463968988507986,0.0014549643965438008,0.004750856664031744,0.00019001895270776004,0.00026488167350180447,0.0007336088456213474,0.0011838848004117608,0.00339509267359972,0.0035934553015977144,0.0008476183866150677,0.0001822749909479171,0.00024339690571650863,0.0005042727570980787
193,0.00047075096517801285,0.0003729253076016903,0.008385159075260162,0.002110741101205349,0.0012221893994137645,0.00019754181266762316,0.0002812792081385851,0.0008437465876340866,0.0014483951963484287,0.004694292787462473,0.0001898499031085521,0.00026452046586200595,0.0007307982887141407,0.001174803590402007,0.003394455648958683,0.003589689964428544,0.0008462581317871809,0.00018201026250608265,0.0002445349527988583,0.000503499002661556
194,0.00046611783909611404,0.00036835670471191406,0.008361440151929855,0.0021034548990428448,0.0012164131039753556,0.00019728655752260238,0.000280753243714571,0.000841042899992317,0.001441796077415347,0.004636726342141628,0.00018967720097862184,0.0002641580067574978,0.0007279821438714862,0.00116550805978477,0.0033942810259759426,0.003590800566598773,0.0008433332550339401,0.00018217353499494493,0.0002428314764983952,0.0005025723949074745
195,0.0004615972866304219,0.0003638990456238389,0.00833805464208126,0.00209631584584713,0.001210731570608914,0.0001970370503840968,0.00028022710466757417,0.0008383195381611586,0.0014355479506775737,0.004578134045004845,0.00018950109370052814,0.0002638016012497246,0.0007251386996358633,0.0011560168350115418,0.003392765996977687,0.00358817377127707,0.0008418119396083057,0.00018184175132773817,0.00024211526033468544,0.0005018356023356318
196,0.0004571879981085658,0.0003595487796701491,0.00831453874707222,0.0020892960019409657,0.00120514293666929,0.0001967950229300186,0.00027970242081210017,0.0008355770842172205,0.0014294880675151944,0.004519711714237928,0.0001893209555419162,0.00026346981758251786,0.0007222837302833796,0.0011466796277090907,0.0033906635362654924,0.003578523173928261,0.0008403401006944478,0.00018153717974200845,0.00024164642672985792,0.0005008993903174996
197,0.00045288342516869307,0.0003553030255716294,0.008290874771773815,0.0020823837257921696,0.0011996679240837693,0.00019655523647088557,0.00027917788247577846,0.0008328881813213229,0.0014236189890652895,0.0044613187201321125,0.0001891369465738535,0.0002631358220241964,0.0007193682831712067,0.0011379315983504057,0.0033899396657943726,0.0035818633623421192,0.0008389178547076881,0.00018219288904219866,0.00024120074522215873,0.0005001667886972427
198,0.0004486790276132524,0.00035115930950269103,0.008267339318990707,0.002075515454635024,0.0011943232966586947,0.00019631869508884847,0.0002786563418339938,0.0008302024798467755,0.0014177171979099512,0.004403050057590008,0.00018902483861893415,0.0002628133224789053,0.0007164088310673833,0.0011283982312306762,0.0033892313949763775,0.003580974880605936,0.0008375780307687819,0.00018139301391784102,0.0002407514548394829,0.0004991001333110034
199,0.0004445881932042539,0.0003471154486760497,0.00824372936040163,0.0020686835050582886,0.0011890577152371407,0.0001960890949703753,0.0002781471121124923,0.0008275514701381326,0.0014117395039647818,0.004344634246081114,0.00018879366689361632,0.00026248933863826096,0.0007134724291972816,0.0011192855890840292,0.0033883843570947647,0.003573585534468293,0.0008369609713554382,0.0001810757676139474,0.0002403535763733089,0.0004985436098650098
200,0.0004405953222885728,0.00034316512756049633,0.008219911716878414,0.0020618904381990433,0.0011838660575449467,0.0001958648208528757,0.0002776437613647431,0.0008249036036431789,0.0014056660002097487,0.004285982809960842,0.0001886214013211429,0.0002621650928631425,0.0007105066906660795,0.0011103290598839521,0.0033868381287902594,0.003569682827219367,0.0008361751097254455,0.00018088823708239943,0.000240637207753025,0.000497864093631506
201,0.0004367049550637603,0.0003393111692275852,0.008196035400032997,0.0020551274064928293,0.001178749487735331,0.00019564837566576898,0.0002771484723780304,0.0008222715696319938,0.0013997082132846117,0.004226818680763245,0.0001884489320218563,0.00026186241302639246,0.0007075236062519252,0.001101445872336626,0.003385525429621339,0.0035657191183418036,0.0008355003665201366,0.00018071033991873264,0.00023963578860275447,0.0004970469744876027
202,0.00043290393659844995,0.00033555057598277926,0.008171969093382359,0.002048386260867119,0.001173768425360322,0.00019543786766007543,0.0002766521065495908,0.0008196090930141509,0.001393750193528831,0.004168175160884857,0.00018841121345758438,0.0002615209377836436,0.000704459787812084,0.001093106111511588,0.0033848986495286226,0.0035607030149549246,0.0008344795787706971,0.00018053629901260138,0.00023910729214549065,0.0004968158318661153
203,0.00042918702820315957,0.00033187586814165115,0.008147715590894222,0.0020416590850800276,0.0011688993545249104,0.00019522584625519812,0.0002761702926363796,0.000816953310277313,0.0013877160381525755,0.004111488815397024,0.00018816353986039758,0.00026119357789866626,0.0007014154689386487,0.001085032825358212,0.003383020870387554,0.0035576517693698406,0.0008348556002601981,0.0001835610019043088,0.00023854168830439448,0.0004959995858371258
204,0.0004255511739756912,0.000328291003825143,0.008123352192342281,0.002034952864050865,0.0011641709133982658,0.00019501644419506192,0.00027570637757889926,0.0008142473525367677,0.0013821253087371588,0.004054054152220488,0.00018798556993715465,0.00026088315644301474,0.0006983127095736563,0.0010765945771709085,0.0033805810380727053,0.0035586135927587748,0.0008334757294505835,0.0001809303357731551,0.00024563210899941623,0.0004951267619617283
205,0.0004219972179271281,0.00032479455694556236,0.008098962716758251,0.0020282568875700235,0.0011595027754083276,0.00019481568597257137,0.0002752580330707133,0.0008115206146612763,0.0013766116462647915,0.003996516112238169,0.000187826924957335,0.00026055765920318663,0.0006951295654289424,0.0010680191917344928,0.003379588481038809,0.003555949777364731,0.0008326973184011877,0.0001802330807549879,0.0002400545054115355,0.0004945542896166444
206,0.00041852318099699914,0.0003213791933376342,0.008074464276432991,0.0020215671975165606,0.0011548890033736825,0.0001946345146279782,0.000274807884125039,0.000808769604191184,0.0013709553750231862,0.0039388518780469894,0.00018767804431263357,0.0002602181921247393,0.0006919450243003666,0.001059262198396027,0.003379225032404065,0.003551115980371833,0.0008324395748786628,0.00017996205133385956,0.00023771406267769635,0.0004940901999361813
207,0.0004151268512941897,0.0003180427011102438,0.00804970320314169,0.002014855155721307,0.001150497468188405,0.00019442175107542425,0.0002744204830378294,0.0008059925166890025,0.0013652476482093334,0.0038811969570815563,0.00018754275515675545,0.00025989525602199137,0.0006887195631861687,0.0010503726080060005,0.0033778860233724117,0.003546939231455326,0.0008323488873429596,0.0001797889417503029,0.0002370642905589193,0.0004937933408655226
208,0.00041180639527738094,0.0003147833049297333,0.008024894632399082,0.002008147072046995,0.0011462569236755371,0.0001942281669471413,0.0002739952178671956,0.0008032117621041834,0.0013595059281215072,0.003824192564934492,0.00018738885410130024,0.0002596525300759822,0.0006854457315057516,0.0010411429684609175,0.0033766699489206076,0.003544796025380492,0.0008319085463881493,0.00017962223500944674,0.00023662703461013734,0.0004932362353429198
209,0.0004085602122358978,0.00031159952050074935,0.008000334724783897,0.0020014310721307993,0.0011420724913477898,0.0001940349757205695,0.00027362172841094434,0.0008004387491382658,0.0013538546627387404,0.0037696263752877712,0.00018722182721830904,0.0002592926030047238,0.0006822079885751009,0.00103191623929888,0.003375304862856865,0.0035436737816780806,0.0008312798454426229,0.0001794546260498464,0.00023622758453711867,0.0004929034039378166
210,0.00040538623579777777,0.00030848942697048187,0.00797585491091013,0.0019947108812630177,0.0011379353236407042,0.00019384027109481394,0.00027324905386194587,0.0007976478082127869,0.0013483468210324645,0.003716807346791029,0.00018719350919127464,0.000258948071859777,0.0006789016770198941,0.0010225765872746706,0.0033733793534338474,0.0035409480333328247,0.0008307231473736465,0.00017928547458723187,0.00023582673748023808,0.0004923653905279934
