Step,dainty-sweep-20,easy-sweep-19,misunderstood-sweep-17,cerulean-sweep-18,iconic-sweep-16,lively-sweep-15,smooth-sweep-13,good-sweep-14,denim-sweep-12,helpful-sweep-11,still-sweep-10,crimson-sweep-9,blooming-sweep-8,upbeat-sweep-7,ethereal-sweep-4,earthy-sweep-6,proud-sweep-2,eager-sweep-5,splendid-sweep-3,vivid-sweep-1
145,0.11989866942167282,0.11999208480119705,0.12166960537433624,0.12073870748281479,0.12902569770812988,0.0015098750591278076,0.0025275573134422302,0.0016235888469964266,0.0036426824517548084,0.011866421438753605,0.0004591830656863749,0.0005656086723320186,0.001370459794998169,0.002300621010363102,0.00030447434983216226,0.007978345267474651,0.0012807659804821014,0.00021301853121258318,0.0008452009642496705,0.004103458486497402
146,0.11955852806568146,0.11965196579694748,0.12133025377988815,0.12039899080991745,0.12868604063987732,0.0013328311033546925,0.0023400443606078625,0.0014454086776822805,0.0034430972300469875,0.011595860123634338,0.0004552962491288781,0.0005616817506961524,0.001364859752357006,0.0022918269969522953,0.0003032696549780667,0.007914413698017597,0.0012635622406378388,0.00021259248023852706,0.0008371961885131896,0.004099885001778603
147,0.11921104043722153,0.11930454522371292,0.12098363786935806,0.12005198001861572,0.12833912670612335,0.0011835300829261541,0.002180196112021804,0.001294989138841629,0.0032706945203244686,0.01133966725319624,0.0004515295149758458,0.0005578681593760848,0.001359346671961248,0.002283001784235239,0.0003020443837158382,0.007851696573197842,0.001245500985532999,0.00021215819288045168,0.0008290242403745651,0.004094745498150587
148,0.1188560351729393,0.11894958466291428,0.12062948197126389,0.11969740688800812,0.1279846876859665,0.0010594816412776709,0.0020462344400584698,0.0011699118185788393,0.0031243939884006977,0.011100777424871922,0.00044787913793697953,0.0005541659193113446,0.0013540301006287336,0.002274117898195982,0.00030090069049037993,0.007791399955749512,0.0012262759264558554,0.0002117152325809002,0.0008205401245504618,0.004090113565325737
149,0.11849316954612732,0.11858677864074707,0.12026754021644592,0.11933502554893494,0.12762245535850525,0.0009574454161338508,0.0019354429095983505,0.0010669855400919914,0.0030020838603377342,0.010878479108214378,0.00044434337178245187,0.0005505746230483055,0.001348841586150229,0.002265210496261716,0.000299854320473969,0.007730260491371155,0.0012052585370838642,0.0002112634392688051,0.000812469981610775,0.004086416680365801
150,0.1181221678853035,0.11821583658456802,0.11989748477935791,0.11896452307701111,0.12725214660167694,0.0008738464675843716,0.0018445577006787062,0.000982669647783041,0.002900999505072832,0.010673809796571732,0.0004409202956594527,0.0005470931064337492,0.0013437201268970966,0.002256250474601984,0.00029879677458666265,0.007667973171919584,0.001182260108180344,0.00022359257854986936,0.0008042167173698545,0.004083103034645319
151,0.11774268746376038,0.11783640831708908,0.11951902508735657,0.11858557909727097,0.1268734633922577,0.000805162126198411,0.0017701517790555954,0.0009134409483522177,0.0028180009685456753,0.010487206280231476,0.00043760787229985,0.000543717760592699,0.0013386565260589123,0.002247236669063568,0.00029771789559163153,0.007605004124343395,0.0011554148513823748,0.00021083845058456063,0.0007956336485221982,0.004077863413840532
152,0.1173543930053711,0.11744816601276398,0.11913172900676727,0.11819780617952347,0.12648603320121765,0.0007482398650608957,0.0017089613247662783,0.0008561309077776968,0.0027498663403093815,0.01031854934990406,0.00043440397712402046,0.0005404464900493622,0.0013336599804461002,0.0022381662856787443,0.0002966235624626279,0.007540789432823658,0.0011216946877539158,0.00020985037554055452,0.0007872130954638124,0.004074297845363617
153,0.11695683002471924,0.11705068498849869,0.11873522400856018,0.11780081689357758,0.12608949840068817,0.0007004461949691176,0.0016581311356276274,0.000808082171715796,0.0026936191134154797,0.01016849372535944,0.0004313084064051509,0.0005372768500819802,0.0013287841575220227,0.0022290486376732588,0.00029728582012467086,0.00747614586725831,0.0010863953502848744,0.0002093726652674377,0.0007791963871568441,0.004070674069225788
154,0.11654958128929138,0.1166435033082962,0.11832910031080246,0.11739414185285568,0.12568335235118866,0.0006596750463359058,0.0016153126489371061,0.0007671586936339736,0.0026468252763152122,0.010034988634288311,0.0004283144953660667,0.0005342061049304903,0.0013239835388958454,0.0022198534570634365,0.0002947169414255768,0.007411240600049496,0.0010583623079583049,0.00020895569468848407,0.0007711451617069542,0.004065349232405424
155,0.11613216251134872,0.11622615903615952,0.11791288107633591,0.11697734147310257,0.1252671629190445,0.000624334265012294,0.0015786720905452967,0.0007317403797060251,0.0026072426699101925,0.009918514639139175,0.00042541942093521357,0.0005312316352501512,0.0013192342594265938,0.002210599137470126,0.0002932124480139464,0.007344862446188927,0.0010294172680005431,0.0002085370506392792,0.0007629561587236822,0.0040620774962008
156,0.1157040148973465,0.11579810082912445,0.11748597025871277,0.11654983460903168,0.12484035640954971,0.0005932466010563076,0.0015468786004930735,0.0007006259402260184,0.002573151607066393,0.009815356694161892,0.00042262012721039355,0.0005283506470732391,0.0013146231649443507,0.002201272640377283,0.00029225373873487115,0.007277254015207291,0.0010043500224128366,0.00020814317394979298,0.0007560744415968657,0.004058787599205971
157,0.11526452749967575,0.11535868048667908,0.11704777181148529,0.11611104011535645,0.12440232932567596,0.0005655608256347477,0.001518813194707036,0.0006729448796249926,0.002543280366808176,0.009723741561174393,0.0004199134127702564,0.000525559822563082,0.001310240593738854,0.0021918672136962414,0.0002914505312219262,0.0072081852704286575,0.000986838829703629,0.00020774692529812455,0.0007497592596337199,0.004055427853018045
158,0.11481301486492157,0.11490722745656967,0.11659755557775497,0.1156601831316948,0.12395241111516953,0.0005406595300883055,0.0014937144005671144,0.0006480786250904202,0.0025166813284158707,0.009641851298511028,0.0004172957269474864,0.0005228555528447032,0.0013059021439403296,0.0021824203431606293,0.00029070620075799525,0.007140102330595255,0.0009774576174095273,0.000207351433346048,0.0007433439022861421,0.004051641561090946
159,0.11434860527515411,0.11444292217493057,0.11613456159830093,0.11519651859998703,0.12348975241184235,0.0005180814769119024,0.001471029594540596,0.0006255415501073003,0.0024926667101681232,0.00956927239894867,0.0004147634608671069,0.0005202343454584479,0.0013016058364883065,0.0021730067674070597,0.0002899523824453354,0.007072159554809332,0.0009689821745269,0.00020695051352959126,0.000736878952011466,0.004047130234539509
160,0.11387050896883011,0.11396490037441254,0.11565791815519333,0.11471915990114212,0.12301351875066757,0.0004974848707206547,0.0014503523707389832,0.0006049888324923813,0.0024707186967134476,0.00950537994503975,0.0004123130056541413,0.0005176927661523223,0.0012973494594916701,0.0021635075099766254,0.0002891766489483416,0.007002968341112137,0.0009612860158085823,0.00020658073481172323,0.0007308005006052554,0.004043079912662506
161,0.11337770521640778,0.11347219347953796,0.11516664922237396,0.11422715336084366,0.12252289056777954,0.00047860961058177054,0.0014313948340713978,0.0005861548124812543,0.0024504628963768482,0.00944656040519476,0.0004099410434719175,0.0005152293015271425,0.0012932574609294534,0.0021543398033827543,0.0002884294663090259,0.0069397008046507835,0.0009535553981550038,0.00020621517614927143,0.0007247946923598647,0.004039522726088762
162,0.11286913603544235,0.11296369135379791,0.1146596223115921,0.11371937394142151,0.1220168024301529,0.0004612491757143289,0.0014139143750071526,0.0005688312230631709,0.0024316192138940096,0.00939134880900383,0.00040764379082247615,0.0005128376069478691,0.0012892449740320444,0.0021460051648318768,0.000287686416413635,0.006877037230879068,0.0009463276946917176,0.0002058493992080912,0.0007187863811850548,0.004035617224872112
163,0.11234353482723236,0.11243820190429688,0.11413567513227463,0.11319460719823837,0.12149390578269958,0.000445235229562968,0.0013977179769426584,0.0005528483889065683,0.002413975540548563,0.009338696487247944,0.0004054160963278264,0.0005105134914629161,0.0012852525105699897,0.002137616742402315,0.0002869189193006605,0.006814481224864721,0.0009391260682605207,0.00020547810709103942,0.0007126954151317477,0.0040328348986804485
164,0.11179962754249573,0.11189441382884979,0.11359352618455887,0.11265159398317337,0.12095297873020172,0.0004304267931729555,0.0013826561626046896,0.0005380638176575303,0.0023973651695996523,0.009287704713642597,0.00040325408917851746,0.0005082528805360198,0.0012812784407287836,0.0021291268058121204,0.0002861272660084069,0.006759975105524063,0.000931752729229629,0.00020510496688075364,0.0007065064273774624,0.004027565475553274
165,0.11123602092266083,0.11133090406656265,0.11303170025348663,0.11208891123533249,0.12039260566234589,0.0004167021834291518,0.0013686047168448567,0.0005243560881353915,0.002381655853241682,0.00923769362270832,0.0004011533164884895,0.0005060514668002725,0.0012773204362019897,0.002120567951351404,0.00028533110162243247,0.006716288626194,0.0009284530533477664,0.00020472753385547549,0.00070009077899158,0.004026144277304411
166,0.11065114289522171,0.1107461228966713,0.11244869977235794,0.11150499433279037,0.11981131881475449,0.0004039564519189298,0.0013554578181356192,0.0005116208922117949,0.0023667379282414913,0.00918814167380333,0.0003991096164099872,0.0005039052339270711,0.0012733722105622292,0.0021121418103575706,0.00028450629906728864,0.0066719744354486465,0.0009274969343096018,0.00020435824990272522,0.0006934229750186205,0.004022429697215557
167,0.11004341393709183,0.11013849824666977,0.11184298247098923,0.11089828610420227,0.11920758336782455,0.0003920969320461154,0.00134312454611063,0.000499765679705888,0.0023525215219706297,0.009138531982898712,0.0003971188561990857,0.0005018096417188644,0.0012694336473941803,0.0021036213729530573,0.0002836619969457388,0.0066270772367715836,0.0009265939588658512,0.00020398803462740034,0.0006865321774967015,0.004017247818410397
168,0.10941115021705627,0.10950636118650436,0.1112128347158432,0.11026711016893387,0.11857973039150238,0.0003810431808233261,0.0013315270189195871,0.0004887089016847312,0.0023389291018247604,0.00908924825489521,0.000395178358303383,0.0004997624200768769,0.0012654891470447183,0.0020949747413396835,0.0002827863791026175,0.006581140216439962,0.0009255357435904443,0.00020361720817163587,0.0006794378277845681,0.004012852441519499
169,0.10875260829925537,0.10884794592857361,0.11055655032396317,0.1096097081899643,0.11792615801095963,0.0003707208961714059,0.0013205951545387506,0.00047837875899858773,0.002325893845409155,0.009040769189596176,0.00039328186539933085,0.0004977593198418617,0.0012615466257557273,0.0020861707162111998,0.00028191006276756525,0.006534414365887642,0.0009248540154658258,0.00020323881471995264,0.0006719649536535144,0.004009018186479807
170,0.10806604474782944,0.10816151648759842,0.10987237095832825,0.10892435163259506,0.11724517494440079,0.0003610655548982322,0.0013102686498314142,0.0004687111941166222,0.002313358709216118,0.008991687558591366,0.00039142483728937805,0.0004957936471328139,0.0012575997970998287,0.002077639102935791,0.0002810089790727943,0.0064870514906942844,0.0009239116916432977,0.0002028553863056004,0.0006642444059252739,0.004006562754511833
171,0.10734958946704865,0.10744521766901016,0.10915851593017578,0.10820923000574112,0.11653506755828857,0.0003520197933539748,0.0013004932552576065,0.0004596487560775131,0.0023012717720121145,0.008941887877881527,0.0003896030248142779,0.0004938609199598432,0.001253634924069047,0.0020693205296993256,0.0002800734364427626,0.006439099088311195,0.0009231850854121149,0.0002024673012783751,0.000655973912216723,0.004001526162028313
172,0.10660148411989212,0.10669727623462677,0.10841333121061325,0.10746259242296219,0.11579525470733643,0.0003435328253544867,0.0012912214733660221,0.00045114048407413065,0.0022895887959748507,0.008891519159078598,0.00038781206239946187,0.0004919570637866855,0.0012496599229052663,0.002060900442302227,0.0002791129518300295,0.006390098948031664,0.0009221534710377455,0.0002020735410042107,0.0006474436377175152,0.004000767134130001
173,0.10581987351179123,0.1059158444404602,0.10763505101203918,0.1066826656460762,0.11502324044704437,0.00033555907430127263,0.0012824108125641942,0.00044314138358458877,0.0022783582098782063,0.008840402588248253,0.00038604778819717467,0.0004900777712464333,0.0012456609401851892,0.0020523592829704285,0.0002781373041216284,0.006340528838336468,0.0009211736032739282,0.00020167208276689053,0.0006382660358212888,0.003994673024863005
174,0.10500287264585495,0.10509905219078064,0.10682165622711182,0.10586749762296677,0.11421707272529602,0.00032805855153128505,0.0012740237871184945,0.0004356116696726531,0.0022680244874209166,0.008788255974650383,0.0003843060112558305,0.0004882190260104835,0.0012416495010256767,0.002043678890913725,0.0002771619474515319,0.0062894513830542564,0.0009204319212585688,0.00020126410527154803,0.0006283564725890756,0.003990070428699255
175,0.10414864867925644,0.10424505919218063,0.10597144812345505,0.10501527786254883,0.11337506026029587,0.00032099540112540126,0.0012660271022468805,0.0004285163013264537,0.002258025109767914,0.008735126815736294,0.0003825823951046914,0.00048637675354257226,0.0012376081431284547,0.002034813165664673,0.0002761413052212447,0.006238041911274195,0.0009195861057378352,0.00020085932919755578,0.0006175009184516966,0.003991658799350262
176,0.1032552421092987,0.10335191339254379,0.10508254170417786,0.10412411391735077,0.11249622702598572,0.000314338190946728,0.0012583915377035737,0.00042182335164397955,0.002248295582830906,0.008680918253958225,0.0003808731271419674,0.00048454682109877467,0.0012335280189290643,0.0020257660653442144,0.0002752983709797263,0.00618662079796195,0.0009186231181956828,0.00020049410522915423,0.0006054018740542233,0.003985621500760317
177,0.10232070088386536,0.10241764783859253,0.10415298491716385,0.10319202393293381,0.11157829314470291,0.00030805921414867043,0.0012510907836258411,0.00041550572495907545,0.002238799352198839,0.008625500835478306,0.00037917395820841193,0.00048277777386829257,0.0012294126208871603,0.002016573678702116,0.0002744257217273116,0.006136372219771147,0.0009180133347399533,0.00020011798187624663,0.0005916725494898856,0.003981218673288822
178,0.10134297609329224,0.10144021362066269,0.10318081825971603,0.10221705585718155,0.11061939597129822,0.00030213341233320534,0.0012441221624612808,0.0004095389158464968,0.002229512669146061,0.008568989112973213,0.0003774809592869133,0.0004810355312656611,0.001225242973305285,0.002007183153182268,0.00027355970814824104,0.006086177658289671,0.0009169989498332143,0.00019974663155153394,0.0005764607922174037,0.003976467531174421
179,0.10031991451978683,0.10041751712560654,0.10216409713029861,0.10119713097810745,0.10961808264255524,0.0002965389285236597,0.0012376343365758657,0.0004039009800180793,0.0022204143460839987,0.008511211723089218,0.0003757901140488684,0.0004792973049916327,0.0012211513239890337,0.0019975905306637287,0.0002727080718614161,0.006035016383975744,0.0009162873029708862,0.00019941487698815763,0.0005595493712462485,0.003972594626247883
180,0.09924931079149246,0.09934728592634201,0.1011006236076355,0.10013003647327423,0.10857366025447845,0.0002912565250881016,0.0012314214836806059,0.00039857288356870413,0.0022114852908998728,0.008453037589788437,0.00037409766810014844,0.0004775584675371647,0.0012170658446848392,0.001987827941775322,0.00027234444860368967,0.0059827533550560474,0.0009153167484328151,0.00019920668273698539,0.0005469806492328644,0.003969932906329632
181,0.09812871366739273,0.09822715073823929,0.09998825192451477,0.09901347756385803,0.10748319327831268,0.00028626862331293523,0.0012254578759893775,0.0003935371642000973,0.002202708041295409,0.008402787148952484,0.0003723996051121503,0.00047581468243151903,0.001212910283356905,0.0019778867717832327,0.0002712403074838221,0.0059290602803230286,0.0009147370001301169,0.00019866200454998761,0.0005412566824816167,0.003965938463807106
182,0.09695552289485931,0.09705447405576706,0.09882436692714691,0.09784485399723053,0.10634473711252213,0.00028156046755611897,0.0012197268661111593,0.00038877897895872593,0.002194067230448127,0.008351609110832214,0.00037069222889840603,0.0004740619915537536,0.0012086896458640695,0.0019677665550261736,0.0002704121870920062,0.005874082446098328,0.000913772382773459,0.0001983538968488574,0.0005365947145037353,0.003963162656873465
183,0.0957268476486206,0.09582638740539551,0.09760628640651703,0.09662136435508728,0.10515616834163666,0.00027711776783689857,0.0012142142513766885,0.0003843048179987818,0.0021856031380593777,0.008299468085169792,0.0003689716395456344,0.00047229666961357,0.001204399042762816,0.0019575192127376795,0.00026968843303620815,0.00581789668649435,0.0009129250538535416,0.00019804190378636122,0.0005325816455297172,0.00395809905603528
184,0.09443946927785873,0.09453968703746796,0.09633105993270874,0.09533995389938354,0.10391536355018616,0.0002729474799707532,0.001208907226100564,0.0003801087150350213,0.0021772945765405893,0.008246134035289288,0.00036723428638651967,0.000470514758490026,0.0012001084396615624,0.0019476583693176508,0.00026897911448031664,0.005760305095463991,0.0009124509524554014,0.00019772222731262445,0.0005290858098305762,0.003954032436013222
185,0.0930897444486618,0.09319072961807251,0.09499537944793701,0.09399710595607758,0.10261991620063782,0.0002690230612643063,0.001203793566673994,0.0003761502739507705,0.0021690779831260443,0.008191731758415699,0.0003654765023384243,0.00046871270751580596,0.0011960042174905539,0.001938028959557414,0.0002682645572349429,0.005701498128473759,0.000911533075850457,0.00019975713803432882,0.0005255610449239612,0.003949072677642107
186,0.09167350828647614,0.09177539497613907,0.09359540045261383,0.09258881211280823,0.10126705467700958,0.000265328650129959,0.001198862330056727,0.0003724192501977086,0.0021610883995890617,0.008136646822094917,0.0003636946785263717,0.000466886383946985,0.0011918377131223679,0.001928245648741722,0.0002675180439837277,0.005640849471092224,0.0009107375517487526,0.00019700183474924415,0.0005223038606345654,0.003947264049202204
187,0.09018591046333313,0.09028884768486023,0.09212673455476761,0.09111044555902481,0.09985382854938507,0.0002618545258883387,0.001194103853777051,0.00036890569026581943,0.002153242938220501,0.008085431531071663,0.00036188511876389384,0.0004650324990507215,0.001187699381262064,0.0019183601252734661,0.0002667610242497176,0.0056098997592926025,0.0009101276518777013,0.0001967939897440374,0.0005188924842514098,0.003943794406950474
188,0.08862128108739853,0.08872542530298233,0.09058419615030289,0.08955659717321396,0.09837675094604492,0.00025859178276732564,0.0011895085917785764,0.000365600164514035,0.002145475475117564,0.008033670485019684,0.00036004456342197955,0.00046314741484820843,0.001183588639833033,0.0019088044064119458,0.00026599428383633494,0.005586412735283375,0.0009095158893615007,0.0001965491974260658,0.0005163413006812334,0.0039392807520926
189,0.08697282522916794,0.08707841485738754,0.08896216750144958,0.08792102336883545,0.09683176875114441,0.0002555313694756478,0.0011850680457428098,0.00036249414552003145,0.002137762028723955,0.007980834692716599,0.0003581692581064999,0.00046122740604914725,0.0011794111924245954,0.0018990547396242619,0.00026521063409745693,0.005563098005950451,0.00090881681535393,0.00019632390467450023,0.0005157160921953619,0.0039370120503008366
190,0.08523248881101608,0.08533979207277298,0.08725298196077347,0.08619583398103714,0.09521540254354477,0.0002526650205254555,0.0011807740665972233,0.00035957968793809414,0.002130097011104226,0.007926732301712036,0.0003562557976692915,0.0004592694458551705,0.0011751578422263265,0.0018890968058258295,0.0002644000924192369,0.005539167206734419,0.0009083056938834488,0.00019609446462709457,0.000515209452714771,0.003932031337171793
191,0.08339063078165054,0.08349990844726562,0.08544787764549255,0.08437179028987885,0.0935230553150177,0.00024998467415571213,0.0011766181560233235,0.00035684852628037333,0.002122767735272646,0.0078725665807724,0.00035430092248134315,0.0004572696634568274,0.0011708108941093087,0.0018789300229400396,0.0002635720884427428,0.005514581222087145,0.000907537410967052,0.0001958576322067529,0.0005148127675056458,0.003927171695977449
192,0.08143563568592072,0.08154726028442383,0.0835363119840622,0.08243782073259354,0.09174606949090958,0.000247482443228364,0.00117259263060987,0.0003542932099662721,0.002116055227816105,0.007817107252776623,0.00035230128560215235,0.0004552248865365982,0.0011663484619930387,0.0018685921095311642,0.0002627278445288539,0.005492027383297682,0.0009067507926374674,0.0001956151972990483,0.0005143005400896072,0.003924447577446699
193,0.0793536826968193,0.07946808636188507,0.08150570094585419,0.08038066327571869,0.08987606316804886,0.00024515052791684866,0.001168690389022231,0.0003519055899232626,0.0021093811374157667,0.007760522421449423,0.00035026881960220635,0.00045313601731322706,0.0011618149001151323,0.0018580369651317596,0.000261858367593959,0.00547256413847208,0.0009061085293069482,0.0001953710161615163,0.0005138915148563683,0.0039207241497933865
194,0.07712828367948532,0.07724592834711075,0.07934089750051498,0.07818447798490524,0.08790501207113266,0.0002429814776405692,0.001164936227723956,0.00034967821557074785,0.002102790866047144,0.0077028595842421055,0.0003482104220893234,0.0004510091384872794,0.001157421967945993,0.0018477579578757286,0.00026105440338142216,0.005453774239867926,0.0009053690591827035,0.0001951209851540625,0.000513420207425952,0.003918558359146118
195,0.07473991811275482,0.07486139982938766,0.07702402770519257,0.07583054155111313,0.08581922948360443,0.00024096746346913278,0.0011613707756623626,0.00034760357812047005,0.0020963670685887337,0.0076453485526144505,0.00034610205329954624,0.0004488289123401046,0.001153031480498612,0.0018385457806289196,0.00026024080580100417,0.005436395760625601,0.0009048811625689268,0.00019486257224343717,0.0005130631034262478,0.003913309890776873
196,0.07216588407754898,0.07229185104370117,0.07453414052724838,0.073296919465065,0.08360467851161957,0.0002391010639257729,0.0011579126585274935,0.00034567443071864545,0.0020899539813399315,0.007587035186588764,0.00034393888199701905,0.0004465910024009645,0.0011485356371849775,0.0018291983287781477,0.00025941355852410197,0.00542233744636178,0.0009039151482284069,0.0001945998810697347,0.0005127123440615833,0.0039077745750546455
197,0.06938045471906662,0.06951165199279785,0.0718473270535469,0.07055877894163132,0.0812448188662529,0.00023737461015116423,0.0011545468587428331,0.00034388311905786395,0.0020835520699620247,0.007527859415858984,0.00034171814331784844,0.0004443293437361717,0.0011439367663115263,0.001820085453800857,0.0002585573820397258,0.005408488214015961,0.0009032765519805253,0.00019432904082350433,0.0005122405709698796,0.0039058621041476727
198,0.06635627895593643,0.06649354100227356,0.06893754750490189,0.06758936494588852,0.07872076332569122,0.00023578046238981187,0.0011512667406350374,0.00034222204703837633,0.0020771524868905544,0.007468511816114187,0.0003394369559828192,0.00044201372656971216,0.0011392112355679274,0.001810876652598381,0.00025768313207663596,0.005394375417381525,0.0009027407504618168,0.00019404917838983238,0.000511909369379282,0.0039007042068988085
199,0.06306778639554977,0.06321194022893906,0.06577923148870468,0.064363032579422,0.07601168751716614,0.00023431112640537322,0.0011480648536235094,0.0003406837349757552,0.0020707454532384872,0.00740955350920558,0.0003370924387127161,0.0004396336153149605,0.0011343690566718578,0.001801471458747983,0.00025678679230622947,0.005379377864301205,0.0009020675206556916,0.0001937616034410894,0.0005113707738928497,0.003899719100445509
200,0.0594993457198143,0.05965094640851021,0.06235332041978836,0.06086226552724838,0.07309676706790924,0.0002329589769942686,0.0011449335142970085,0.0003392611106391996,0.00206436263397336,0.007352044805884361,0.0003346818848513067,0.00043718708911910653,0.001129399286583066,0.0017922866391018033,0.0002558764535933733,0.005366901867091656,0.0009015055256895721,0.00019346768385730684,0.0005110580241307616,0.00389291369356215
201,0.05566056817770004,0.05581960454583168,0.05865936353802681,0.05709155276417732,0.06996189057826996,0.00023171684006229043,0.0011418666690587997,0.00033794649061746895,0.002057942794635892,0.007294982671737671,0.00033220305340364575,0.0004346705973148346,0.001124306465499103,0.001783147337846458,0.00025493878638371825,0.005355021916329861,0.0009006754262372851,0.0001931667502503842,0.0005106636672280729,0.003890116699039936
202,0.05161511152982712,0.05178022012114525,0.054738275706768036,0.05310302972793579,0.06660015881061554,0.00023057733778841794,0.0011388564016669989,0.0003367328317835927,0.002051498042419553,0.007236797828227282,0.00032965349964797497,0.0004320811713114381,0.0011190625373274088,0.0017738243332132697,0.0002539719280321151,0.005343037191778421,0.0009004047606140375,0.00019285459711682051,0.0005103134317323565,0.003886264516040683
203,0.047528523951768875,0.04769568890333176,0.050709068775177,0.049038928002119064,0.06303112208843231,0.00022953320876695216,0.0011358961928635836,0.0003356131783220917,0.002045077970251441,0.007177385967224836,0.0003270310699008405,0.0004294179962016642,0.0011136855464428663,0.001764280372299254,0.00025299048866145313,0.005330460611730814,0.0008993889787234366,0.00019253759819548577,0.0005097842076793313,0.0038813897408545017
204,0.04372527450323105,0.043886423110961914,0.04682248830795288,0.045187678188085556,0.05933425948023796,0.00022857790463604033,0.0011329774279147387,0.00033458054531365633,0.002038713777437806,0.007116897031664848,0.0003243339597247541,0.00042667705565690994,0.001108190743252635,0.0017546160379424691,0.00025198201183229685,0.005317468196153641,0.0008991450886242092,0.00019220777903683484,0.0005095454980619252,0.0038766502402722836
205,0.040664661675691605,0.040809761732816696,0.043484363704919815,0.0419868640601635,0.05565541237592697,0.00022770420764572918,0.0011301182676106691,0.0003336280642542988,0.0020323011558502913,0.007056108210235834,0.0003215608303435147,0.00042386382119730115,0.001102545065805316,0.0017451607855036855,0.00025095915771089494,0.0053041414357721806,0.0008979674894362688,0.00019186805002391338,0.000509064644575119,0.0038723733741790056
206,0.03863517567515373,0.03876156732439995,0.04108608141541481,0.03978431224822998,0.05226241052150726,0.00022690609330311418,0.001127306604757905,0.00033274973975494504,0.0020258270669728518,0.006994099356234074,0.0003187107213307172,0.0004209723265375942,0.0010967691196128726,0.0017356447642669082,0.0002499095571693033,0.0052904956974089146,0.0008976201643235981,0.00019152319873683155,0.0005086775636300445,0.0038672946393489838
207,0.03737938404083252,0.037495750933885574,0.039596471935510635,0.03842844069004059,0.049490295350551605,0.00022617715876549482,0.0011245188070461154,0.0003319389943499118,0.002019485691562295,0.006930711679160595,0.00031578310881741345,0.0004179993993602693,0.0010909222764894366,0.0017259428277611732,0.0002488320169504732,0.005276376847177744,0.0008969060727395117,0.00019117194460704923,0.0005083497962914407,0.003864061087369919
208,0.03643050789833069,0.03654423728585243,0.0385749526321888,0.03745109587907791,0.04755035415291786,0.0002255114377476275,0.0011217484716325998,0.00033119009458459914,0.002013114280998707,0.0068658399395644665,0.00031277904054149985,0.000414945010561496,0.0010850767139345407,0.0017160078277811408,0.00024773707264102995,0.005262150429189205,0.0008962422725744545,0.00019094777235295624,0.0005080275586806238,0.0038595618680119514
209,0.03557182475924492,0.035685084760189056,0.03770091012120247,0.03658701106905937,0.046288177371025085,0.0002249035460408777,0.0011190144577994943,0.0003304973943158984,0.002006657887250185,0.006799708586186171,0.00030969904037192464,0.0004118092474527657,0.0010790578089654446,0.0017058446537703276,0.00024662050418555737,0.0052469875663518906,0.0008957359823398292,0.00019046572560910136,0.0005076584056951106,0.003856919938698411
210,0.034753359854221344,0.03486652672290802,0.03687947988510132,0.03576749935746193,0.04534769803285599,0.00022434805578086525,0.0011163281742483377,0.0003298555966466665,0.0020001197699457407,0.006732166279107332,0.0003065433993469924,0.0004085921391379088,0.0010728692868724465,0.0016955153550952673,0.0002455111243762076,0.0052323187701404095,0.0008952242787927389,0.00019011273980140686,0.0005075348308309913,0.0038519958034157753
211,0.03396474942564964,0.03407790884375572,0.036090053617954254,0.03497862443327904,0.0445149689912796,0.00022384015028364956,0.001113642705604434,0.000329259957652539,0.0019934766460210085,0.006665384396910667,0.0003033143584616482,0.00040529496618546546,0.0010664950823411345,0.0016849065432325006,0.00024443320580758154,0.005216770339757204,0.0008942205458879471,0.0001897606998682022,0.0005070024635642767,0.0038466209080070257
212,0.03320298716425896,0.03331610932946205,0.03532763198018074,0.034216590225696564,0.04372738301753998,0.00022337536211125553,0.0011109530460089445,0.00032870558788999915,0.0019870020914822817,0.006597447209060192,0.00030001465347595513,0.00040191999869421124,0.00106005126144737,0.001674051396548748,0.00024335281341336668,0.0052007208578288555,0.0008936976664699614,0.00018939710571430624,0.000506737909745425,0.0038412329740822315
213,0.0324668325483799,0.03257991373538971,0.034590452909469604,0.033479996025562286,0.04297403246164322,0.0002229493111371994,0.0011082543060183525,0.0003281883546151221,0.001980728469789028,0.0065281810238957405,0.0002966483007185161,0.00039846994332037866,0.0010536189656704664,0.0016629955498501658,0.00024223621585406363,0.005184521432965994,0.00089315976947546,0.00018901997827924788,0.0005064567667432129,0.003837808035314083
214,0.03175576403737068,0.03186875581741333,0.03387775644659996,0.032768189907073975,0.042245086282491684,0.00022255817020777613,0.0011055378708988428,0.0003277042123954743,0.0019743896555155516,0.0064582074992358685,0.00029321989859454334,0.00039494765223935246,0.0010469924891367555,0.0016517163021489978,0.00024109901278279722,0.005167301278561354,0.0008924263529479504,0.0001886348327388987,0.0005059632821939886,0.003832082496955991
215,0.031069491058588028,0.031182363629341125,0.03318921476602554,0.032080866396427155,0.04154491052031517,0.0002221982867922634,0.0011030141031369567,0.0003272496396675706,0.00196793838404119,0.006386938970535994,0.00028973567532375455,0.00039135856786742806,0.0010402160696685314,0.0016407694201916456,0.00023994228104129434,0.005150215234607458,0.0008917885133996606,0.00018824693688657135,0.0005058315000496805,0.003827637992799282
