Step,radiant-sweep-20,firm-sweep-19,crimson-sweep-18,firm-sweep-17,serene-sweep-16,resilient-sweep-14,youthful-sweep-15,silver-sweep-13,vivid-sweep-12,earthy-sweep-7,classic-sweep-8,comfy-sweep-11,silver-sweep-9,graceful-sweep-10,genial-sweep-6,peach-sweep-3,scarlet-sweep-5,cool-sweep-4,pleasant-sweep-2,hearty-sweep-1
149,0.013059635646641254,0.013185749761760235,0.014190012589097023,0.015433460474014282,0.024944545701146126,0.009677407331764698,0.009544504806399345,0.010734058916568756,0.012038272805511951,0.004952640272676945,0.0037284339778125286,0.021876171231269836,0.002728498075157404,0.002602196531370282,0.014170522801578045,0.00823269970715046,0.00703766942024231,0.007171320728957653,0.009536980651319027,0.019267724826931953
150,0.012788897380232811,0.012915057130157948,0.01391950435936451,0.015162752009928226,0.02465774118900299,0.009447762742638588,0.009314808994531631,0.010504573583602905,0.011808403767645359,0.004898359999060631,0.0036749355494976044,0.021627696231007576,0.00267530744895339,0.0025490359403192997,0.014090698212385178,0.008031139150261879,0.006839850917458534,0.006973054260015488,0.009332357905805111,0.019043471664190292
151,0.012527945451438427,0.01265416294336319,0.013658883981406689,0.014901978895068169,0.024381456896662712,0.00922972708940506,0.009096737019717693,0.010286626406013966,0.011590329930186272,0.004845930729061365,0.003623071126639843,0.021390996873378754,0.0026238407008349895,0.0024975568521767855,0.014011520892381668,0.007845993153750896,0.006660165265202522,0.006792744621634483,0.009141846559941769,0.018822649493813515
152,0.012276358902454376,0.012402642518281937,0.01340771559625864,0.014650696888566017,0.02411533147096634,0.009022710844874382,0.008889680728316307,0.010079700499773026,0.01138330064713955,0.004795154556632042,0.0035729906521737576,0.021165475249290466,0.0025739173870533705,0.0024476335383951664,0.01393287256360054,0.007678451016545296,0.006498713977634907,0.006630632095038891,0.008967477828264236,0.01860439032316208
153,0.01203375868499279,0.01216011680662632,0.013165582902729511,0.014408494345843792,0.02385898306965828,0.00882602296769619,0.008692959323525429,0.009883059188723564,0.011186506599187851,0.004745732061564922,0.00352434441447258,0.02095022425055504,0.0025254262145608664,0.002399143762886524,0.013855282217264175,0.007527725771069527,0.006353546399623156,0.006484905257821083,0.008809741586446762,0.018388714641332626
154,0.011799806728959084,0.011926247738301754,0.012932158075273037,0.01417502760887146,0.023611895740032196,0.008638950996100903,0.008505859412252903,0.009695959277451038,0.010999172925949097,0.004697985015809536,0.003476994577795267,0.02074383571743965,0.0024783085100352764,0.002352004172280431,0.013778368942439556,0.007391327992081642,0.006221520248800516,0.00635245256125927,0.008667323738336563,0.018177490681409836
155,0.011574169620871544,0.011700701899826527,0.012707121670246124,0.013949989341199398,0.023373793810606003,0.008460747078061104,0.008327627554535866,0.009517727419734001,0.010820671916007996,0.004651729948818684,0.0034309327602386475,0.02054542675614357,0.0024324734695255756,0.0023061465471982956,0.013702746480703354,0.007266046479344368,0.006099421065300703,0.0062300581485033035,0.008537747897207737,0.01797717809677124
156,0.011356516741216183,0.011483144015073776,0.012490115128457546,0.013733090832829475,0.023144077509641647,0.008290610276162624,0.008157463744282722,0.009347538463771343,0.010650230571627617,0.004606627859175205,0.0033860672265291214,0.020354606211185455,0.0023878272622823715,0.002261480549350381,0.013628648594021797,0.007148967124521732,0.0059845708310604095,0.006115017458796501,0.008417478762567043,0.017787586897611618
157,0.011146493256092072,0.011273223906755447,0.012280789203941822,0.013523923233151436,0.022922368720173836,0.008127719163894653,0.007994554936885834,0.00918455608189106,0.010486945509910583,0.004562606103718281,0.0033423006534576416,0.020172346383333206,0.002344300039112568,0.002217938657850027,0.013556556776165962,0.007037815637886524,0.005874997936189175,0.00600532116368413,0.008303781971335411,0.017610203474760056
158,0.010943739674985409,0.011070575565099716,0.012078768573701382,0.013322103768587112,0.02270818129181862,0.007971272803843021,0.007838090881705284,0.009028063155710697,0.010330099612474442,0.004519606940448284,0.003299567848443985,0.01999663934111595,0.00230182777158916,0.0021754500921815634,0.01348469965159893,0.006930937059223652,0.005769320763647556,0.0058995578438043594,0.008194733411073685,0.01744121126830578
159,0.010747876949608326,0.010874823667109013,0.01188366487622261,0.01312723383307457,0.022501055151224136,0.007820464670658112,0.007687259465456009,0.008877377025783062,0.01017888356000185,0.004477563314139843,0.003257804550230503,0.019826238974928856,0.00226035388186574,0.0021339498925954103,0.013413178734481335,0.00682717002928257,0.005666568409651518,0.005796740762889385,0.008088991977274418,0.017279712483286858
160,0.01055851299315691,0.010685569606721401,0.011695075780153275,0.01293889433145523,0.02230258658528328,0.007674525026232004,0.007541296072304249,0.008731575682759285,0.01003251876682043,0.004436409566551447,0.0032169376499950886,0.019660882651805878,0.0022197936195880175,0.0020933644846081734,0.013341886922717094,0.0067256903275847435,0.005566034000366926,0.005696150474250317,0.007985565811395645,0.017124200239777565
161,0.01037525199353695,0.01050241943448782,0.011512594297528267,0.012756669893860817,0.0221107080578804,0.007532733492553234,0.007399484049528837,0.00858992151916027,0.00989026203751564,0.0043960679322481155,0.003176887519657612,0.019499674439430237,0.0021800543181598186,0.0020536002703011036,0.01327073946595192,0.006625984329730272,0.005467155482620001,0.005597220733761787,0.007883762009441853,0.016973445191979408
162,0.010197695344686508,0.010324975475668907,0.011335818096995354,0.0125801432877779,0.021924739703536034,0.0073944516479969025,0.007261179853230715,0.008451762609183788,0.009751459583640099,0.004356457386165857,0.0031375812832266092,0.01934152841567993,0.0021410505287349224,0.0020145692396909,0.013199618086218834,0.006527547258883715,0.005369468126446009,0.005499484483152628,0.007783073000609875,0.016827793791890144
163,0.010025464929640293,0.010152854956686497,0.011164361611008644,0.012408938258886337,0.021745141595602036,0.007259117439389229,0.007125819567590952,0.008316535502672195,0.009615525603294373,0.004317546728998423,0.0030989311635494232,0.019185859709978104,0.0021026760805398226,0.0019761628936976194,0.013128967955708504,0.006429898552596569,0.005272579845041037,0.005402552895247936,0.007683101575821638,0.01669107750058174
164,0.009858185425400734,0.00998568907380104,0.010997871868312359,0.01224270649254322,0.021570540964603424,0.007126265671104193,0.006992930080741644,0.008183887228369713,0.00948217511177063,0.004279205575585365,0.003060806542634964,0.01903206668794155,0.002064815955236554,0.0019382687751203775,0.013058546930551529,0.006332730874419212,0.005176179111003876,0.005306108854711056,0.0075835478492081165,0.016554594039916992
165,0.0096955057233572,0.009823120199143887,0.010835971683263779,0.0120810242369771,0.0213999655097723,0.006995482370257378,0.006862109061330557,0.008053290657699108,0.00935091357678175,0.004241344518959522,0.0030231026466935873,0.018879476934671402,0.0020273514091968536,0.0019007661612704396,0.012987937778234482,0.006235836073756218,0.005080048460513353,0.005209938623011112,0.007484209258109331,0.01641719788312912
166,0.009537081234157085,0.00966480653733015,0.010678302496671677,0.011923544108867645,0.021233290433883667,0.006866461597383022,0.006733051035553217,0.007924417965114117,0.009221304208040237,0.00420379126444459,0.0029858683701604605,0.01872781291604042,0.0019901576451957226,0.0018635302549228072,0.012917361222207546,0.006139119155704975,0.004984085448086262,0.0051139346323907375,0.007385071832686663,0.016279296949505806
167,0.009382583200931549,0.00951041653752327,0.010524516925215721,0.01176992617547512,0.021069999784231186,0.006738984491676092,0.006605536211282015,0.007797046564519405,0.009093113243579865,0.004166429862380028,0.0029489099979400635,0.018576955422759056,0.0019531119614839554,0.0018264306709170341,0.012846332043409348,0.006042650900781155,0.0048883226700127125,0.005018142051994801,0.007286146283149719,0.016141485422849655
168,0.00923170242458582,0.009359635412693024,0.01037430576980114,0.011619819328188896,0.020910291001200676,0.006612933706492186,0.0064794160425662994,0.007671033032238483,0.008966186083853245,0.004129137843847275,0.0029120398685336113,0.01842726767063141,0.0019160734955221415,0.0017893320182338357,0.012775621376931667,0.005946577060967684,0.004792890977114439,0.004922684282064438,0.0071876682341098785,0.01600457727909088
169,0.009084119461476803,0.009212153032422066,0.010227360762655735,0.01147292647510767,0.020753581076860428,0.006488199811428785,0.0063546025194227695,0.00754634290933609,0.008840612135827541,0.004091995768249035,0.002875104546546936,0.018278274685144424,0.0018789103487506509,0.0017521015834063292,0.012705870904028416,0.005851101130247116,0.004698008764535189,0.004827786237001419,0.0070898402482271194,0.015870755538344383
170,0.008939536288380623,0.009067664854228497,0.010083385743200779,0.011328951455652714,0.020599059760570526,0.006364747881889343,0.006231083534657955,0.0074229771271348,0.008716460317373276,0.004054789897054434,0.0028381538577377796,0.018130045384168625,0.0018414952792227268,0.0017146114259958267,0.012635290622711182,0.005756503436714411,0.004603927955031395,0.004733700305223465,0.00699293427169323,0.015740567818284035
171,0.008797637186944485,0.008925864472985268,0.009942080825567245,0.011187609285116196,0.02044648677110672,0.006242554169148207,0.006108820904046297,0.007300861645489931,0.008593498729169369,0.004017357248812914,0.002800940303131938,0.01798176020383835,0.0018037126865237951,0.0016767436172813177,0.012564059346914291,0.005663044285029173,0.0045108795166015625,0.004640661645680666,0.006897258572280407,0.015614118427038193
172,0.008658118546009064,0.008786444552242756,0.00980315264314413,0.011048607528209686,0.020296338945627213,0.006121636833995581,0.005987829994410276,0.007180043961852789,0.00847180001437664,0.003979593049734831,0.002763323485851288,0.017833421006798744,0.0017654609400779009,0.0016383967595174909,0.012491879984736443,0.005570938345044851,0.004419049713760614,0.004548889584839344,0.0068031195551157,0.01549169048666954
173,0.008520670235157013,0.008649096824228764,0.00966629758477211,0.010911664925515652,0.020147692412137985,0.006002022419124842,0.005868124775588512,0.007060627453029156,0.008351600728929043,0.003941407427191734,0.002725274069234729,0.017685461789369583,0.0017266609938815236,0.0015994877321645617,0.012418783269822598,0.005480376072227955,0.004328597337007523,0.004458511248230934,0.00671073142439127,0.015372655354440212
174,0.008384988643229008,0.00851351860910654,0.009531228803098202,0.010776652954518795,0.020000189542770386,0.005883688107132912,0.005749691277742386,0.006942573003470898,0.00823282916098833,0.003902810625731945,0.0026867352426052094,0.017537260428071022,0.0016872520791366696,0.001559959608130157,0.012344984337687492,0.005391532555222511,0.0042396774515509605,0.004369676578789949,0.006620319560170174,0.01525823026895523
175,0.008250778540968895,0.00837941374629736,0.009397659450769424,0.010643178597092628,0.01985408551990986,0.0057665943168103695,0.005632478278130293,0.00682587968185544,0.008115523494780064,0.0038637900725007057,0.002647779183462262,0.017388679087162018,0.001647210563533008,0.001519787940196693,0.012270274572074413,0.005304588936269283,0.004152440931648016,0.004282545763999224,0.006532091647386551,0.015148183330893517
176,0.008117753081023693,0.008246498182415962,0.009265308268368244,0.010510974563658237,0.019711188971996307,0.005650639999657869,0.005516377743333578,0.006710503716021776,0.007999712601304054,0.003824213519692421,0.002608351409435272,0.017240019515156746,0.0016065554227679968,0.0014789903070777655,0.012195095419883728,0.005219743587076664,0.004067068453878164,0.0041973041370511055,0.0064462353475391865,0.015041493810713291
177,0.007985645905137062,0.008114509284496307,0.00913393683731556,0.010379807092249393,0.01956925541162491,0.005535639822483063,0.0054011959582567215,0.006596326362341642,0.007885340601205826,0.003784097731113434,0.0025683927815407515,0.01709122024476528,0.0015653360169380903,0.001437623519450426,0.012119037099182606,0.005137176718562841,0.003983751870691776,0.004114141687750816,0.006362915504723787,0.014937561936676502
178,0.007854222320020199,0.00798321794718504,0.009003345854580402,0.010249455459415913,0.01942896470427513,0.00542129622772336,0.005286619998514652,0.006483133882284164,0.0077722761780023575,0.003743475768715143,0.002527977339923382,0.01694251410663128,0.001523657701909542,0.0013957959599792957,0.012041939422488213,0.00505704153329134,0.003902682801708579,0.004033248405903578,0.006282251328229904,0.014835664071142673
179,0.0077232676558196545,0.007852400653064251,0.008873291313648224,0.010119645856320858,0.01928967796266079,0.005307187791913748,0.00517222611233592,0.0063705951906740665,0.007660293951630592,0.003702432382851839,0.0024872208014130592,0.01679414138197899,0.0014816795010119677,0.00135366793256253,0.011963550001382828,0.004979466553777456,0.0038240370340645313,0.003954797517508268,0.006204313598573208,0.014735350385308266
180,0.007592599838972092,0.007721879985183477,0.008743586018681526,0.009990265592932701,0.01915059983730316,0.005192778538912535,0.005057462491095066,0.006258252542465925,0.007549058645963669,0.003661122638732195,0.002446284517645836,0.01664651930332184,0.0014396521728485823,0.0013114488683640957,0.011884170584380627,0.004904761910438538,0.003747975453734398,0.0038789629470556974,0.006129394751042128,0.014636793173849583
181,0.007462080102413893,0.007591510657221079,0.008614102378487587,0.009861116297543049,0.01901162788271904,0.0050774551928043365,0.004941729828715324,0.0061457217670977116,0.007438106928020716,0.003619698341935873,0.002405401086434722,0.016499854624271393,0.001397836720570922,0.0012694066390395164,0.011803993955254555,0.004832801874727011,0.003674595383927226,0.003805813379585743,0.006057426333427429,0.014539520256221294
182,0.007331611588597298,0.007461205590516329,0.008484724909067154,0.009732072241604328,0.018872996792197227,0.004960669204592705,0.004824433475732803,0.006032319739460945,0.007326897233724594,0.0035783234052360058,0.0023647965863347054,0.01635480299592018,0.0013564748223870993,0.001227858243510127,0.011726243421435356,0.0047635422088205814,0.0036039624828845263,0.0037354081869125366,0.005988120101392269,0.014443443156778812
183,0.007201160304248333,0.007330919150263071,0.008355391211807728,0.009603071957826614,0.018735097721219063,0.00484203128144145,0.004705243743956089,0.005917515140026808,0.007215249352157116,0.0035372243728488684,0.0023247324861586094,0.016218723729252815,0.0013158755609765649,0.0011871138121932745,0.011648398824036121,0.004696996882557869,0.0035360977053642273,0.0036677613388746977,0.005921908654272556,0.014348464086651802
184,0.007070743013173342,0.00720067135989666,0.008226107805967331,0.009474118240177631,0.0185975581407547,0.004721738398075104,0.0045844209380447865,0.005801131017506123,0.0071024661883711815,0.0034966962411999702,0.002285502851009369,0.016086336225271225,0.0012763612903654575,0.0011474824277684093,0.011571324430406094,0.004633311647921801,0.0034709887113422155,0.003602874930948019,0.005858752876520157,0.01425427570939064
185,0.006940444000065327,0.007070543710142374,0.008096950128674507,0.009345276281237602,0.018460681661963463,0.004600836895406246,0.004463099408894777,0.005683623254299164,0.006988401524722576,0.003457210259512067,0.002247391501441598,0.015957430005073547,0.0012382300337776542,0.001109266304410994,0.011495731770992279,0.004572179168462753,0.003408558899536729,0.003540657926350832,0.005798110738396645,0.014161988161504269
186,0.006810418330132961,0.0069406842812895775,0.007968064397573471,0.009216721169650555,0.01832372322678566,0.004481281619518995,0.00434331689029932,0.005566245876252651,0.006873580627143383,0.0034188060089945793,0.0022106370888650417,0.015832971781492233,0.0012017355766147375,0.0010727198095992208,0.01142045110464096,0.00451347092166543,0.0033486911561340094,0.0034809885546565056,0.005739525891840458,0.014070936478674412
187,0.006680886261165142,0.006811321713030338,0.007839648984372616,0.009088567458093166,0.01818663254380226,0.004365542437881231,0.004227546043694019,0.00545095419511199,0.006759232841432095,0.0033816592767834663,0.0021754370536655188,0.0157137643545866,0.001167063950560987,0.0010380266467109323,0.011345257982611656,0.0044569699093699455,0.0032912620808929205,0.003423732239753008,0.005682879127562046,0.01398036815226078
188,0.006552139762789011,0.006682736799120903,0.00771193765103817,0.008961040526628494,0.018049823120236397,0.004255695268511772,0.0041178567335009575,0.005339962430298328,0.006647098809480667,0.003345918608829379,0.0021419168915599585,0.01560013834387064,0.001134313177317381,0.0010052830912172794,0.011269963346421719,0.004402525257319212,0.003236140124499798,0.0033687567338347435,0.00562812015414238,0.013890421018004417
189,0.006424528546631336,0.006555278319865465,0.007585257291793823,0.00883444119244814,0.0179135724902153,0.004152993205934763,0.004015429876744747,0.005235076416283846,0.006538970395922661,0.003311729757115245,0.002110125496983528,0.01549268327653408,0.0011034989729523659,0.000974498747382313,0.011195535771548748,0.004350012633949518,0.0031832109671086073,0.003315957495942712,0.005574993323534727,0.013802710920572281
190,0.006298453081399202,0.006429341621696949,0.007459988817572594,0.008709126152098179,0.01777806505560875,0.004057784099131823,0.003920539747923613,0.005136987194418907,0.006436363328248262,0.003279192140325904,0.0020801392383873463,0.015391350723803043,0.0010745716281235218,0.0009456109837628901,0.011121456511318684,0.00429933425039053,0.003132369602099061,0.003265197155997157,0.005523368716239929,0.013717464171350002
191,0.0061743431724607944,0.006305354181677103,0.007336542010307312,0.008585468865931034,0.017644386738538742,0.003969802055507898,0.003832870861515403,0.005045888479799032,0.006340290419757366,0.003248181426897645,0.0020518291275948286,0.015295545570552349,0.0010473933070898056,0.0009184872033074498,0.011048028245568275,0.004250355530530214,0.003083527088165283,0.0032164116855710745,0.0054731364361941814,0.013634820468723774
192,0.006052629556506872,0.006183748133480549,0.0072153350338339806,0.008463878184556961,0.017514433711767197,0.0038884985260665417,0.0037518523167818785,0.004961517173796892,0.0062505328096449375,0.003218520898371935,0.002025002846494317,0.015205559320747852,0.0010218017268925905,0.0008929634350351989,0.010974626988172531,0.0042030238546431065,0.0030366000719368458,0.0031695179641246796,0.0054242308251559734,0.013552737422287464
193,0.005933729000389576,0.006064938381314278,0.007096774410456419,0.008344745263457298,0.01738768070936203,0.0038132602348923683,0.003676861757412553,0.004883394576609135,0.006166909821331501,0.003190077841281891,0.0019995043985545635,0.01512128859758377,0.0009976273868232965,0.0008688688394613564,0.010901140980422497,0.004157258663326502,0.0029915112536400557,0.0031244326382875443,0.005376546643674374,0.013471677899360657
194,0.005818020086735487,0.005949301645159721,0.00698124011978507,0.008228442631661892,0.017263222485780716,0.0037434992846101522,0.0036073147784918547,0.004810981918126345,0.0060890670865774155,0.0031627044081687927,0.001975228078663349,0.01504092663526535,0.0009747084113769233,0.0008460415992885828,0.010827405378222466,0.004112994764000177,0.0029481772799044847,0.003081078175455332,0.0053300098516047,0.013390832580626011
195,0.005705817602574825,0.005837155971676111,0.006869052536785603,0.00811532512307167,0.01714019477367401,0.0036786748096346855,0.0035426702816039324,0.004743735305964947,0.006016574800014496,0.0031362599693238735,0.001952077029272914,0.014963730238378048,0.0009529011440463364,0.0008243376505561173,0.010754291899502277,0.0040701525285840034,0.0029065122362226248,0.003039369359612465,0.00528455525636673,0.013310359790921211
196,0.005597362760454416,0.005728746298700571,0.006760469637811184,0.008005766198039055,0.017018668353557587,0.003618271090090275,0.0034824206959456205,0.004681119695305824,0.005948965437710285,0.0031106106471270323,0.0019298430997878313,0.014889035373926163,0.000932086433749646,0.0008036362705752254,0.01068289764225483,0.004028738010674715,0.0028664199635386467,0.0029992142226547003,0.0052401116117835045,0.013230581767857075
197,0.005492828320711851,0.005624240264296532,0.0066556744277477264,0.007900305092334747,0.016899358481168747,0.0035617772955447435,0.003426050068810582,0.0046226526610553265,0.005885851103812456,0.003085679141804576,0.0019084273371845484,0.014816507697105408,0.0009121685288846493,0.000783842580858618,0.010612008161842823,0.003988770302385092,0.002827791729941964,0.0029605082236230373,0.005196654237806797,0.013150865212082863
198,0.005392288789153099,0.00552372494712472,0.006554768420755863,0.007798667065799236,0.01678282395005226,0.0035086716525256634,0.0033730349969118834,0.00456783315166831,0.0058266762644052505,0.003061402589082718,0.0018877640832215548,0.01474817842245102,0.0008930717594921589,0.0007648799801245332,0.010540543124079704,0.003949967212975025,0.0027905108872801065,0.0029231386724859476,0.0051541635766625404,0.013071195222437382
199,0.005295758135616779,0.005427213851362467,0.00645784568041563,0.007700838148593903,0.01666869968175888,0.003458410268649459,0.0033228315878659487,0.004516096320003271,0.005771032068878412,0.0030376589857041836,0.0018677862826734781,0.014684829860925674,0.0008747379761189222,0.000746691832318902,0.010468983091413975,0.003912237472832203,0.0027544538024812937,0.0028869868256151676,0.005112930200994015,0.012991514056921005
200,0.005203173961490393,0.005334645509719849,0.006364888045936823,0.007606745697557926,0.016556987538933754,0.003410468576475978,0.003274915274232626,0.004466915037482977,0.005718219559639692,0.0030143973417580128,0.0018484567990526557,0.014622748829424381,0.0008571528596803546,0.0007292492082342505,0.0103986831381917,0.0038755261339247227,0.002719493582844734,0.002851927187293768,0.005072532221674919,0.012912513688206673
201,0.005114428699016571,0.005245910957455635,0.006275692954659462,0.0075163086876273155,0.016448484733700752,0.003364354372024536,0.003228802466765046,0.004419781267642975,0.005667687393724918,0.002991712186485529,0.0018297493224963546,0.014561641030013561,0.00084029755089432,0.0007125144475139678,0.010327947326004505,0.0038396879099309444,0.002685501705855131,0.0028178326319903135,0.005032949149608612,0.012833695858716965
202,0.005029365420341492,0.00516086257994175,0.006190215237438679,0.007429436780512333,0.016342604532837868,0.0033196385484188795,0.003184066154062748,0.004374223295599222,0.00561894616112113,0.0029695017728954554,0.0018117912113666534,0.014501132071018219,0.0008241027826443315,0.000696437549777329,0.010257357731461525,0.003804619889706373,0.0026523536071181297,0.00278458371758461,0.004994246643036604,0.01275479607284069
203,0.00494779460132122,0.0050793057307600975,0.006108355242758989,0.007345936261117458,0.016239019110798836,0.0032759509049355984,0.003140342654660344,0.004329872317612171,0.005571573972702026,0.0029479525983333588,0.0017944565042853355,0.014441815204918385,0.0008085345616564155,0.0006809865590184927,0.010186168365180492,0.003770272247493267,0.002619931474328041,0.002752066357061267,0.004956389311701059,0.012676272541284561
204,0.004869498778134584,0.005001028999686241,0.006029714830219746,0.007265571504831314,0.01613769307732582,0.0032329882960766554,0.003097334410995245,0.004286354407668114,0.005525210872292519,0.0029269945807754993,0.0017777413595467806,0.014382801949977875,0.0007935703033581376,0.0006661348743364215,0.010114431381225586,0.0037366156466305256,0.0025881235487759113,0.002720167627558112,0.004919049795717001,0.012597731314599514
205,0.004794248379766941,0.004925794433802366,0.005954068154096603,0.00718814367428422,0.016038822010159492,0.003190499497577548,0.003054792294278741,0.004243357572704554,0.005479516461491585,0.002906615613028407,0.0017615895485505462,0.014323979616165161,0.0007791887037456036,0.0006518596783280373,0.010041633620858192,0.0037034349516034126,0.0025568348355591297,0.0026887960266321898,0.004882103763520718,0.012518840841948986
206,0.004721793346107006,0.004853354766964912,0.005881218239665031,0.007113568484783173,0.015942413359880447,0.003148274961858988,0.003012513741850853,0.004200656432658434,0.0054342010989785194,0.002886647591367364,0.0017459823284298182,0.01426548883318901,0.0007653592620044947,0.0006381286075338721,0.009968185797333717,0.003670637495815754,0.0025259575340896845,0.002657851204276085,0.004845479968935251,0.012440215796232224
207,0.004651878494769335,0.004783456213772297,0.0058109350502491,0.007041474338620901,0.015848785638809204,0.003106142394244671,0.002970324596390128,0.004158031195402145,0.005389147438108921,0.002867146162316203,0.0017309454269707203,0.01420741155743599,0.0007520819781348109,0.0006249187281355262,0.009894024580717087,0.003638150170445442,0.0024954050313681364,0.002627201611176133,0.004809186328202486,0.012361131608486176
208,0.004584235604852438,0.004715832881629467,0.005742945242673159,0.0069716074503958225,0.015757059678435326,0.0030639462638646364,0.002928076544776559,0.004115337505936623,0.005343971308320761,0.0028481336776167154,0.0017164237797260284,0.014149624854326248,0.0007393105188384652,0.0006122114136815071,0.009818733669817448,0.003605887060984969,0.0024651067797094584,0.002596811158582568,0.004773183260113001,0.08183550089597702
209,0.0045185997150838375,0.004650226328521967,0.0056769996881484985,0.00690373033285141,0.01566699519753456,0.003021691460162401,0.002885682275518775,0.00407253485172987,0.005298565607517958,0.00282953935675323,0.0017023999243974686,0.014091620221734047,0.0007270216010510921,0.0005999943241477013,0.009742683731019497,0.003573782742023468,0.0024349959567189217,0.0025666046421974897,0.00473733339458704,2.6046955585479736
210,0.0044547091238200665,0.004586399998515844,0.005612834356725216,0.00683768093585968,0.015578607097268105,0.0029798680916428566,0.002843293594196439,0.004030049778521061,0.0052528781816363335,0.0028114509768784046,0.0016888565151020885,0.014033273793756962,0.000715197587851435,0.0005882373079657555,0.009665603749454021,0.003541808109730482,0.0024050194770097733,0.0025365231558680534,0.004701597616076469,1.6127650737762451
211,0.004392323549836874,0.004524069372564554,0.005550194997340441,0.0067731719464063644,0.015492506325244904,0.002937951125204563,0.0028006196953356266,0.003987450618296862,0.005207437090575695,0.0027938224375247955,0.00167578156106174,0.013974924571812153,0.0007038204930722713,0.0005769231938757002,0.009587709791958332,0.003509871196001768,0.00237513636238873,0.00250652595423162,0.00466594472527504,2.4247562885284424
212,0.004331174772232771,0.004462982062250376,0.005488843657076359,0.006709968205541372,0.01540767028927803,0.002895662095397711,0.0027575120329856873,0.003944390453398228,0.00516157504171133,0.0027767177671194077,0.0016631558537483215,0.013916484080255032,0.0006928765214979649,0.0005660374881699681,0.009524120017886162,0.0034779789857566357,0.002345310989767313,0.00247657997533679,0.004630506969988346,2.436978340148926
213,0.004271024372428656,0.0044029029086232185,0.005428561009466648,0.006647914182394743,0.01532403752207756,0.0028529176488518715,0.0027139047160744667,0.003900803392753005,0.005115122068673372,0.0027601481415331364,0.0016509664710611105,0.01385737769305706,0.0006823516450822353,0.0005555730313062668,0.009494849480688572,0.003446031827479601,0.002315521240234375,0.00244665308855474,0.004595231264829636,0.7152582406997681
214,0.004211652558296919,0.0043436139822006226,0.005369140300899744,0.006586884148418903,0.015241462737321854,0.0028096679598093033,0.0026699218433350325,0.0038566472940146923,0.005068058148026466,0.0027439408004283905,0.0016391947865486145,0.013797333464026451,0.0006722428370267153,0.0005455134087242186,0.009468698874115944,0.003413998056203127,0.002285746857523918,0.002416724106296897,0.00455992016941309,0.5541260838508606
215,0.0041528623551130295,0.004284916911274195,0.005310395732522011,0.006526698358356953,0.0151599682867527,0.0027658864855766296,0.0026255648117512465,0.003811915870755911,0.005020391661673784,0.0027280913200229406,0.0016278669936582446,0.013736232183873653,0.0006625346723012626,0.0005358431953936815,0.009444051422178745,0.0033818634692579508,0.002255983417853713,0.0023867858108133078,0.00452455086633563,0.3764979839324951
216,0.004094472620636225,0.004226635675877333,0.005252205766737461,0.006467141211032867,0.015079308301210403,0.002721562748774886,0.0025806736666709185,0.0037665877025574446,0.0049721719697117805,0.002712604124099016,0.0016169940354302526,0.013674398884177208,0.0006532078259624541,0.000526551972143352,0.009420020505785942,0.003349623177200556,0.0022262369748204947,0.00235684379003942,0.0044891322031617165,0.4639245271682739
217,0.004036336205899715,0.004168625921010971,0.005194413010030985,0.006408200599253178,0.014999816194176674,0.002676707226783037,0.002535575535148382,0.003720675129443407,0.004923511296510696,0.002697424963116646,0.0016064924420788884,0.01361341867595911,0.0006442519370466471,0.0005176287377253175,0.00939815305173397,0.0033173025585711002,0.0021965273190289736,0.002326922258362174,0.004453666508197784,0.4037259519100189
218,0.003978321794420481,0.004110757727175951,0.005136914551258087,0.00634962972253561,0.014922188594937325,0.002631348790600896,0.00249017053283751,0.0036742226220667362,0.004874606151133776,0.002682579681277275,0.0015963832847774029,0.013551757670938969,0.0006356522208079696,0.0005090606864541769,0.009377285838127136,0.0032849200069904327,0.002166883321478963,0.0022970500867813826,0.004418140277266502,0.410174161195755
219,0.003920319955796003,0.0040529221296310425,0.005079582799226046,0.006291322875767946,0.014845725148916245,0.0025855456478893757,0.0024443790316581726,0.003627329133450985,0.0048261480405926704,0.0026682044845074415,0.0015866040484979749,0.013488815166056156,0.0006273967446759343,0.0005008364678360522,0.009356638416647911,0.0032525311689823866,0.0021373566705733538,0.0022672766353935003,0.004382607992738485,0.38702070713043213
220,0.00386224826797843,0.003995037171989679,0.005022336728870869,0.006233214866369963,0.014770042151212692,0.002540100831538439,0.0023985872976481915,0.0035801101475954056,0.004777856171131134,0.0026544239372015,0.0015771270263940096,0.01342456229031086,0.000619475613348186,0.0004929429851472378,0.00933615118265152,0.0032202028669416904,0.002108013490214944,0.0022376698907464743,0.004347130656242371,0.3642090857028961
221,0.0038040431682020426,0.003937038127332926,0.004965139087289572,0.006175253074616194,0.014695122838020325,0.002495599677786231,0.0023545168805867434,0.003532781731337309,0.004729517735540867,0.0026410496793687344,0.0015679372008889914,0.013359107077121735,0.0006118727615103126,0.00048536749090999365,0.00931674987077713,0.003188005182892084,0.002078935271129012,0.0022083146031945944,0.00431180652230978,0.34982866048812866
