Step,stilted-sweep-20,bright-sweep-19,fast-sweep-18,grateful-sweep-17,fearless-sweep-16,solar-sweep-15,dainty-sweep-14,stellar-sweep-13,bumbling-sweep-12,charmed-sweep-11,flowing-sweep-10,youthful-sweep-9,rose-sweep-6,hopeful-sweep-7,exalted-sweep-8,elated-sweep-4,youthful-sweep-3,azure-sweep-2,easy-sweep-5,quiet-sweep-1
149,0.013059758581221104,0.013185995630919933,0.014191248454153538,0.015435879118740559,0.024955298751592636,0.009544165804982185,0.009676734916865826,0.010730650275945663,0.012031407095491886,0.021839788183569908,0.002602212131023407,0.0027285288088023663,0.01416753139346838,0.004952804185450077,0.0037285638973116875,0.007171486038714647,0.008233489468693733,0.009538442827761173,0.007037743926048279,0.019265340641140938
150,0.01278902031481266,0.012915302999317646,0.013920738361775875,0.015165166929364204,0.024668434634804726,0.009314489550888538,0.0094471275806427,0.010501350276172161,0.011801915243268013,0.021592970937490463,0.0025490536354482174,0.002675343072041869,0.014087395742535591,0.004898512735962868,0.003675081068649888,0.006973219104111195,0.008031923323869705,0.00933363102376461,0.006839926354587078,0.019040092825889587
151,0.01252806931734085,0.012654409743845463,0.013660116121172905,0.0149043845012784,0.02439207211136818,0.009096435271203518,0.009229127317667007,0.010283580049872398,0.011584194377064705,0.021358195692300797,0.002497578039765358,0.0026238830760121346,0.014007971622049809,0.0048460811376571655,0.003623245283961296,0.006792911794036627,0.007846721448004246,0.009142924100160599,0.006660242099314928,0.018818233162164688
152,0.012276481837034225,0.012402888387441635,0.013408944010734558,0.014653095975518227,0.024125821888446808,0.008889393880963326,0.009022141806781292,0.010076820850372314,0.011377496644854546,0.02113461121916771,0.0024476591497659683,0.002573968842625618,0.013929178938269615,0.0047953175380826,0.0035731918178498745,0.006630797404795885,0.007679094560444355,0.008968394249677658,0.0064987912774086,0.01859895884990692
153,0.01203388161957264,0.012160362675786018,0.013166806660592556,0.01441088505089283,0.0238693468272686,0.00869268923997879,0.008825487457215786,0.009880333207547665,0.011181007139384747,0.020921021699905396,0.002399175427854061,0.002525488380342722,0.013851484283804893,0.0047459350898861885,0.003524582367390394,0.006485064048320055,0.007528319023549557,0.008810559287667274,0.006353623233735561,0.018382323905825615
154,0.011799929663538933,0.011926491744816303,0.012933377176523209,0.014177405275404453,0.02362212724983692,0.008505602367222309,0.008638441562652588,0.00969337671995163,0.010993954725563526,0.020716089755296707,0.0023520425893366337,0.002478383481502533,0.013774611055850983,0.004698248580098152,0.0034772830549627542,0.006352609023451805,0.007391909137368202,0.00866810791194439,0.006221596617251635,0.018170272931456566
155,0.011574291624128819,0.011700944043695927,0.01270833145827055,0.013952353969216347,0.023383889347314835,0.008327382616698742,0.008460262790322304,0.009515272453427315,0.010815713554620743,0.02051900327205658,0.0023061917163431644,0.0024325621780008078,0.013698998838663101,0.004652079660445452,0.0034312766510993242,0.006230217404663563,0.007266645319759846,0.008538543246686459,0.006099498365074396,0.01796921342611313
156,0.011356636881828308,0.011483386158943176,0.0124913165345788,0.013735436834394932,0.023154010996222496,0.008157232776284218,0.00829014740884304,0.00934519898146391,0.010645498521625996,0.020329613238573074,0.0022615338675677776,0.0023879320360720158,0.013625076040625572,0.004607087932527065,0.003386473748832941,0.006115183234214783,0.0071496060118079185,0.008418331854045391,0.005984651856124401,0.017778966575860977
157,0.011146614328026772,0.011273463256657124,0.012281978502869606,0.013526247814297676,0.022932114079594612,0.0079943323507905,0.008127279579639435,0.00918231438845396,0.01048241090029478,0.020148389041423798,0.0022180015221238136,0.002344424370676279,0.01355322077870369,0.0045632049441337585,0.0033427830785512924,0.006005499046295881,0.0070385076105594635,0.008304731920361519,0.005875085946172476,0.017600925639271736
158,0.01094385702162981,0.011070813052356243,0.012079945765435696,0.013324403204023838,0.02271774411201477,0.007837876677513123,0.007970849983394146,0.009025913663208485,0.010325737297534943,0.019973568618297577,0.0021755245979875326,0.002301973756402731,0.01348175946623087,0.004520369693636894,0.003300141543149948,0.005899748299270868,0.006931691896170378,0.008195807226002216,0.00576941529288888,0.017431562766432762
159,0.010747995227575302,0.010875057429075241,0.01188482716679573,0.013129504397511482,0.02251039445400238,0.007687052711844444,0.007820055820047855,0.008875296451151371,0.010174664668738842,0.019803956151008606,0.002134036272764206,0.002260521985590458,0.013410640880465508,0.004478516057133675,0.003258482087403536,0.005796945653855801,0.006827995181083679,0.008090196177363396,0.005666669458150864,0.01726987212896347
160,0.010558628477156162,0.010685799643397331,0.011696224100887775,0.012941136956214905,0.02231162041425705,0.007541098166257143,0.007674128282815218,0.00872955471277237,0.0100284144282341,0.01963924430310726,0.0020934632048010826,0.002219985006377101,0.013339764438569546,0.004437578842043877,0.0032177334651350975,0.005696370732039213,0.006726596504449844,0.007986909709870815,0.005566143896430731,0.01711423136293888
161,0.010375365614891052,0.010502646677196026,0.011513728648424149,0.012758877128362656,0.022119440138339996,0.007399288937449455,0.007532346062362194,0.008587946183979511,0.009886251762509346,0.019478484988212585,0.0020537131931632757,0.0021802738774567842,0.013269164599478245,0.004397476091980934,0.003177816979587078,0.005597459152340889,0.006626971065998077,0.007885259576141834,0.00546727329492569,0.01696326769888401
162,0.010197809897363186,0.01032519992440939,0.011336933821439743,0.012582316994667053,0.021933186799287796,0.007260988000780344,0.007394072134047747,0.008449823595583439,0.009747516363859177,0.01932070218026638,0.0020146972965449095,0.002141300356015563,0.013198593631386757,0.004358129575848579,0.0031386571936309338,0.0054997410625219345,0.006528619211167097,0.007784732151776552,0.005369594786316156,0.016817599534988403
163,0.010025572963058949,0.010153070092201233,0.011165432631969452,0.012411030009388924,0.021753232926130295,0.007125632371753454,0.007258744444698095,0.00831462349742651,0.009611635468900204,0.019165242090821266,0.001976307714357972,0.0021029594354331493,0.013128640130162239,0.00431950856000185,0.0031001674942672253,0.005402825772762299,0.0064310552552342415,0.007684928365051746,0.005272715352475643,0.016680624336004257
164,0.009858288802206516,0.009985893033444881,0.010998887941241264,0.012244684621691704,0.021578054875135422,0.006992745213210583,0.007125896401703358,0.00818199198693037,0.00947832502424717,0.01901146024465561,0.0019384323386475444,0.002065136330202222,0.013058899901807308,0.004281478468328714,0.003062221221625805,0.005306401289999485,0.006333974655717611,0.007585545070469379,0.005176324397325516,0.016543922945857048
165,0.009695601649582386,0.009823312982916832,0.010836928151547909,0.012082885950803757,0.021406888961791992,0.006861926056444645,0.006995114963501692,0.008051405660808086,0.009347080253064632,0.018859010189771652,0.0019009503303095698,0.0020277132280170918,0.0129891661927104,0.004243951290845871,0.0030247094109654427,0.0052102478221058846,0.00623716926202178,0.007486377842724323,0.005080203525722027,0.016406212002038956
166,0.009537172503769398,0.0096649881452322,0.010679198428988457,0.011925287544727325,0.021239615976810455,0.006732868030667305,0.00686609698459506,0.007922538556158543,0.009217475540935993,0.01870719902217388,0.0018637366592884064,0.001990564400330186,0.012919316999614239,0.004206763114780188,0.002987674670293927,0.005114265717566013,0.006140541285276413,0.007387413643300533,0.004984249826520681,0.01626833900809288
167,0.009382667951285839,0.0095105841755867,0.010525350458920002,0.01177155040204525,0.02107573300600052,0.0066053541377186775,0.00673861987888813,0.007795169483870268,0.009089281782507896,0.0185563825070858,0.0018266619881615043,0.0019535664469003677,0.012849144637584686,0.00416980218142271,0.0029509372543543577,0.0050184899009764194,0.006044158712029457,0.007288658060133457,0.004888497292995453,0.016130270436406136
168,0.009231779724359512,0.009359790943562984,0.010375076904892921,0.011621319688856602,0.020915437489748,0.0064792325720191,0.006612570956349373,0.007669152691960335,0.008962344378232956,0.018406473100185394,0.0017895895289257169,0.0019165797857567668,0.01277928613126278,0.004132947884500027,0.002914309035986662,0.004923050757497549,0.005948164500296116,0.00719033507630229,0.004793073050677776,0.015993425622582436
169,0.009084193035960197,0.009212296456098557,0.010228065773844719,0.011474299244582653,0.020758137106895447,0.006354419980198145,0.006487836595624685,0.007544460706412792,0.00883676577359438,0.01825738325715065,0.001752387615852058,0.0018794741481542587,0.012710200622677803,0.004096251912415028,0.002877638442441821,0.004828167613595724,0.005852764472365379,0.007092652376741171,0.0046982006169855595,0.01585962250828743
170,0.008939601480960846,0.009067794308066368,0.010084026493132114,0.01133019756525755,0.020602997392416,0.0062309023924171925,0.0063643851317465305,0.007421092130243778,0.008712599985301495,0.018108833581209183,0.0017149290069937706,0.0018421211279928684,0.012640673667192459,0.004059535451233387,0.002840969245880842,0.004734094720333815,0.00575823150575161,0.006995870731770992,0.004604128655046225,0.01572938822209835
171,0.008797695860266685,0.00892598181962967,0.009942657314240932,0.011188729666173458,0.02044983021914959,0.00610863883048296,0.006242190487682819,0.007298970595002174,0.008589621633291245,0.017960133031010628,0.0016770947258919477,0.0018044060561805964,0.012570210732519627,0.004022629000246525,0.0028040618635714054,0.004641068633645773,0.005664828699082136,0.006900300737470388,0.00451108580455184,0.01560274139046669
172,0.008658169768750668,0.008786546066403389,0.00980366487056017,0.011049601249396801,0.020299069583415985,0.005987647455185652,0.006121274549514055,0.007178148720413446,0.00846791174262762,0.017811646685004234,0.0016387845389544964,0.0017662267200648785,0.01249900832772255,0.003985431976616383,0.0027667745016515255,0.004549305886030197,0.005572767928242683,0.006806241348385811,0.004419261123985052,0.01547999121248722
173,0.008520715869963169,0.008649186231195927,0.009666741825640202,0.010912531986832619,0.02014984004199505,0.0058679417707026005,0.006001659668982029,0.007058730348944664,0.008347706869244576,0.01766326278448105,0.0015999141614884138,0.0017275032587349415,0.012426857836544514,0.003947854042053223,0.0027290729340165854,0.00445893406867981,0.005482237786054611,0.006713909097015858,0.004328812472522259,0.015360601246356964
174,0.008385024964809418,0.008513594046235085,0.00953160785138607,0.01077739056199789,0.02000175416469574,0.0057495092041790485,0.005883323960006237,0.006940671242773533,0.008228927850723267,0.017514649778604507,0.0015604267828166485,0.0016881750198081136,0.01235390268266201,0.003909865859895945,0.0026909001171588898,0.004370102658867836,0.005393415689468384,0.006623522378504276,0.004239895846694708,0.01524590328335762
175,0.008250808343291283,0.008379475213587284,0.009397969581186771,0.010643783956766129,0.01985504850745201,0.005632295273244381,0.005766230169683695,0.006823977455496788,0.008111618459224701,0.017365753650665283,0.001520297140814364,0.001648216973990202,0.012279912829399109,0.0038715037517249584,0.002652290277183056,0.004282974172383547,0.005306479055434465,0.006535292603075504,0.004152660723775625,0.015135223045945168
176,0.008117773570120335,0.008246547542512417,0.009265552274882793,0.010511445812880993,0.019711550325155258,0.005516194738447666,0.005650274455547333,0.0067085991613566875,0.007995805703103542,0.017216747626662254,0.001479542814195156,0.0016076465835794806,0.01220526173710823,0.003832608461380005,0.0026132306084036827,0.004197731614112854,0.005221623927354813,0.006449404172599316,0.0040672882460057735,0.01502756867557764
177,0.007985659874975681,0.008114545606076717,0.009134112857282162,0.010380144231021404,0.019568990916013718,0.005401011556386948,0.005535273812711239,0.006594418548047543,0.00788143090903759,0.01706773415207863,0.0014382184017449617,0.001566511346027255,0.01212963555008173,0.0037931788247078657,0.0025736410170793533,0.004114565439522266,0.0051390365697443485,0.006366022862493992,0.003983970731496811,0.014922444708645344
178,0.007854229770600796,0.007983238436281681,0.009003452025353909,0.010249658487737179,0.019428081810474396,0.005286436062306166,0.0054209278896451,0.006481222342699766,0.00776835810393095,0.01691889576613903,0.001396432053297758,0.0015249155694618821,0.012052985839545727,0.0037532388232648373,0.0025335869286209345,0.0040336656384170055,0.005058865994215012,0.006285273469984531,0.0039028991013765335,0.01481943391263485
179,0.0077232676558196545,0.007852408103644848,0.008873328566551208,0.01011971477419138,0.019288215786218643,0.005172038916498423,0.005306817125529051,0.0063686734065413475,0.007656365633010864,0.016770465299487114,0.0013543415116146207,0.0014830129221081734,0.011975095607340336,0.003712857374921441,0.0024931749794632196,0.003955204505473375,0.0049812463112175465,0.006207226775586605,0.003824247745797038,0.014718045480549335
180,0.0075925919227302074,0.007721873465925455,0.00874355435371399,0.009990200400352478,0.01914852485060692,0.0050572738982737064,0.005192403681576252,0.0062563163228333,0.007545108906924725,0.016622714698314667,0.001312156324274838,0.0014410498552024364,0.0118959229439497,0.0036721602082252502,0.002452556509524584,0.003879350842908025,0.004906445275992155,0.006132110022008419,0.003748177085071802,0.014618247747421265
181,0.007462065666913986,0.007591491565108299,0.008614003658294678,0.009860916994512081,0.01900900900363922,0.004941538907587528,0.005077076144516468,0.006143765524029732,0.007434123195707798,0.016476070508360863,0.0012701415689662099,0.0013992860913276672,0.011816184036433697,0.0036313063465058804,0.002411944791674614,0.003806179389357567,0.004834366962313652,0.006059902720153332,0.003674785140901804,0.014519808813929558
182,0.007331590633839369,0.007461170665919781,0.008484556339681149,0.00973174162209034,0.018869776278734207,0.004824239294975996,0.004960283637046814,0.006030339282006025,0.007322872057557106,0.016330882906913757,0.0012286119163036346,0.0013579638907685876,0.011737804859876633,0.0035904310643672943,0.002371567767113447,0.0037357499822974205,0.004764990881085396,0.005990356672555208,0.003604140132665634,0.014422371052205563
183,0.007201130967587233,0.007330872118473053,0.008355154655873775,0.009602615609765053,0.018731333315372467,0.004705049563199282,0.004841641988605261,0.005915515124797821,0.0072111813351511955,0.016195420175790787,0.0011878798250108957,0.0013173888437449932,0.011659341864287853,0.0035497439093887806,0.0023316736333072186,0.0036680810153484344,0.004698317032307386,0.005923867225646973,0.0035362644121050835,0.014326069504022598
184,0.007070707622915506,0.007200609426945448,0.00822580885142088,0.009473537094891071,0.018593203276395798,0.004584228154271841,0.004721350502222776,0.005799127276986837,0.007098352536559105,0.016063518822193146,0.0011482525151222944,0.0012778841191902757,0.011581175029277802,0.003509475849568844,0.002292546909302473,0.0036031692288815975,0.00463450700044632,0.005860460456460714,0.003471143078058958,0.014230683445930481
185,0.006940403021872044,0.0070704687386751175,0.008096588775515556,0.009344578720629215,0.018455753102898598,0.004462911747395992,0.004600460175424814,0.005681647919118404,0.006984282284975052,0.015935596078634262,0.0011100327828899026,0.0012397475074976683,0.011504453606903553,0.003470098366960883,0.0022544728126376867,0.0035409291740506887,0.004573260433971882,0.005799582228064537,0.0034087004605680704,0.014137495309114456
186,0.006810369901359081,0.006940597202628851,0.00796764250844717,0.009215905331075191,0.018318232148885727,0.004343140870332718,0.004480926785618067,0.005564351566135883,0.0068695275112986565,0.01581224799156189,0.001073475694283843,0.0012032343074679375,0.011427877470850945,0.0034316852688789368,0.002217691158875823,0.0034812388475984335,0.004514451138675213,0.005740783177316189,0.0033488229382783175,0.014044849202036858
187,0.006680832244455814,0.006811222061514854,0.00783916749060154,0.009087641723453999,0.018180623650550842,0.004227389115840197,0.004365224856883287,0.005449199583381414,0.006755349226295948,0.015693791210651398,0.001038766698911786,0.0011685332283377647,0.011351287364959717,0.0033944291062653065,0.002182409632951021,0.0034239639062434435,0.0044578625820577145,0.005683945957571268,0.003291384084150195,0.013952619396150112
188,0.006552080158144236,0.006682625971734524,0.007711401209235191,0.008960005827248096,0.0180432740598917,0.004117722623050213,0.004255422856658697,0.005338405258953571,0.006643497850745916,0.01558101736009121,0.0010060039348900318,0.0011357460170984268,0.011274833232164383,0.003358488669618964,0.002148765604943037,0.0033689732663333416,0.004403342958539724,0.005629026331007481,0.003236255142837763,0.013861233368515968
189,0.0064244638197124004,0.006555156782269478,0.00758467148989439,0.008833308704197407,0.017906449735164642,0.004015320912003517,0.004152771085500717,0.005233747884631157,0.006535749416798353,0.01547465194016695,0.0009751988691277802,0.0011048916494473815,0.01119941659271717,0.003324018558487296,0.0021168238017708063,0.003316148417070508,0.004350767936557531,0.005575757473707199,0.003183320164680481,0.013771998696029186
190,0.006298384163528681,0.006429212633520365,0.007459358777850866,0.008707905188202858,0.017770346254110336,0.003920456860214472,0.004057610407471657,0.005135900340974331,0.006433613132685423,0.015374455600976944,0.000946289801504463,0.0010759225115180016,0.011124243028461933,0.0032911249436438084,0.002086646854877472,0.0032653857488185167,0.004300023894757032,0.0055240122601389885,0.0031324722804129124,0.013685821555554867
191,0.0061742705292999744,0.00630521634593606,0.007335873786360025,0.008584175258874893,0.017636138945817947,0.003832812188193202,0.0039696772582829,0.005045044235885143,0.006338017992675304,0.015279700979590416,0.0009191459976136684,0.0010487058898434043,0.011049758642911911,0.0032597731333225965,0.0020581777207553387,0.0032165939919650555,0.004251014441251755,0.005473681725561619,0.0030836251098662615,0.013600887730717659
192,0.006052552722394466,0.0061836037784814835,0.007214633747935295,0.00846251379698515,0.01750553771853447,0.0037518166936933994,0.003888420294970274,0.004960909020155668,0.00624874047935009,0.015191080048680305,0.0008936045342124999,0.0010230799671262503,0.010975445620715618,0.003229815512895584,0.002031206851825118,0.0031696967780590057,0.00420365110039711,0.005424687638878822,0.003036695532500744,0.01351681537926197
193,0.0059336512349545956,0.006064787972718477,0.00709604611620307,0.008343324065208435,0.01737818494439125,0.0036768473219126463,0.0038132257759571075,0.004883013665676117,0.006165590137243271,0.015107901766896248,0.0008694950956851244,0.000998876173980534,0.010900739580392838,0.003201104933395982,0.002005582908168435,0.0031246012076735497,0.004157859832048416,0.005376935005187988,0.0029916041530668736,0.013433797284960747
194,0.005817939527332783,0.005949147045612335,0.006980488076806068,0.008226972073316574,0.01725296676158905,0.0036073208320885897,0.00374350743368268,0.004810815677046776,0.006088201887905598,0.015028601512312889,0.000846654933411628,0.0009759324602782726,0.01082624588161707,0.003173502627760172,0.001981175970286131,0.0030812423210591078,0.004113577306270599,0.005330341402441263,0.002948268549516797,0.013350614346563816
195,0.005705735180526972,0.005836998578161001,0.006868282333016396,0.008113816380500793,0.01712910272181034,0.003542696824297309,0.0036787211429327726,0.004743770696222782,0.006016142666339874,0.014952311292290688,0.0008249399252235889,0.0009541042381897569,0.010752287693321705,0.003146863542497158,0.0019579180516302586,0.0030395318754017353,0.004070722497999668,0.005284835118800402,0.0029066018760204315,0.01326802559196949
196,0.005597279407083988,0.005728584248572588,0.006759683135896921,0.00800421554595232,0.01700681261718273,0.003482464235275984,0.0036183535121381283,0.004681344144046307,0.005948941223323345,0.01487849559634924,0.0008042296976782382,0.0009332713088952005,0.010680042207241058,0.003121059387922287,0.001935591921210289,0.0029993755742907524,0.004029297269880772,0.0052403537556529045,0.002866508672013879,0.013186166062951088
197,0.005492743570357561,0.005624076351523399,0.00665487302467227,0.007898695766925812,0.01688670739531517,0.0034261068794876337,0.0035618876572698355,0.004623016808182001,0.00588613236322999,0.014806684106588364,0.0007844276260584593,0.0009133369894698262,0.010608091950416565,0.003096021944656968,0.0019140949007123709,0.0029606695752590895,0.003989319317042828,0.005196873098611832,0.00282788067124784,0.013103989884257317
198,0.0053922031074762344,0.005523558706045151,0.006553951650857925,0.007796981371939182,0.016769422218203545,0.0033731029834598303,0.0035088055301457644,0.004568322096019983,0.0058272359892725945,0.014738313853740692,0.0007654574583284557,0.0008942256681621075,0.01053554005920887,0.0030716387555003166,0.0018933552782982588,0.002923301188275218,0.003950510639697313,0.005154366604983807,0.0027905995957553387,0.013022266328334808
199,0.005295669659972191,0.005427043419331312,0.006457008421421051,0.007699068635702133,0.016654515638947487,0.0033229095861315727,0.0034585660323500633,0.004516701679676771,0.00577185396105051,0.01467576902359724,0.0007472616853192449,0.0008758780313655734,0.010462826117873192,0.0030478094704449177,0.0018733059987425804,0.0028871507383883,0.0039127785712480545,0.0051131052896380424,0.002754543675109744,0.012940958142280579
200,0.005203083157539368,0.005334469489753246,0.006364016328006983,0.007604879327118397,0.016541961580514908,0.0032750049140304327,0.003410644829273224,0.004467631224542856,0.005719291977584362,0.014614520594477654,0.0007298107375390828,0.0008582770242355764,0.010391631163656712,0.0030244593508541584,0.0018539025913923979,0.002852093428373337,0.003876068163663149,0.0050726705230772495,0.0027195841539651155,0.01285974495112896
201,0.005114334169775248,0.005245729349553585,0.006274781189858913,0.00751433614641428,0.0164326298981905,0.003228901419788599,0.003364552278071642,0.004420604556798935,0.005668994039297104,0.014554028399288654,0.0007130682351998985,0.0008414036128669977,0.010319719091057777,0.0030016954988241196,0.0018351159524172544,0.002818002365529537,0.0038402359932661057,0.005033059045672417,0.002685611369088292,0.012778067961335182
202,0.005029267631471157,0.00516067398712039,0.006189258303493261,0.007427346892654896,0.01632589101791382,0.0031841760501265526,0.0033198560122400522,0.004375152289867401,0.005620475858449936,0.014494269154965878,0.0006969833048060536,0.0008251928957179189,0.010247834026813507,0.002979382872581482,0.0018170205876231194,0.0027847569435834885,0.003805174957960844,0.0049943216145038605,0.002652454189956188,0.01269738469272852
203,0.004947691224515438,0.00507910642772913,0.0061073326505720615,0.007343714591115713,0.016221459954977036,0.0031404641922563314,0.003276191186159849,0.004330908879637718,0.005573318339884281,0.014435521326959133,0.000681524514220655,0.0008096086094155908,0.010175579227507114,0.0029575962107628584,0.001799579244107008,0.0027522435411810875,0.0037708356976509094,0.004956425167620182,0.002620031824335456,0.012616797350347042
204,0.004869390279054642,0.005000818055123091,0.006028617732226849,0.0072632040828466415,0.016119293868541718,0.0030974659603089094,0.0032332492992281914,0.004287497140467167,0.00552716851234436,0.014377176761627197,0.000666664622258395,0.0007946271216496825,0.01010273676365614,0.002936361823230982,0.0017827640986070037,0.0027203497011214495,0.0037371893413364887,0.004919047933071852,0.00258822925388813,0.01253531500697136
205,0.004794131964445114,0.004925569519400597,0.005952890031039715,0.007185622118413448,0.016019513830542564,0.003054935485124588,0.003190782619640231,0.0042446088045835495,0.00548168458044529,0.014318929985165596,0.000652381160762161,0.0007802282925695181,0.010029093362390995,0.002915786812081933,0.001766509492881596,0.0026889832224696875,0.003704021917656064,0.004882057197391987,0.0025569454301148653,0.06822126358747482
206,0.0047216699458658695,0.004853112623095512,0.0058799502439796925,0.007110862992703915,0.015922194346785545,0.0030126674100756645,0.003148580901324749,0.00420201662927866,0.005436578765511513,0.014261133037507534,0.000638641300611198,0.0007663797587156296,0.00995455402880907,0.0028956602327525616,0.0017507944721728563,0.0026580272242426872,0.003671238198876381,0.00484539894387126,0.002526072319597006,0.24735906720161438
207,0.004651746246963739,0.004783195909112692,0.00580956507474184,0.007038566749542952,0.015827609226107597,0.0029704896733164787,0.003106469986960292,0.004159501753747463,0.005391740705817938,0.014203689992427826,0.0006254227482713759,0.0007530802977271378,0.009879489429295063,0.0028759532142430544,0.0017356367316097021,0.0026273939292877913,0.003638764377683401,0.004809065256267786,0.0024955254048109055,0.7689075469970703
208,0.0045840926468372345,0.004715551622211933,0.005741464905440807,0.006968483328819275,0.01573488488793373,0.0029282523319125175,0.0030642978381365538,0.004116919357329607,0.005346775986254215,0.014146481640636921,0.0006127055967226624,0.0007402861956506968,0.009803514927625656,0.002856726525351405,0.0017209993675351143,0.002597009064629674,0.0036065150052309036,0.004773005843162537,0.002465231576934457,0.6453139185905457
209,0.004518446512520313,0.00464992318302393,0.005675401538610458,0.00690037477761507,0.01564371958374977,0.002885880647227168,0.003021976910531521,0.00407419353723526,0.005301575642079115,0.014088903553783894,0.0006004768656566739,0.0007279750425368547,0.009726780466735363,0.002837906824424863,0.001706855371594429,0.0025668046437203884,0.0035744227934628725,0.004737105220556259,0.0024351251777261496,0.5412018895149231
210,0.004454544745385647,0.004586070775985718,0.005611108150333166,0.00683406088501215,0.015554239973425865,0.0028436228167265654,0.0029794781003147364,0.004031771793961525,0.005256131291389465,0.01403097715228796,0.0005887083243578672,0.0007161281537264585,0.009649327024817467,0.0028195753693580627,0.0016931897262111306,0.002536723855882883,0.0035424570087343454,0.004701311234384775,0.002405152190476656,0.5394729375839233
211,0.0043921456672251225,0.0045237126760184765,0.005548330023884773,0.006769260391592979,0.015466917306184769,0.0028011174872517586,0.002936659147962928,0.0039892191998660564,0.005210453178733587,0.013973354361951351,0.000577382801566273,0.0007047286489978433,0.009571092203259468,0.0028016746509820223,0.0016799882287159562,0.002506726421415806,0.003510524518787861,0.004665581975132227,0.0023752721026539803,0.5373939275741577
212,0.004330981057137251,0.004462595097720623,0.005486832000315189,0.00670575350522995,0.015380918979644775,0.0027581944596022367,0.002893927274271846,0.003946206066757441,0.005164293572306633,0.013915281742811203,0.0005664854543283582,0.0006937615107744932,0.00950431264936924,0.0027842374984174967,0.0016672363271936774,0.002476779744029045,0.0034786281175911427,0.004630064591765404,0.002345450222492218,0.5352724194526672
213,0.00427081435918808,0.004402483347803354,0.005426393356174231,0.006643382832407951,0.015296082012355328,0.00271478365175426,0.0028508591931313276,0.0039026611484587193,0.0051175681874156,0.01385659072548151,0.0005560088902711868,0.0006832134677097201,0.00947874691337347,0.0027673712465912104,0.001654917374253273,0.0024468512274324894,0.003446673508733511,0.004594694823026657,0.0023156623356044292,0.5331095457077026
214,0.004211426246911287,0.0043431613594293594,0.005366808269172907,0.006582021713256836,0.015212363563477993,0.0026708394289016724,0.00280729029327631,0.0038585439324378967,0.005070279352366924,0.01379699818789959,0.000545937567949295,0.0006730800378136337,0.009454794228076935,0.002750874264165759,0.0016430169343948364,0.0024169194512069225,0.0034146280959248543,0.004559277556836605,0.0022858898155391216,0.5309048891067505
215,0.004152617882937193,0.004284427501261234,0.0053078909404575825,0.00652147363871336,0.015129603445529938,0.002626461908221245,0.002763176104053855,0.0038138478994369507,0.005023259669542313,0.013736343011260033,0.0005362557130865753,0.0006633488228544593,0.009431948885321617,0.0027347183786332607,0.0016315390821546316,0.0023869771976023912,0.0033824737183749676,0.004523778334259987,0.002256127307191491,0.5286592841148376
216,0.004094208590686321,0.004226109478622675,0.00524951983243227,0.006461546756327152,0.015047730877995491,0.0025818166323006153,0.002718508243560791,0.0037685506977140903,0.004976031370460987,0.01367503684014082,0.0005269530811347067,0.0006539986934512854,0.009410753846168518,0.0027188691310584545,0.0016205403953790665,0.0023570300545543432,0.0033502078149467707,0.004488243721425533,0.0022263808641582727,0.5263708233833313
217,0.004036052618175745,0.004168060142546892,0.00519153568893671,0.006402214989066124,0.014967394061386585,0.0025368481874465942,0.0026733018457889557,0.003722667694091797,0.004928408190608025,0.013614147901535034,0.0005180186708457768,0.0006450198707170784,0.00939000304788351,0.0027033458463847637,0.0016099140048027039,0.0023271015379577875,0.003317852271720767,0.004452644381672144,0.002196670277044177,0.5240389108657837
218,0.003978016786277294,0.004110150970518589,0.005133829079568386,0.006343245506286621,0.014888493344187737,0.0024914147797971964,0.0026276682037860155,0.0036762389354407787,0.004880538210272789,0.013552498072385788,0.0005094392690807581,0.0006363980937749147,0.00936994981020689,0.002688134554773569,0.0015996743459254503,0.002297221217304468,0.0032854247838258743,0.004416968673467636,0.0021670248825103045,0.5216629505157471
219,0.003919993992894888,0.004052272066473961,0.005076282657682896,0.006284535862505436,0.014810886234045029,0.002445563906803727,0.0025822268798947334,0.003629362676292658,0.004832481034100056,0.013489561155438423,0.0005012019537389278,0.000628117355518043,0.009350389242172241,0.0026734769344329834,0.0015897675184533,0.002267436357215047,0.003252980764955282,0.00438128225505352,0.0021374959032982588,0.5192430019378662
220,0.00386189972050488,0.0039943428710103035,0.005018818657845259,0.006226022727787495,0.014734135940670967,0.0023996541276574135,0.002536626998335123,0.003582156263291836,0.004784389398992062,0.013425352051854134,0.000493295956403017,0.0006201710784807801,0.009331072680652142,0.0026593555230647326,0.0015801640693098307,0.0022378163412213326,0.0032205870375037193,0.004345626570284367,0.0021081496961414814,0.5167784690856934
221,0.0038036725018173456,0.003936300054192543,0.0049614012241363525,0.006167651619762182,0.014658117666840553,0.0023536786902695894,0.002490842482075095,0.0035348734818398952,0.004736221861094236,0.013359751552343369,0.0004857083549723029,0.0006125442450866103,0.009311771020293236,0.0026456722989678383,0.0015708530554547906,0.002208445454016328,0.003188313916325569,0.004310138989239931,0.0020790663547813892,0.5142689943313599
