Step,fresh-sweep-20,lively-sweep-19,soft-sweep-18,hopeful-sweep-17,charmed-sweep-16,polar-sweep-15,sandy-sweep-14,toasty-sweep-13,brisk-sweep-12,fluent-sweep-11,zesty-sweep-10,restful-sweep-9,true-sweep-8,genial-sweep-7,revived-sweep-6,elated-sweep-5,glamorous-sweep-4,bright-sweep-3,swept-sweep-2,iconic-sweep-1
144,0.07614905387163162,0.0762452483177185,0.07701386511325836,0.0779736340045929,0.08561594039201736,0.000631973147392273,0.0007301071309484541,0.0015056733973324299,0.0024520272854715586,0.009331782348453999,0.0005219823215156794,0.0006175756570883095,0.0013684476725757122,0.002277360763400793,0.008542937226593494,0.0004619341343641281,0.0005534488009288907,0.0012606752570718527,0.002092330949380994,0.007188998628407717
145,0.07507022470235825,0.07516662031412125,0.07593686878681183,0.0768987238407135,0.08455982804298401,0.0006251180311664939,0.0007231975323520601,0.0014980087289586663,0.002442754339426756,0.009291786700487137,0.0005196697311475873,0.0006152355927042663,0.001365395844914019,0.002272808225825429,0.008497918024659157,0.00046128086978569627,0.0005527858156710863,0.0012590887490659952,0.0020876931957900524,0.007124330848455429
146,0.07397464662790298,0.0740712583065033,0.07484316825866699,0.07580714672803879,0.08349128067493439,0.0006183420191518962,0.0007163682603277266,0.0014904274139553308,0.0024335533380508423,0.009253205731511116,0.0005174230318516493,0.0006129611283540726,0.0013623926788568497,0.002268240787088871,0.008454537019133568,0.00046063988702371716,0.0005521340644918382,0.0012574846623465419,0.0020829420536756516,0.007057947106659412
147,0.07286245375871658,0.0729592964053154,0.07373315095901489,0.07469967752695084,0.08241039514541626,0.0006116541917435825,0.000709628569893539,0.0014829393476247787,0.002424434758722782,0.009213973768055439,0.0005152432713657618,0.0006107526132836938,0.0013594386400654912,0.002263660542666912,0.008410830050706863,0.00046000845031812787,0.0005514910444617271,0.0012558575253933668,0.002078081713989377,0.006990272086113691
148,0.07173371315002441,0.0718308538198471,0.07260699570178986,0.07357655465602875,0.08131588250398636,0.0006050641532056034,0.0007029880653135478,0.0014755544252693653,0.0024154074490070343,0.009175090119242668,0.0005131316720508039,0.0006086115608923137,0.0013565340777859092,0.00225906353443861,0.008366718888282776,0.0004593845806084573,0.0005508547183126211,0.0012542086187750101,0.0020731124095618725,0.006921371910721064
149,0.07058872282505035,0.07068618386983871,0.07146495580673218,0.07243776321411133,0.08020523190498352,0.0005985813913866878,0.0006964561762288213,0.0014682828914374113,0.002406480722129345,0.009137144312262535,0.0005110889906063676,0.0006065386114642024,0.0013536795740947127,0.002254452323541045,0.008321589790284634,0.00045876597869209945,0.0005502229323610663,0.0012525327038019896,0.002068023197352886,0.006849997211247683
150,0.06942739337682724,0.06952518969774246,0.07030661404132843,0.0712827518582344,0.07907860726118088,0.0005922152195125818,0.0006900429725646973,0.0014611342921853065,0.0023976636584848166,0.009098866954445839,0.0005091158673167229,0.0006045342888683081,0.001351062091998756,0.0022498182952404022,0.008275513537228107,0.0004581506073009223,0.0005495939985848963,0.0012508290819823742,0.002062814077362418,0.006776394322514534
151,0.06825008988380432,0.0683482214808464,0.06913234293460846,0.07011185586452484,0.07793606072664261,0.0005859755328856409,0.0006837574765086174,0.0014541186392307281,0.002388965804129839,0.00906036701053381,0.0005072125932201743,0.0006025993498042226,0.0013485737144947052,0.002245171694085002,0.008228642866015434,0.0004575368657242507,0.0005489680916070938,0.0012490955414250493,0.0020574810914695263,0.006700245197862387
152,0.06705717742443085,0.0671556293964386,0.06794245541095734,0.06892535090446472,0.0767778679728508,0.0005798715283162892,0.0006776093505322933,0.0014472452457994223,0.00238039530813694,0.00902178231626749,0.0005053798668086529,0.0006007339106872678,0.001346125267446041,0.002240509260445833,0.00818078313022852,0.00045692315325140953,0.0005483445129357278,0.001247331267222762,0.0020520163234323263,0.006621215026825666
153,0.06584889441728592,0.06594769656658173,0.06673721969127655,0.06772349774837494,0.0756053552031517,0.0005739133339375257,0.0006716084899380803,0.0014405238907784224,0.002371960785239935,0.008983357809484005,0.0005036171642132103,0.0005989377968944609,0.001343714538961649,0.0022358219139277935,0.008131814189255238,0.000456307694548741,0.0005477205268107355,0.0012455324176698923,0.002046414650976658,0.006539297290146351
154,0.06462575495243073,0.06472489982843399,0.06551715731620789,0.06650684773921967,0.07442189753055573,0.0005681091570295393,0.000665763858705759,0.0014339624904096127,0.0023638440761715174,0.008944197557866573,0.0005019246600568295,0.000597211008425802,0.0013413459528237581,0.0022311166394501925,0.008082323707640171,0.0004556894418783486,0.0005470964242704213,0.001243697595782578,0.0020406674593687057,0.0064542097970843315
155,0.0633883848786354,0.06348787248134613,0.0642828419804573,0.06527596712112427,0.07322409749031067,0.000562468369025737,0.0006600834894925356,0.0014275615103542805,0.0023566093295812607,0.00890436489135027,0.0005003017722629011,0.0005955530214123428,0.0013390191597864032,0.0022264006547629833,0.00803424883633852,0.00045506679452955723,0.0005464714486151934,0.0012418263358995318,0.002034782664850354,0.006366158369928598
156,0.062137313187122345,0.06223715841770172,0.06303519010543823,0.06403234601020813,0.07201232016086578,0.0005569983622990549,0.0006545756477862597,0.0014213859103620052,0.0023495068307965994,0.008863743394613266,0.000498748617246747,0.0005939649417996407,0.0013367285719141364,0.0022216537036001682,0.00799232255667448,0.0004544387338683009,0.0005458411760628223,0.0012399156112223864,0.002028736285865307,0.006274444982409477
157,0.060873497277498245,0.060973722487688065,0.061774902045726776,0.06277596205472946,0.07078724354505539,0.0005517085082828999,0.0006492495303973556,0.0014153957599774003,0.0023425237741321325,0.008822392672300339,0.0004972639144398272,0.0005924442666582763,0.001334473374299705,0.002216879976913333,0.007949705235660076,0.00045380424126051366,0.0005452044424600899,0.0012379658874124289,0.0020225411280989647,0.006186164449900389
158,0.05959771201014519,0.05969834327697754,0.06050265207886696,0.06150756776332855,0.06954968720674515,0.0005466060247272253,0.000644112762529403,0.0014095973456278443,0.0023356678429991007,0.008780221454799175,0.0004958464414812624,0.0005909895990043879,0.0013322546146810055,0.0022120759822428226,0.007906277664005756,0.0004531624144874513,0.0005445605493150651,0.001235973322764039,0.002016190905123949,0.006127625238150358
159,0.058311108499765396,0.05841212347149849,0.05921952798962593,0.06022827699780464,0.0683005303144455,0.0005416983040049672,0.000639171979855746,0.0014039974194020033,0.002328932750970125,0.008737156167626381,0.0004944993415847421,0.0005896086222492158,0.0013300696155056357,0.0022072410210967064,0.00786226149648428,0.00045251220581121743,0.0005439083906821907,0.0012339364038780332,0.002009669551625848,0.006097614299505949
160,0.0570148341357708,0.05711621791124344,0.05792667344212532,0.05893921107053757,0.0670415610074997,0.0005369907594285905,0.0006344338180497289,0.0013985997065901756,0.0023223296739161015,0.008693363517522812,0.0004932229057885706,0.0005883030826225877,0.001327917561866343,0.0022023688070476055,0.00781765766441822,0.0004518531495705247,0.0005432472680695355,0.0012318547815084457,0.0020029719453305006,0.006068384740501642
161,0.05571041256189346,0.05581218749284744,0.05662555247545242,0.057641759514808655,0.06577520817518234,0.0005324891535565257,0.00062990264268592,0.0013934086309745908,0.0023159452248364687,0.008648702874779701,0.0004920081119053066,0.0005870572058483958,0.0013257971731945872,0.002197461435571313,0.007774545345455408,0.00045118413981981575,0.0005425767740234733,0.0012297234497964382,0.00199610716663301,0.006038393825292587
162,0.054399263113737106,0.05450139939785004,0.05531768500804901,0.05633747950196266,0.06450116634368896,0.0005281970952637494,0.0006255829939618707,0.0013884279178455472,0.002309702103957534,0.008603084832429886,0.0004908530972898006,0.000585870468057692,0.0013237543171271682,0.00219251262024045,0.007732388563454151,0.0004505067481659353,0.0005418965010903776,0.0012275443878024817,0.0019890619441866875,0.006007678806781769
163,0.05308324471116066,0.05318574607372284,0.05400487780570984,0.055028218775987625,0.06322085857391357,0.0005241187172941864,0.0006214776658453047,0.0013836580328643322,0.002303592162206769,0.008556551299989223,0.0004897558246739209,0.0005847398424521089,0.0013217622181400657,0.002187521895393729,0.007689072284847498,0.00044982301187701523,0.000541205401532352,0.0012253246968612075,0.001981826964765787,0.005976975429803133
164,0.05176426097750664,0.051867131143808365,0.052689094096422195,0.05371587723493576,0.06193758547306061,0.000520255824085325,0.0006175893940962851,0.0013793155085295439,0.0022976056206971407,0.008511344902217388,0.0004887144896201789,0.0005836634081788361,0.0013197911903262138,0.0021825141739100218,0.007644999772310257,0.00044912879820913076,0.0005405027186498046,0.0012231343425810337,0.00197440548799932,0.005945906974375248
165,0.05044450983405113,0.050547704100608826,0.05137239396572113,0.0524025522172451,0.06065177172422409,0.0005166088812984526,0.0006139189936220646,0.001375409308820963,0.002291738521307707,0.008465788327157497,0.00048772688023746014,0.0005826386623084545,0.0013178364606574178,0.0021776065696030855,0.00759985763579607,0.00044842291390523314,0.0005397878121584654,0.0012208974221721292,0.001966877607628703,0.0059153372421860695
166,0.04912610352039337,0.049229640513658524,0.050056930631399155,0.051090288907289505,0.0593654066324234,0.0005131782963871956,0.0006104662897996604,0.0013716696994379163,0.0022860036697238684,0.008419705554842949,0.0004867911047767848,0.000581664324272424,0.0013158975634723902,0.002172704553231597,0.007554339244961739,0.00044770451495423913,0.0005390601581893861,0.001218608464114368,0.001959416316822171,0.005883010104298592
167,0.04781149700284004,0.04791535809636116,0.04874510318040848,0.04978155344724655,0.0580807663500309,0.0005099623813293874,0.0006072279065847397,0.0013681005220860243,0.0022803926840424538,0.008374536409974098,0.0004859058535657823,0.0005807405104860663,0.0013139717048034072,0.0021677534095942974,0.00750782759860158,0.00044697331031784415,0.0005383194074966013,0.0012162625789642334,0.0019519999623298645,0.005851063411682844
168,0.046503160148859024,0.04660729691386223,0.047439273446798325,0.04847884550690651,0.05679929628968239,0.000506959855556488,0.000604202738031745,0.001364702358841896,0.0022749113850295544,0.008328517898917198,0.0004850673140026629,0.000579861574806273,0.00131206342484802,0.002162741729989648,0.007460231427103281,0.0004462285141926259,0.0005375649780035019,0.0012138609308749437,0.0019445616053417325,0.005818297620862722
169,0.04520370811223984,0.045308105647563934,0.046142201870679855,0.04718485102057457,0.05552392452955246,0.0005041667609475553,0.0006013878737576306,0.001361469505354762,0.0022695346269756556,0.008281560614705086,0.0004842727503273636,0.0005790248978883028,0.0013101703952997923,0.002157684415578842,0.007411227561533451,0.0004454698064364493,0.0005367959965951741,0.0012113997945562005,0.0019369428046047688,0.005786153953522444
170,0.0439157709479332,0.04402037337422371,0.04485658183693886,0.04590180143713951,0.05425750091671944,0.0005015792557969689,0.0005987787153571844,0.001358397537842393,0.002264268696308136,0.00823549646884203,0.00048351980512961745,0.0005782283842563629,0.0013082824880257249,0.0021526608616113663,0.007361937779933214,0.00044469747808761895,0.0005360121722333133,0.0012088790535926819,0.0019291285425424576,0.005750504322350025
171,0.04264200106263161,0.04274682328104973,0.04358496144413948,0.044632431119680405,0.053001608699560165,0.0004991988535039127,0.0005963753210380673,0.0013554793549701571,0.0022591014858335257,0.008190649561583996,0.00048280623741447926,0.000577469530981034,0.0013063966762274504,0.0021475860849022865,0.007311627734452486,0.00044391033588908613,0.0005352130392566323,0.0012062989408150315,0.0019211204489693046,0.005717363674193621
172,0.04138500243425369,0.04149005189538002,0.04232991486787796,0.04337947070598602,0.05176001787185669,0.0004970167647115886,0.0005941845010966063,0.0013527082046493888,0.0022540290374308825,0.008145060390233994,0.0004821295151486993,0.0005767461843788624,0.001304514124058187,0.002142422366887331,0.007260040380060673,0.00044310797238722444,0.0005343981320038438,0.001203652354888618,0.0019128872081637383,0.005691248923540115
173,0.040147364139556885,0.040252603590488434,0.04109402373433113,0.04214547201991081,0.050538890063762665,0.0004950184957124293,0.0005921768024563789,0.0013500869972631335,0.0022491514682769775,0.008098609745502472,0.000481487310025841,0.0005760558415204287,0.001302629359997809,0.0021371771581470966,0.0072072031907737255,0.00044228986371308565,0.0005335668683983386,0.0012009390629827976,0.0019044219516217709,0.005669801961630583
174,0.03893151506781578,0.039036963135004044,0.03987981379032135,0.040932897478342056,0.04933759570121765,0.0004931968869641423,0.0005903448909521103,0.0013476068852469325,0.002244420349597931,0.00805212277919054,0.0004808774101547897,0.0005753964651376009,0.0013007423840463161,0.0021319142542779446,0.007153011392802,0.0004414553695823997,0.0005327188409864902,0.001198158715851605,0.0018960707820951939,0.005646289326250553
175,0.03773985058069229,0.037845440208911896,0.038689594715833664,0.03974407911300659,0.04815809428691864,0.0004915441386401653,0.0005886824219487607,0.0013453150168061256,0.00223976350389421,0.00800594873726368,0.0004802974872291088,0.0005747659015469253,0.0012988512171432376,0.002126677893102169,0.007097617723047733,0.0004406041989568621,0.0005318533512763679,0.001195307937450707,0.0018876262474805117,0.005623768549412489
176,0.03657454624772072,0.03668029606342316,0.03752550110220909,0.03858130797743797,0.04700262099504471,0.0004900486092083156,0.0005871746689081192,0.0013431445695459843,0.002235157648101449,0.007958867587149143,0.0004797456203959882,0.0005741618806496263,0.0012969516683369875,0.002121351193636656,0.007040840573608875,0.00043973568244837224,0.0005309699336066842,0.0011923846323043108,0.0018791328184306622,0.005599243566393852
177,0.035437460988759995,0.035543348640203476,0.03638969734311104,0.037447087466716766,0.04587334021925926,0.0004886998794972897,0.0005858117947354913,0.0013410656247287989,0.0022306013852357864,0.007910765707492828,0.0004792194231413305,0.0005735825980082154,0.0012950452510267496,0.002115936018526554,0.006983655504882336,0.00043884944170713425,0.0005300681223161519,0.0011893847258761525,0.001871279557235539,0.005574542563408613
178,0.03433043137192726,0.034436460584402084,0.03528403490781784,0.03634268790483475,0.044772107154130936,0.00048748793778941035,0.0005845833220519125,0.001339069101959467,0.00222610030323267,0.007861638441681862,0.0004787170619238168,0.0005730258417315781,0.001293124514631927,0.0021104025654494762,0.006925187539309263,0.0004379447200335562,0.0005291469278745353,0.0011863078689202666,0.0018633760046213865,0.005551281850785017
179,0.03325489163398743,0.03336107358336449,0.034209657460451126,0.03526946157217026,0.043701231479644775,0.0004864027432631701,0.0005834791227243841,0.0013371453387662768,0.00222161877900362,0.007811515126377344,0.0004782365867868066,0.0005724901566281915,0.0012911903904750943,0.002104777144268155,0.006871026009321213,0.00043702113907784224,0.0005282080383040011,0.001183150103315711,0.0018552973633632064,0.005527890753000975
180,0.03221198543906212,0.03231830149888992,0.03316782787442207,0.03422858566045761,0.042663052678108215,0.00048543376033194363,0.0005824979743920267,0.0013352857204154134,0.0022172473836690187,0.007760249078273773,0.0004777763388119638,0.0005719733890146017,0.0012892427621409297,0.002099038567394018,0.0068166074343025684,0.0004360780294518918,0.0005272492999210954,0.001179910614155233,0.0018472610972821712,0.0055056908167898655
181,0.031202690675854683,0.031309109181165695,0.03215944021940231,0.03322123363614082,0.04165700078010559,0.00048457091907039285,0.0005816727643832564,0.0013334836112335324,0.0022128941491246223,0.0077078272588551044,0.0004773346590809524,0.0005714916042052209,0.0012872751103714108,0.0020931819453835487,0.006761251483112574,0.00043511477997526526,0.0005262693739496171,0.0011765850940719247,0.0018393159843981266,0.00548533396795392
182,0.0302275437861681,0.030334077775478363,0.031185267493128777,0.03224804624915123,0.040683966130018234,0.0004838043241761625,0.0005809345748275518,0.0013317277189344168,0.0022085474338382483,0.007660169154405594,0.0004769098595716059,0.0005710268742404878,0.0012852860381826758,0.0020872144959867,0.0067046997137367725,0.000434130837675184,0.00052526721265167,0.0011731712147593498,0.0018312751781195402,0.005463186651468277
183,0.029286842793226242,0.029393469914793968,0.03024543821811676,0.031309034675359726,0.03974442183971405,0.00048312448780052364,0.0005802726955153048,0.0013300147838890553,0.0022041634656488895,0.007614506874233484,0.00047650045598857105,0.0005705766961909831,0.001283276011236012,0.00208127754740417,0.006647003814578056,0.0004331254749558866,0.0005242422921583056,0.0011696650180965662,0.0018230356508865952,0.005440836306661367
184,0.028380535542964935,0.028487272560596466,0.029339948669075966,0.03040432743728161,0.03883856162428856,0.0004825219220947474,0.0005796790355816483,0.001328334677964449,0.002199737587943673,0.007568142842501402,0.00047610714682377875,0.000570140196941793,0.001281239092350006,0.0020752334967255592,0.006588491145521402,0.0004320981097407639,0.000523193331900984,0.0011660633608698845,0.00181461195461452,0.005417300388216972
185,0.027508340775966644,0.027615182101726532,0.028468511998653412,0.029533594846725464,0.03796637803316116,0.0004819996829610318,0.0005791455623693764,0.00132668053265661,0.002195267006754875,0.0075212749652564526,0.0004757279239129275,0.0005697158630937338,0.0012791722547262907,0.0020690711680799723,0.00652867229655385,0.0004310478107072413,0.000522119808010757,0.0011623632162809372,0.0018059464637190104,0.005393483676016331
186,0.026669712737202644,0.02677663415670395,0.02763056755065918,0.028696328401565552,0.03712821379303932,0.0004815508145838976,0.0005786649417132139,0.001325045945122838,0.0021907573100179434,0.007473559584468603,0.0004753607208840549,0.0005693022976629436,0.0012770809698849916,0.0020629302598536015,0.006467662751674652,0.0004299736756365746,0.000521020614542067,0.0011585636530071497,0.0017970834160223603,0.005370890721678734
187,0.025863781571388245,0.025970779359340668,0.02682534046471119,0.02789168618619442,0.0363243967294693,0.0004811515682376921,0.0005782305379398167,0.001323424861766398,0.0021863053552806377,0.0074249207973480225,0.00047500431537628174,0.0005688989185728133,0.001274971989914775,0.0020568345207720995,0.006405917461961508,0.00042887506424449384,0.0005198946455493569,0.0011546603636816144,0.0017880145460367203,0.00534787168726325
188,0.025089552626013756,0.025196626782417297,0.026051776483654976,0.02711874432861805,0.03555218502879143,0.0004807951918337494,0.0005778399645350873,0.0013218434760347009,0.002181772841140628,0.0073761604726314545,0.0004746575723402202,0.0005685044452548027,0.0012728888541460037,0.0020509338937699795,0.0063436091877520084,0.0004277508123777807,0.000518740969710052,0.0011507056187838316,0.0017792750149965286,0.00532546266913414
189,0.02434574067592621,0.024452894926071167,0.025308646261692047,0.026376251131296158,0.03481045737862587,0.0004804756899829954,0.0005774841411039233,0.0013202931731939316,0.002177164424210787,0.007326928433030844,0.0004743196477647871,0.0005681178299710155,0.0012707716086879373,0.0020449254661798477,0.006279723718762398,0.0004265998722985387,0.0005175582482479513,0.001146718510426581,0.0017704415367916226,0.005300923250615597
190,0.02363097295165062,0.023738229647278786,0.024594569578766823,0.025662846863269806,0.03409802168607712,0.00048018782399594784,0.0005771571886725724,0.001318747759796679,0.0021724714897572994,0.00727666262537241,0.00047398952301591635,0.0005677382578141987,0.001268621883355081,0.0020387894473969936,0.006214607506990433,0.0004254210798535496,0.0005163453170098364,0.0011427041608840227,0.001761467196047306,0.005276590120047331
191,0.022943710908293724,0.02305106818675995,0.023908043280243874,0.024977020919322968,0.03341345116496086,0.0004799266462214291,0.0005768543342128396,0.0013171981554478407,0.002167683094739914,0.007227497640997171,0.00047366623766720295,0.0005673647974617779,0.0012664322275668383,0.0020325363148003817,0.006148394662886858,0.000424213387304917,0.0005151004297658801,0.001138707622885704,0.0017522689886391163,0.005251036491245031
192,0.022282330319285393,0.022389763966202736,0.02324742078781128,0.02431708760559559,0.03275522589683533,0.00047968782018870115,0.0005765713285654783,0.0013156398199498653,0.0021628919057548046,0.0071802218444645405,0.000473349035019055,0.0005669965175911784,0.0012642061337828636,0.002026340225711465,0.006081044673919678,0.00042297557229176164,0.0005138229462318122,0.0011346075916662812,0.001742813503369689,0.005225839093327522
193,0.021645069122314453,0.021752608940005302,0.022610973566770554,0.02368147112429142,0.0321216844022274,0.0004794676788151264,0.0005763047956861556,0.001314067980274558,0.0021581873297691345,0.007132757920771837,0.0004730368673335761,0.0005666327197104692,0.0012619519839063287,0.0020200966391712427,0.006013497710227966,0.000421706325141713,0.0005125193856656551,0.001130388118326664,0.0017331866547465324,0.00520108500495553
194,0.021030167117714882,0.021137816831469536,0.02199706993997097,0.023068491369485855,0.031511206179857254,0.00047926284605637193,0.0005760514759458601,0.0013124760007485747,0.0021536778658628464,0.007085327059030533,0.00047272935626097023,0.000566272356081754,0.001259703771211207,0.0020137133542448282,0.005945366341620684,0.00042040416155941784,0.0005111797945573926,0.0011260525789111853,0.0017232736572623253,0.005174255929887295
195,0.020435865968465805,0.020543651655316353,0.021403875201940536,0.022476360201835632,0.030922092497348785,0.00047907032421790063,0.0005758085753768682,0.0013108656276017427,0.002149087842553854,0.007036920636892319,0.00047243142034858465,0.0005659149028360844,0.0012574094580486417,0.0020073517225682735,0.005875989329069853,0.0004190675972495228,0.0005098023102618754,0.0011215964332222939,0.0017129795160144567,0.005147122777998447
196,0.019860344007611275,0.019968265667557716,0.0208295825868845,0.02190319262444973,0.030353467911481857,0.0004788879014085978,0.0005755738238804042,0.0013092316221445799,0.002144385362043977,0.006987616419792175,0.0004721416044048965,0.0005655596614815295,0.0012550719548016787,0.0020009386353194714,0.005806207191199064,0.00041769491508603096,0.0005083850119262934,0.0011170112993568182,0.0017024214612320065,0.005122459027916193
197,0.019301893189549446,0.019409973174333572,0.02027258649468422,0.0213475339114666,0.029802970588207245,0.0004787131038028747,0.0005753449513576925,0.0013075689785182476,0.0021395855583250523,0.0069371904246509075,0.00047185507719404995,0.0005652053514495492,0.0012526855571195483,0.001994379563257098,0.005755632650107145,0.00041628413600847125,0.0005069258622825146,0.0011122939176857471,0.0016916122986003757,0.0050950851291418076
198,0.018758734688162804,0.01886698789894581,0.019731007516384125,0.02080744132399559,0.029269004240632057,0.0004785442433785647,0.0005751202697865665,0.0013058772310614586,0.0021346700377762318,0.006885755807161331,0.00047157114022411406,0.0005648519145324826,0.001250250032171607,0.001987976022064686,0.005732041783630848,0.000414833368267864,0.0005054221255704761,0.0011075747897848487,0.0016804297920316458,0.005068650469183922
199,0.018229249864816666,0.018337680026888847,0.019203070551156998,0.02028122916817665,0.028750937432050705,0.0004783796612173319,0.0005748984403908253,0.0013042266946285963,0.0021296301856637,0.006835813634097576,0.0004712890658993274,0.0005644985940307379,0.0012478424469009042,0.0019816183485090733,0.00570801692083478,0.0004133405745960772,0.0005038719391450286,0.001102791866287589,0.001669042743742466,0.005040545016527176
200,0.017711777240037918,0.01782040111720562,0.018687300384044647,0.019767191261053085,0.0282464437186718,0.0004782182222697884,0.0005746778333559632,0.0013026056112721562,0.0021244704257696867,0.006786668207496405,0.00047100827214308083,0.0005641445168294013,0.0012454002862796187,0.001975105842575431,0.005683897528797388,0.0004118036013096571,0.0005022729164920747,0.0010978495702147484,0.0016574951587244868,0.0050141760148108006
201,0.01720488630235195,0.017313694581389427,0.01818213239312172,0.01926386170089245,0.02775368094444275,0.0004780585877597332,0.0005744626978412271,0.0013009486719965935,0.0021191886626183987,0.006736417766660452,0.00047072797315195203,0.0005637890426442027,0.0012429056223481894,0.0019684561993926764,0.005659646354615688,0.00041021991637535393,0.0005006222636438906,0.0010930978460237384,0.0016456607263535261,0.0049874004907906055
202,0.01670709252357483,0.01681608520448208,0.01768619567155838,0.018769796937704086,0.02727065607905388,0.00047790005919523537,0.0005742494249716401,0.0012992589036002755,0.002113776281476021,0.00668533006682992,0.0004704479069914669,0.0005634317640215158,0.0012403590371832252,0.001961667323485017,0.005639310460537672,0.0004085871041752398,0.0004989173030480742,0.0010884148068726063,0.0016334397951141,0.004962231498211622
203,0.01621714048087597,0.016326362267136574,0.017198164016008377,0.01828373223543167,0.02679602801799774,0.00047774164704605937,0.0005740359192714095,0.0012975342106074095,0.0021082402672618628,0.006633548531681299,0.0004701672587543726,0.0005630719824694097,0.0012377536622807384,0.001954705687239766,0.005618537776172161,0.0004069021379109472,0.0004971545422449708,0.0010836513247340918,0.0016208939487114549,0.004935375414788723
204,0.015733815729618073,0.015843262895941734,0.016716843470931053,0.017804492264986038,0.026328569278120995,0.000477582827443257,0.0005738217732869089,0.0012957791332155466,0.0021026108879595995,0.006581524387001991,0.00046988556277938187,0.0005627090577036142,0.0012350931065157056,0.001947641372680664,0.005597949959337711,0.00040516210719943047,0.0004953312454745173,0.0010787886567413807,0.001607940997928381,0.004909161012619734
205,0.015256132930517197,0.015365817584097385,0.016241224482655525,0.017331022769212723,0.025867268443107605,0.0004774235130753368,0.0005736062303185463,0.0012939878506585956,0.002096896292641759,0.006528303027153015,0.0004696023534052074,0.0005623424658551812,0.0012323693372309208,0.0019404070917516947,0.005577725358307362,0.00040336360689252615,0.0004934439202770591,0.0010739819845184684,0.001594630302861333,0.004881872329860926
206,0.014783130027353764,0.01489306055009365,0.015770375728607178,0.016862420365214348,0.025411147624254227,0.0004772637621499598,0.0005733884172514081,0.0012921838788315654,0.002091393806040287,0.006473968271166086,0.00046931690303608775,0.0005619716248475015,0.001229583634994924,0.0019329861970618367,0.005556111223995686,0.00040150349377654493,0.0004914888995699584,0.0010690725175663829,0.0015809353208169341,0.004856337793171406
207,0.014314091764390469,0.01442427933216095,0.015303540043532848,0.016397858038544655,0.02495954930782318,0.0004771022067870945,0.0005731680430471897,0.0012903612805530429,0.0020857888739556074,0.006418565288186073,0.0004690290370490402,0.0005615963018499315,0.0012267353013157845,0.0019254314247518778,0.0055365413427352905,0.0003995781298726797,0.0004894625162705779,0.0010640302207320929,0.0015668424312025309,0.00482702162116766
208,0.013848350383341312,0.013958792202174664,0.014840075746178627,0.0159367136657238,0.02451203018426895,0.00047693855594843626,0.0005729448166675866,0.0012884968891739845,0.0020800570491701365,0.00636665616184473,0.00046873826067894697,0.0005612156237475574,0.00122387136798352,0.001917661284096539,0.0055160317569971085,0.00039758358616381884,0.0004873608995694667,0.0010588823352009058,0.001552337547764182,0.004797418136149645
209,0.013385459780693054,0.013496172614395618,0.014379485510289669,0.015478499233722687,0.024067679420113564,0.00047677248949185014,0.000572717864997685,0.0012865865137428045,0.002074185758829117,0.006313645746558905,0.0004684438754338771,0.0005608293577097356,0.0012209679698571563,0.0019100515637546778,0.005495276767760515,0.0003955153515562415,0.00048518693074584007,0.0010535336332395673,0.0015373686328530312,0.0047688730992376804
210,0.01292509026825428,0.01303606666624546,0.013921421952545643,0.01502287108451128,0.023626036942005157,0.00047660371637903154,0.0005724873044528067,0.0012846305035054684,0.0020681750029325485,0.0062596360221505165,0.0004681456193793565,0.0005604370380751789,0.0012180019402876496,0.0019024747889488935,0.005474369507282972,0.0003933692933060229,0.0004829293175134808,0.0010480768978595734,0.0015220607165247202,0.004735711961984634
211,0.01246702205389738,0.012578261084854603,0.013465691357851028,0.014569558203220367,0.023186706006526947,0.00047643220750615,0.0005722529022023082,0.0012826294405385852,0.0020620161667466164,0.0062045687809586525,0.0004678438126575202,0.0005600381409749389,0.0012150424299761653,0.0018958644941449165,0.005452959332615137,0.0003911408130079508,0.00048058282118290663,0.0010424356441944838,0.0015078387223184109,0.004708475898951292
212,0.012011188082396984,0.012122699059545994,0.013012195937335491,0.014118494465947151,0.022749528288841248,0.0004762574390042573,0.0005720138433389366,0.0012805748265236616,0.0020557153038680553,0.006148542743176222,0.00046754031791351736,0.0005596322007477283,0.001212053233757615,0.0018894333625212312,0.00543089909479022,0.00038882988155819476,0.0004781426105182618,0.0010366400238126516,0.001493308343924582,0.0046808416955173016
213,0.011557715013623238,0.011669459752738476,0.012560997158288956,0.013669690117239952,0.02231435291469097,0.0004760812735185027,0.0005717705353163183,0.001278470503166318,0.0020492463372647762,0.006091295275837183,0.00046723143896088004,0.0005592197412624955,0.0012091337703168392,0.0018830089829862118,0.0054078479297459126,0.00038642698200419545,0.00047560359234921634,0.0010306618642061949,0.0014806686667725444,0.0046487487852573395
214,0.011106765829026699,0.01121876947581768,0.012112336233258247,0.013223396614193916,0.021881218999624252,0.00047590266331098974,0.000571522512473166,0.0012763114646077156,0.002042632084339857,0.006032849662005901,0.0004669167101383209,0.0005588026833720505,0.0012061999877914786,0.001876409980468452,0.005384234711527824,0.0003839262353722006,0.0004729602369479835,0.0010244578588753939,0.0014748764224350452,0.004619454499334097
